name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
C.200_serie_7,Italy,Aviation,1.7,2.0,2.0,577.0,1744.0,1543.0,False,112,40,112,150,112,200
C.200_serie_7_(Germany),Germany,Aviation,1.7,2.0,2.0,426.0,1229.0,2008.0,False,106,30,106,100,106,200
C.202_(Germany),Germany,Aviation,2.3,2.3,2.3,670.0,1910.0,1644.0,False,112,50,112,120,112,250
C.R.714,France,Aviation,1.3,1.3,1.3,149.0,311.0,287.0,False,100,10,100,40,100,60
Catalina_Mk_IIIa_(Great_Britain),Britain,Aviation,2.0,1.7,2.0,670.0,1700.0,1210.0,True,212,80,212,240,212,280
CR.32,Italy,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,110
CR.32_bis,Italy,Aviation,1.7,1.7,1.7,310.0,940.0,870.0,True,200,20,200,60,200,200
CR.32_quater,Italy,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,100
CR.42,Italy,Aviation,1.3,1.3,1.3,125.0,276.0,439.0,False,100,10,100,40,100,150
CR.42_(Germany),Germany,Aviation,1.3,1.3,1.3,112.0,238.0,552.0,False,100,10,100,40,100,100
CW-21,China,Aviation,1.7,2.0,1.7,354.0,1151.0,986.0,False,100,10,100,40,100,70
D.371,France,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,70
D.371_H.S.9,France,Aviation,1.3,1.3,1.3,340.0,960.0,870.0,True,200,20,200,100,200,200
D.373,France,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,110
D.500,France,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,60
D.501,France,Aviation,1.3,1.3,1.3,224.0,697.0,822.0,False,100,20,100,60,100,150
D3A1,Japan,Aviation,1.3,1.3,1.3,163.0,251.0,302.0,False,100,20,100,60,100,100
Do_17_E-1,Germany,Aviation,1.3,1.3,1.3,188.0,75.0,289.0,False,100,30,100,90,100,140
Do_17_Z-2,Germany,Aviation,1.7,1.7,1.7,365.0,856.0,982.0,False,100,30,100,120,100,80
Do_17_Z-7,Germany,Aviation,1.7,1.3,1.3,357.0,651.0,791.0,False,100,30,100,100,100,130
Do_217_J-1,Germany,Aviation,2.7,2.3,2.7,693.0,847.0,1592.0,False,112,70,112,200,112,300
Do_217_J-2,Germany,Aviation,2.7,2.7,3.0,680.0,1489.0,1797.0,False,112,50,112,200,112,160
F.222.2,France,Aviation,1.3,1.3,1.3,212.0,524.0,524.0,False,100,20,100,40,100,50
F1M2,Japan,Aviation,1.0,1.0,1.0,151.0,226.0,302.0,False,100,20,100,60,100,110
F2A-1,USA,Aviation,2.0,2.3,2.3,341.0,974.0,657.0,False,100,20,100,50,100,140
F2A-3,USA,Aviation,2.7,2.7,2.3,514.0,1405.0,1142.0,False,106,30,106,90,106,140
F3F-2,USA,Aviation,1.7,1.3,1.3,151.0,290.0,417.0,False,100,10,100,30,100,100
Flegel%27s_Bf_109_A,Germany,Aviation,1.3,1.3,1.3,180.0,370.0,400.0,True,150,40,150,120,150,240
Fury_Mk_I,Britain,Aviation,1.0,1.0,1.0,,,,False,100,20,100,50,100,110
Fury_Mk_II,Britain,Aviation,1.0,1.0,1.0,,,,False,100,10,100,40,100,90
Fw_189_A-1,Germany,Aviation,1.7,1.7,1.7,380.0,1370.0,860.0,True,200,20,200,40,200,200
G.50_AS_serie_7,Italy,Aviation,1.7,1.7,2.0,426.0,1405.0,1204.0,False,106,20,106,100,106,150
G.50_AS_serie_7_(Germany),Germany,Aviation,1.7,1.7,2.0,276.0,640.0,865.0,False,100,20,100,70,100,100
G.50_serie_2,Italy,Aviation,1.7,1.7,1.7,301.0,941.0,740.0,False,100,20,100,60,100,70
G.50_serie_2_(Germany),Germany,Aviation,1.7,1.7,1.7,288.0,853.0,865.0,False,100,20,100,80,100,100
Galer%27s_F3F-2,USA,Aviation,1.7,1.3,1.3,180.0,380.0,130.0,True,150,40,150,120,150,280
Gladiator_Mk_I_(China),China,Aviation,1.0,1.0,1.0,,,,False,100,10,100,30,100,40
Gladiator_Mk_II,Britain,Aviation,1.3,1.3,1.3,149.0,324.0,461.0,False,100,10,100,50,100,60
Gladiator_Mk_IIF,Britain,Aviation,1.3,1.3,1.3,187.0,449.0,461.0,False,100,20,100,60,100,100
Gladiator_Mk_IIS,Britain,Aviation,1.3,1.3,1.3,262.0,873.0,873.0,False,100,10,100,60,100,100
H-75A-1,France,Aviation,1.3,1.7,1.7,149.0,399.0,311.0,False,100,10,100,30,100,50
H-75A-4,France,Aviation,1.7,2.0,2.0,324.0,1098.0,1210.0,False,100,10,100,40,100,60
H6K4,Japan,Aviation,2.0,2.0,2.3,645.0,1518.0,1644.0,False,106,70,106,170,106,230
H8K2,Japan,Aviation,3.3,3.3,3.7,1012.0,2783.0,1960.0,False,112,50,112,200,112,150
Hagiri%27s_A5M4,Japan,Aviation,1.3,1.3,1.3,170.0,400.0,230.0,True,150,40,150,120,150,200
Hampden_Mk_I,Britain,Aviation,1.7,1.7,1.7,440.0,1145.0,1095.0,False,100,40,100,100,100,90
Hampden_TB_Mk_I,Britain,Aviation,1.7,1.7,1.7,365.0,931.0,1095.0,False,100,20,100,70,100,60
Hampden_TB_Mk_I_(USSR),USSR,Aviation,1.7,1.7,2.0,550.0,1400.0,1230.0,True,212,40,212,180,212,280
Havoc_Mk_I_(Great_Britain),Britain,Aviation,2.0,2.0,2.3,470.0,860.0,1100.0,True,200,100,200,240,200,200
Hawk_H-75A-2_(Germany),Germany,Aviation,2.3,2.3,2.3,570.0,1300.0,1300.0,True,212,60,212,160,212,280
Hawk_III,China,Aviation,1.3,1.3,1.3,190.0,310.0,270.0,True,150,60,150,100,150,140
He_111_H-3,Germany,Aviation,1.7,1.7,2.3,623.0,1847.0,1535.0,False,106,40,106,110,106,130
He_112_A-0,Germany,Aviation,1.7,1.3,2.3,481.0,1049.0,506.0,False,106,40,106,120,106,270
He_112_B-0,Germany,Aviation,2.3,2.0,2.3,518.0,1201.0,1201.0,False,106,30,106,110,106,190
He_112_B-1/U2,Germany,Aviation,2.3,2.3,2.3,540.0,1050.0,820.0,True,212,60,212,220,212,300
He_112_B-2/U2,Germany,Aviation,2.3,2.3,2.3,540.0,1300.0,930.0,True,212,40,212,160,212,280
He_112_V-5,Germany,Aviation,1.3,1.3,1.7,324.0,773.0,561.0,False,100,20,100,80,100,190
He_51_A-1,Germany,Aviation,1.0,1.0,1.0,,,,False,100,10,100,40,100,80
He_51_B-1,Germany,Aviation,1.0,1.0,1.0,,,,False,100,10,100,50,100,90
He_51_B-2/H,Germany,Aviation,1.0,1.0,1.0,300.0,560.0,870.0,True,200,40,200,140,200,200
He_51_C-1,Germany,Aviation,1.0,1.0,1.0,,,,False,100,10,100,40,100,100
He_51_C-1/L,Germany,Aviation,1.0,1.0,1.0,135.0,245.0,393.0,False,100,10,100,40,100,70
Hs_123_A-1,Germany,Aviation,1.3,1.3,1.3,162.0,199.0,274.0,False,100,20,100,60,100,60
Hs_123_A-1_(China),China,Aviation,1.3,1.3,1.3,162.0,212.0,311.0,False,100,20,100,40,100,70
I-15_M-22,USSR,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,70
I-15_WR,USSR,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,60
I-153_M-62,USSR,Aviation,1.7,2.0,2.0,324.0,786.0,960.0,False,100,10,100,40,100,60
I-153_M-62_(China),China,Aviation,1.7,2.0,2.0,324.0,673.0,1372.0,False,100,10,100,30,100,60
I-15bis,USSR,Aviation,1.0,1.0,1.0,149.0,237.0,336.0,False,100,10,100,20,100,80
I-15bis_(China),China,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,60
I-15R,USSR,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,70
I-16_Chung_28,China,Aviation,1.3,1.3,1.3,162.0,361.0,212.0,False,100,10,100,40,100,120
I-16_type_10,USSR,Aviation,1.7,1.7,1.7,585.0,1470.0,960.0,False,106,20,106,70,106,190
I-16_type_10_(China),China,Aviation,1.7,1.7,1.7,600.0,1815.0,1485.0,False,106,20,106,60,106,140
I-16_type_18,USSR,Aviation,2.0,2.0,2.0,600.0,1605.0,2310.0,False,106,20,106,70,106,100
I-16_type_24,USSR,Aviation,2.0,2.3,2.7,600.0,1680.0,1485.0,False,106,20,106,80,106,140
I-16_type_5,USSR,Aviation,1.3,1.3,1.3,349.0,873.0,574.0,False,100,20,100,70,100,180
I-16_type_5_(China),China,Aviation,1.3,1.3,1.3,324.0,1235.0,923.0,False,100,10,100,50,100,170
I-29,USSR,Aviation,2.7,2.7,2.3,660.0,1470.0,1600.0,True,212,40,212,140,212,180
Iacobi%27s_J8A,Sweden,Aviation,1.3,1.0,1.3,150.0,430.0,350.0,True,150,20,150,80,150,80
J11,Sweden,Aviation,1.3,1.3,1.3,200.0,376.0,414.0,False,100,20,100,60,100,80
J1N1,Japan,Aviation,1.7,2.0,2.3,510.0,1379.0,3205.0,False,106,40,106,120,106,140
J6B,Sweden,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,60
J8A,Sweden,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,40
Ju_87_B-2,Germany,Aviation,1.7,1.7,1.3,377.0,528.0,692.0,False,100,30,100,110,100,160
Ju_87_R-2,Germany,Aviation,1.7,1.7,1.7,541.0,717.0,856.0,False,106,40,106,100,106,150
Ju_87_R-2_(Italy),Italy,Aviation,1.7,1.7,1.7,553.0,667.0,919.0,False,106,50,106,130,106,210
Ju_88_A-1,Germany,Aviation,2.7,2.0,2.7,1120.0,2857.0,2014.0,False,118,80,118,240,118,290
Ju_88_A-4,Germany,Aviation,2.7,2.3,2.7,1170.0,2996.0,2643.0,False,118,40,118,130,118,130
Ju_88_C-6,Germany,Aviation,2.7,2.7,2.7,715.0,1966.0,1787.0,False,112,50,112,180,112,120
Ki-10-I,Japan,Aviation,1.0,1.0,1.0,,,,False,100,10,100,30,100,90
Ki-10-I_C,Japan,Aviation,1.0,1.0,1.0,,,,False,100,10,100,30,100,110
Ki-10-II,Japan,Aviation,1.0,1.0,1.0,,,,False,100,10,100,30,100,70
Ki-10-II_C,Japan,Aviation,1.0,1.0,1.0,124.0,262.0,274.0,False,100,10,100,30,100,70
Ki-21-I_hei,Japan,Aviation,2.0,1.7,1.7,380.0,1100.0,860.0,True,200,20,200,120,200,200
Ki-21-Ia,Japan,Aviation,2.0,1.7,1.7,503.0,1422.0,1095.0,False,100,30,100,100,100,110
Ki-27_otsu,Japan,Aviation,1.3,1.3,1.3,162.0,424.0,436.0,False,100,10,100,40,100,60
Ki-27_otsu_(China),China,Aviation,1.3,1.3,1.3,262.0,923.0,861.0,False,100,20,100,40,100,100
Ki-27_otsu_Tachiarai,Japan,Aviation,1.3,1.3,1.3,340.0,1040.0,1260.0,True,200,40,200,120,200,160
Ki-32,Japan,Aviation,1.3,1.3,1.3,163.0,302.0,1208.0,False,100,20,100,70,100,60
Ki-45_ko,Japan,Aviation,2.0,2.3,2.7,680.0,2015.0,1746.0,False,112,50,112,190,112,230
LaGG-3-23,USSR,Aviation,2.3,2.3,2.3,510.0,1000.0,940.0,True,212,40,212,200,212,280
LaGG-3-4,USSR,Aviation,2.3,2.3,2.0,570.0,1370.0,1230.0,True,212,60,212,200,212,280
M.S.405C1,France,Aviation,1.7,1.7,1.7,316.0,898.0,809.0,False,100,20,100,60,100,100
Marcolin%27s_C.R.42_CN,Italy,Aviation,1.3,1.3,1.3,150.0,280.0,350.0,True,150,40,150,80,150,120
Marcolin%27s_C.R.42_CN_(Germany),Germany,Aviation,1.3,1.3,1.3,290.0,670.0,870.0,True,200,40,200,120,200,200
Martin_139WC,China,Aviation,1.7,1.3,1.7,486.0,1123.0,1497.0,False,100,30,100,110,100,170
Martin_167-A3,France,Aviation,2.3,2.3,2.3,616.0,1410.0,1989.0,False,106,60,106,170,106,200
MBR-2-M-34,USSR,Aviation,1.0,1.0,1.0,370.0,910.0,860.0,True,200,20,200,120,200,200
N.C.223.3,France,Aviation,2.3,2.3,2.3,746.0,2163.0,1745.0,False,106,30,106,100,106,100
Nimrod_Mk_I,Britain,Aviation,1.0,1.0,1.0,,,,False,100,10,100,60,100,110
Nimrod_Mk_II,Britain,Aviation,1.0,1.0,1.0,149.0,349.0,262.0,False,100,20,100,50,100,140
OS2U-1,USA,Aviation,1.0,1.0,1.0,151.0,88.0,88.0,False,100,40,100,90,100,140
OS2U-3,USA,Aviation,1.0,1.0,1.0,138.0,88.0,276.0,False,100,30,100,90,100,70
P-26A-33,USA,Aviation,1.0,1.0,1.0,,,,False,100,20,100,70,100,110
P-26A-34,USA,Aviation,1.0,1.0,1.0,310.0,630.0,870.0,True,200,40,200,80,200,200
P-26A-34_M2,USA,Aviation,1.0,1.0,1.3,,,,False,100,10,100,40,100,90
P-26B-35,USA,Aviation,1.0,1.0,1.0,,,,False,100,20,100,60,100,110
P-36A,USA,Aviation,1.7,1.3,1.7,354.0,847.0,645.0,False,100,30,100,90,100,190
P-36C,USA,Aviation,2.0,1.7,2.0,518.0,1252.0,1391.0,False,106,30,106,70,106,90
P-36G,USA,Aviation,2.3,2.3,2.7,733.0,2112.0,1771.0,False,112,40,112,140,112,120
Pallier%27s_D.510,France,Aviation,1.3,1.3,1.3,170.0,340.0,370.0,True,150,20,150,60,150,100
PBY-5_Catalina,USA,Aviation,2.0,1.7,2.0,531.0,885.0,948.0,False,100,50,100,120,100,160
PBY-5a_Catalina,USA,Aviation,2.0,1.7,2.0,670.0,1720.0,2239.0,False,106,60,106,140,106,140
PBY-5a_Catalina_(USSR),USSR,Aviation,1.7,1.7,2.0,700.0,1740.0,1700.0,True,212,120,212,280,212,280
Po-2,USSR,Aviation,1.0,1.0,1.0,201.0,82.0,449.0,False,100,40,100,90,100,100
Po-2_Night_Witch,USSR,Aviation,1.0,1.0,1.0,156.0,312.0,276.0,False,100,20,100,40,100,70
Potez_630,France,Aviation,1.7,1.7,1.7,657.0,1771.0,1480.0,False,112,30,112,100,112,210
Potez_633,France,Aviation,1.3,1.7,1.7,390.0,1259.0,1762.0,False,100,30,100,70,100,170
Rasmussen%27s_P-36A,USA,Aviation,1.3,1.3,1.7,328.0,809.0,1214.0,False,100,40,100,90,100,190
S.81,Italy,Aviation,1.3,1.3,1.3,214.0,465.0,1158.0,False,100,20,100,50,100,40
SB_2M-100,USSR,Aviation,1.7,1.7,1.7,491.0,675.0,934.0,False,100,40,100,120,100,170
SB_2M-103,USSR,Aviation,2.0,2.0,2.3,688.0,1929.0,1388.0,False,106,40,106,150,106,150
SB_2M-103_MV-3,USSR,Aviation,2.3,2.3,2.3,823.0,675.0,2359.0,False,118,50,118,240,118,200
SB_2M-103U,USSR,Aviation,2.7,2.3,2.3,1185.0,2645.0,2321.0,False,118,60,118,180,118,200
SB_2M-103U_MV-3,USSR,Aviation,2.7,2.3,2.3,923.0,1871.0,2246.0,False,112,60,112,200,112,200
SB_2M-105,USSR,Aviation,3.3,2.7,2.7,886.0,1946.0,1747.0,False,112,70,112,200,112,160
SB2U-2,USA,Aviation,1.3,1.3,1.3,188.0,176.0,214.0,False,100,20,100,90,100,140
SB2U-3,USA,Aviation,1.7,1.7,1.7,381.0,496.0,305.0,False,100,30,100,70,100,190
SBD-3,USA,Aviation,2.0,2.3,1.7,543.0,885.0,847.0,False,106,40,106,110,106,250
Sea_Gladiator_Mk_I,Britain,Aviation,1.0,1.0,1.0,324.0,711.0,711.0,False,100,20,100,70,100,190
Su-2_(M-82),USSR,Aviation,2.0,2.7,2.7,478.0,1183.0,1196.0,False,106,20,106,100,106,120
Su-2_MV-5,USSR,Aviation,1.7,1.7,2.0,289.0,541.0,679.0,False,100,10,100,60,100,90
Su-2_TSS-1,USSR,Aviation,1.7,2.0,1.7,415.0,830.0,1888.0,False,106,20,106,110,106,180
Sunderland_Mk_IIIa,Britain,Aviation,2.0,1.7,1.7,478.0,1422.0,1044.0,False,100,40,100,90,100,130
Swordfish_Mk_I,Britain,Aviation,1.0,1.0,1.0,188.0,163.0,289.0,False,100,40,100,90,100,140
Swordfish_Mk_II,Britain,Aviation,1.0,1.0,1.0,410.0,440.0,700.0,True,200,120,200,240,200,380
Tandem_MAI,USSR,Aviation,2.0,2.0,2.0,500.0,1910.0,1230.0,True,212,20,212,180,212,280
TB-3M-17-32,USSR,Aviation,1.3,1.3,1.3,590.0,2600.0,1220.0,True,212,80,212,120,212,280
TBD-1,USA,Aviation,1.7,1.3,1.7,189.0,227.0,771.0,False,100,30,100,70,100,170
Thach%27s_F2A-1,USA,Aviation,2.0,2.3,2.3,350.0,970.0,570.0,True,200,40,200,100,200,240
Tuck%27s_Gladiator_Mk_II,Britain,Aviation,1.3,1.0,1.3,180.0,370.0,470.0,True,150,40,150,120,150,120
V-156-B1,Britain,Aviation,1.3,1.3,1.3,188.0,201.0,188.0,False,100,20,100,60,100,140
V-156-F,France,Aviation,1.3,1.3,1.3,251.0,352.0,352.0,False,100,30,100,80,100,190
Wirraway_(Great_Britain),Britain,Aviation,1.3,1.3,1.3,310.0,610.0,960.0,True,200,40,200,120,200,200
Yak-2_KABB,USSR,Aviation,2.3,2.3,2.7,657.0,1239.0,1290.0,False,112,50,112,130,112,130
Yak-4,USSR,Aviation,2.3,2.3,2.3,604.0,1359.0,2643.0,False,106,50,106,170,106,200
Zhukovsky%27s_I-153-M62,USSR,Aviation,1.7,2.0,2.0,170.0,370.0,330.0,True,150,20,150,60,150,100
A-20G-25,USA,Aviation,2.7,3.0,3.0,1195.0,2798.0,2302.0,False,124,90,124,250,124,250
A-35B_(France),France,Aviation,3.3,3.0,3.3,1437.0,2136.0,2289.0,False,130,110,130,220,130,440
A-36,USA,Aviation,2.7,3.0,2.7,928.0,1957.0,2120.0,False,118,50,118,150,118,210
A6M2,Japan,Aviation,3.7,3.3,3.3,1707.0,5755.0,4908.0,False,130,90,130,240,130,240
A6M2_mod._11,Japan,Aviation,3.3,3.3,3.3,1366.0,4263.0,3124.0,False,124,80,124,240,124,280
A6M2-N,Japan,Aviation,2.7,2.3,2.3,721.0,1821.0,2024.0,False,112,50,112,160,112,270
Avenger_Mk_II_(Great_Britain),Britain,Aviation,2.3,3.0,2.7,1270.0,1000.0,2500.0,True,248,180,248,500,248,520
B-25J-1,USA,Aviation,3.7,4.0,3.7,1824.0,3816.0,4343.0,False,130,120,130,310,130,250
B-34,USA,Aviation,2.7,2.7,2.7,1268.0,4024.0,2924.0,False,118,70,118,190,118,180
B17A,Sweden,Aviation,2.0,2.0,2.0,717.0,1611.0,1888.0,False,112,50,112,120,112,250
B18A,Sweden,Aviation,2.0,2.7,2.0,890.0,2175.0,2798.0,False,112,40,112,140,112,180
B6N1_Model_11,Japan,Aviation,1.7,2.0,2.0,730.0,1145.0,1838.0,False,112,50,112,200,112,200
B6N2_Model_12,Japan,Aviation,2.0,2.3,2.3,1023.0,1510.0,2733.0,False,118,70,118,240,118,250
B6N2a_Model_12Ko,Japan,Aviation,2.0,2.3,2.3,1290.0,1707.0,3440.0,False,124,90,124,290,124,320
Beaufighter_Mk_VIc,Britain,Aviation,3.0,3.0,3.3,860.0,2593.0,2530.0,False,118,90,118,240,118,240
Beaufighter_Mk_X,Britain,Aviation,3.7,3.3,3.7,1357.0,3810.0,4345.0,False,130,120,130,300,130,450
Bf_109_E-3,Germany,Aviation,2.7,2.7,2.7,721.0,1884.0,1454.0,False,112,50,112,150,112,150
Bf_109_E-4,Germany,Aviation,3.0,3.0,3.0,1049.0,3149.0,2441.0,False,118,40,118,150,118,160
Bf_109_E-7_(Japan),Japan,Aviation,3.0,3.0,2.7,1290.0,3400.0,3270.0,True,248,160,248,480,248,540
Bf_109_E-7/U2,Germany,Aviation,3.0,3.0,3.0,1260.0,2700.0,2330.0,True,236,60,236,180,236,160
Bf_109_F-1,Germany,Aviation,3.0,2.3,3.3,1315.0,3832.0,2745.0,False,124,80,124,220,124,240
Bf_109_F-2,Germany,Aviation,3.0,3.0,3.3,1631.0,4225.0,4022.0,False,130,80,130,250,130,250
Bf_110_C-6,Germany,Aviation,3.0,3.0,3.0,1330.0,2600.0,2100.0,True,248,100,248,300,248,380
Bf_110_C-7,Germany,Aviation,3.0,3.0,3.0,1238.0,1966.0,1992.0,False,124,80,124,170,124,210
Bf_110_F-2,Germany,Aviation,3.3,3.3,3.3,1455.0,2949.0,2605.0,False,130,90,130,240,130,300
Bf_110_G-2,Germany,Aviation,3.7,3.7,3.7,1751.0,2667.0,3344.0,False,136,80,136,190,136,270
Boomerang_Mk_I_(Great_Britain),Britain,Aviation,3.3,3.0,2.7,1580.0,5560.0,2500.0,True,260,140,260,500,260,440
Boomerang_Mk_II_(Great_Britain),Britain,Aviation,3.3,3.0,2.7,1430.0,5300.0,2900.0,True,260,120,260,480,260,480
Boston_Mk_I_(Great_Britain),Britain,Aviation,2.3,2.3,2.3,860.0,970.0,1600.0,True,224,200,224,400,224,400
Breda_88_(P.XI),Italy,Aviation,2.0,1.7,2.0,647.0,1270.0,2080.0,False,112,70,112,140,112,270
BV_238,Germany,Aviation,3.7,3.7,4.0,2080.0,6170.0,3640.0,True,260,160,260,360,260,320
C.202,Italy,Aviation,2.3,2.3,2.3,683.0,2061.0,1265.0,False,112,50,112,140,112,250
C.202EC,Italy,Aviation,3.0,3.3,3.0,1119.0,2493.0,1818.0,False,118,40,118,120,118,150
Corsair_F_Mk_II_(Great_Britain),Britain,Aviation,2.7,2.7,3.3,1480.0,4930.0,3900.0,True,260,120,260,340,260,480
D.520_(Great_Britain),Britain,Aviation,3.0,2.7,2.3,1170.0,5100.0,2510.0,True,248,120,248,360,248,520
D.521_(Great_Britain),Britain,Aviation,3.3,2.7,2.7,1644.0,3617.0,2707.0,False,124,60,124,240,124,270
D4Y1,Japan,Aviation,2.3,2.3,2.3,1624.0,2291.0,3273.0,False,130,130,130,310,130,480
D4Y2,Japan,Aviation,2.7,2.7,2.7,1649.0,2152.0,4532.0,False,130,130,130,310,130,400
D4Y3_Ko,Japan,Aviation,3.0,3.0,3.0,1922.0,3415.0,4427.0,False,136,90,136,320,136,440
DB-3A_(China),China,Aviation,2.7,2.7,2.7,1385.0,2945.0,2820.0,False,118,60,118,240,118,160
DB-3B,USSR,Aviation,2.7,2.7,2.7,1500.0,2985.0,3720.0,False,118,80,118,240,118,210
DB-7_(Great_Britain),Britain,Aviation,2.3,2.3,2.3,860.0,970.0,1600.0,True,224,200,224,400,224,400
F4F-3,USA,Aviation,2.7,2.7,3.0,690.0,2158.0,1782.0,False,112,40,112,130,112,180
F4F-4,USA,Aviation,3.0,2.7,3.0,928.0,3401.0,3526.0,False,118,50,118,150,118,220
F4U-1A,USA,Aviation,2.7,2.7,3.3,1192.0,3601.0,2610.0,False,124,70,124,200,124,330
F4U-1A_(Japan),Japan,Aviation,2.7,2.7,3.3,1510.0,4480.0,2220.0,True,260,160,260,440,260,600
F4U-1A_(USMC),USA,Aviation,3.0,3.3,3.3,1468.0,5296.0,4154.0,False,130,70,130,290,130,260
F6F-5,USA,Aviation,3.0,3.7,3.7,1355.0,2434.0,3576.0,False,130,70,130,180,130,260
Fw_190_A-1,Germany,Aviation,3.7,3.3,3.3,1555.0,4528.0,3883.0,False,130,90,130,290,130,270
Fw_190_A-4,Germany,Aviation,4.3,4.3,4.0,1836.0,5328.0,5110.0,False,136,80,136,280,136,250
Fw_200_C-1,Germany,Aviation,2.7,2.3,3.0,2159.0,4779.0,5403.0,False,136,150,136,320,136,350
G4M1,Japan,Aviation,3.0,2.7,3.0,1505.0,1518.0,4199.0,False,124,150,124,290,124,380
H-81A-2,China,Aviation,2.0,2.3,2.3,1110.0,2000.0,2400.0,True,236,60,236,220,236,400
H8K3,Japan,Aviation,3.7,3.3,4.0,2260.0,5430.0,3000.0,True,260,140,260,500,260,400
Halifax_B_Mk_IIIa,Britain,Aviation,4.0,4.0,4.3,2583.0,6988.0,6863.0,False,142,110,142,340,142,320
He_100_D-1,Germany,Aviation,1.7,2.0,2.0,673.0,2071.0,1110.0,False,112,40,112,150,112,320
He_111_H-6,Germany,Aviation,2.7,2.7,2.7,2009.0,4230.0,4293.0,False,130,100,130,310,130,230
Hs_129_B-3,Germany,Aviation,3.0,3.3,3.0,1295.0,2563.0,3777.0,False,142,150,142,310,142,460
Hudson_Mk_V_(Great_Britain),Britain,Aviation,2.3,2.0,2.0,750.0,1890.0,1630.0,True,224,140,224,260,224,260
Hurricane_Mk_I/L,Britain,Aviation,2.7,2.3,2.0,1087.0,2995.0,2718.0,False,118,60,118,240,118,260
Hurricane_Mk_IIB_(USSR),USSR,Aviation,3.0,3.0,3.0,790.0,1480.0,1760.0,True,224,60,224,240,224,220
Hurricane_Mk_IIB/Trop,Britain,Aviation,2.3,2.0,2.0,736.0,1609.0,1609.0,False,112,40,112,100,112,130
Hurricane_Mk_IV,Britain,Aviation,2.3,2.0,2.0,1004.0,1622.0,2962.0,False,118,90,118,190,118,260
I-153P,USSR,Aviation,3.3,2.7,2.3,1320.0,3140.0,960.0,True,248,180,248,480,248,440
I-16_type_27,USSR,Aviation,3.3,2.7,2.7,1492.0,3934.0,2150.0,False,130,90,130,230,130,490
