name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
Beaufort_Mk_VIII,Britain,Aviation,1.3,1.7,2.3,448.0,1128.0,1074.0,False,106.0,30.0,106.0,100.0,106.0,110.0
Bf_109_B-1,Germany,Aviation,1.7,1.3,1.3,187.0,275.0,200.0,False,100.0,10.0,100.0,20.0,100.0,50.0
Bf_109_E-1,Germany,Aviation,2.3,2.3,2.3,350.0,1038.0,1038.0,False,106.0,10.0,106.0,40.0,106.0,90.0
Blenheim_Mk_IV,Britain,Aviation,1.3,1.3,1.7,279.0,725.0,457.0,False,100.0,20.0,100.0,60.0,100.0,50.0
Br.693AB2,France,Aviation,2.0,1.7,1.7,294.0,613.0,1406.0,False,106.0,10.0,106.0,40.0,106.0,40.0
Breda_88_(P.XI),Italy,Aviation,1.7,1.7,2.0,507.0,854.0,881.0,False,106.0,10.0,106.0,40.0,106.0,80.0
BV_138_C-1,Germany,Aviation,1.7,1.7,1.7,203.0,394.0,636.0,False,100.0,20.0,100.0,50.0,100.0,30.0
C._200_serie_3_(Germany),Germany,Aviation,2.0,2.3,1.7,336.0,779.0,1169.0,False,106.0,10.0,106.0,30.0,106.0,100.0
C._200_serie_7_(Germany),Germany,Aviation,2.0,2.3,2.3,349.0,1034.0,806.0,False,106.0,10.0,106.0,30.0,106.0,90.0
C._202_(Germany),Germany,Aviation,3.0,3.0,2.3,481.0,1392.0,1645.0,False,112.0,20.0,112.0,50.0,112.0,100.0
C.R.714,France,Aviation,1.3,1.3,1.3,162.0,225.0,350.0,False,100.0,10.0,100.0,20.0,100.0,30.0
Catalina_Mk_IIIa_(Great_Britain),Britain,Aviation,1.7,1.7,2.0,360.0,1600.0,820.0,True,212.0,60.0,212.0,220.0,212.0,160.0
CR.32,Italy,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,70.0
CR.32_bis,Italy,Aviation,1.7,1.7,1.7,740.0,690.0,590.0,True,200.0,40.0,200.0,40.0,200.0,100.0
CR.32_quater,Italy,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,70.0
CR.42,Italy,Aviation,1.7,1.3,1.3,228.0,241.0,241.0,False,100.0,10.0,100.0,10.0,100.0,60.0
CR.42_(Germany),Germany,Aviation,1.7,1.3,1.3,268.0,228.0,483.0,False,100.0,10.0,100.0,10.0,100.0,40.0
CW-21,China,Aviation,2.0,2.7,2.3,240.0,810.0,721.0,False,100.0,10.0,100.0,30.0,100.0,90.0
D.371,France,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,40.0
D.371_H.S.9,France,Aviation,1.3,1.3,1.3,860.0,770.0,530.0,True,200.0,40.0,200.0,40.0,200.0,240.0
D.373,France,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,50.0
D.500,France,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,30.0
D.501,France,Aviation,1.7,1.3,1.3,311.0,236.0,324.0,False,100.0,10.0,100.0,20.0,100.0,70.0
D.510C,China,Aviation,1.7,1.3,1.3,240.0,640.0,170.0,True,200.0,40.0,200.0,60.0,200.0,140.0
D3A1,Japan,Aviation,1.3,1.3,1.3,201.0,315.0,592.0,False,100.0,20.0,100.0,30.0,100.0,80.0
Do_17_E-1,Germany,Aviation,1.0,1.0,1.3,126.0,214.0,252.0,False,100.0,20.0,100.0,50.0,100.0,70.0
Do_17_Z-2,Germany,Aviation,1.7,1.7,1.7,239.0,554.0,907.0,False,100.0,10.0,100.0,40.0,100.0,110.0
Do_17_Z-7,Germany,Aviation,1.7,1.3,1.3,243.0,422.0,511.0,False,100.0,10.0,100.0,40.0,100.0,50.0
Do_217_J-1,Germany,Aviation,2.0,2.0,2.7,346.0,886.0,578.0,False,106.0,20.0,106.0,50.0,106.0,70.0
Do_217_J-2,Germany,Aviation,2.3,2.3,3.0,436.0,1066.0,1670.0,False,112.0,20.0,112.0,80.0,112.0,310.0
E7K2,Japan,Aviation,1.3,1.3,1.3,,,,False,,,,,,
E8N2,Japan,Aviation,1.3,1.3,1.3,,,,False,,,,,,
F.222.2,France,Aviation,1.7,2.3,1.3,150.0,300.0,1538.0,False,106.0,20.0,106.0,20.0,106.0,80.0
F1M2,Japan,Aviation,1.0,1.0,1.0,100.0,151.0,50.0,False,100.0,10.0,100.0,20.0,100.0,30.0
F2A-1,USA,Aviation,2.0,2.0,2.3,240.0,670.0,557.0,False,100.0,10.0,100.0,30.0,100.0,190.0
F2A-3,USA,Aviation,2.7,2.3,2.3,351.0,967.0,1042.0,False,106.0,10.0,106.0,40.0,106.0,50.0
F3F-2,USA,Aviation,1.7,1.3,1.3,151.0,202.0,607.0,False,100.0,10.0,100.0,20.0,100.0,40.0
Flegel%27s_Bf_109_A,Germany,Aviation,1.3,1.3,1.3,270.0,290.0,210.0,True,150.0,40.0,150.0,40.0,150.0,140.0
Fokker_D.XXI-3_(Sweden),Sweden,Aviation,1.7,1.7,1.7,437.0,362.0,525.0,False,100.0,10.0,100.0,20.0,100.0,30.0
Fury_Mk_I,Britain,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,50.0
Fury_Mk_II,Britain,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,50.0
Fw_189_A-1,Germany,Aviation,2.0,2.3,1.7,950.0,690.0,170.0,True,200.0,40.0,200.0,40.0,200.0,80.0
G.50_AS_serie_7,Italy,Aviation,2.0,1.7,2.3,376.0,806.0,913.0,False,106.0,10.0,106.0,40.0,106.0,60.0
G.50_AS_serie_7_(Germany),Germany,Aviation,2.0,1.7,2.3,268.0,510.0,739.0,False,100.0,10.0,100.0,20.0,100.0,40.0
G.50_serie_2,Italy,Aviation,2.0,1.7,1.7,309.0,685.0,1115.0,False,100.0,10.0,100.0,20.0,100.0,50.0
G.50_serie_2_(Germany),Germany,Aviation,2.0,1.7,1.7,295.0,618.0,1048.0,False,100.0,10.0,100.0,20.0,100.0,50.0
Galer%27s_F3F-2,USA,Aviation,1.3,1.3,1.3,180.0,320.0,50.0,True,150.0,40.0,150.0,60.0,150.0,220.0
Gladiator_Mk_I_(China),China,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,50.0
Gladiator_Mk_II,Britain,Aviation,1.7,1.3,1.3,200.0,287.0,187.0,False,100.0,10.0,100.0,20.0,100.0,30.0
Gladiator_Mk_IIF,Britain,Aviation,1.7,1.3,1.3,237.0,375.0,938.0,False,100.0,10.0,100.0,30.0,100.0,40.0
Gladiator_Mk_IIS,Britain,Aviation,1.7,1.3,1.3,300.0,638.0,950.0,False,100.0,10.0,100.0,20.0,100.0,50.0
H-75A-1,France,Aviation,1.3,1.7,1.7,237.0,713.0,400.0,False,100.0,10.0,100.0,20.0,100.0,50.0
H-75A-4,France,Aviation,1.7,2.3,2.3,350.0,1038.0,800.0,False,100.0,10.0,100.0,30.0,100.0,40.0
H6K4,Japan,Aviation,2.0,1.7,2.3,354.0,1050.0,1164.0,False,106.0,30.0,106.0,80.0,106.0,150.0
Hagiri%27s_A5M4,Japan,Aviation,1.3,1.3,1.3,200.0,390.0,220.0,True,150.0,40.0,150.0,40.0,150.0,160.0
Hampden_Mk_I,Britain,Aviation,1.7,1.7,1.7,297.0,770.0,797.0,False,100.0,20.0,100.0,40.0,100.0,70.0
Hampden_TB_Mk_I,Britain,Aviation,1.7,1.7,1.7,391.0,891.0,1486.0,False,106.0,20.0,106.0,60.0,106.0,60.0
Hampden_TB_Mk_I_(USSR),USSR,Aviation,1.7,1.7,2.0,1200.0,1000.0,170.0,True,212.0,60.0,212.0,120.0,212.0,180.0
Havoc_Mk_I_(Great_Britain),Britain,Aviation,2.0,2.0,2.3,440.0,1700.0,110.0,True,200.0,40.0,200.0,140.0,200.0,200.0
Hawk_H-75A-2_(Germany),Germany,Aviation,2.7,2.7,2.3,980.0,2500.0,350.0,True,212.0,60.0,212.0,100.0,212.0,160.0
Hawk_III,China,Aviation,1.0,1.0,1.3,160.0,250.0,50.0,True,150.0,40.0,150.0,40.0,150.0,40.0
He_100_D-1,Germany,Aviation,1.7,2.0,2.3,475.0,1376.0,587.0,False,106.0,10.0,106.0,50.0,106.0,110.0
He_111_H-3,Germany,Aviation,1.7,2.3,2.3,275.0,838.0,1251.0,False,106.0,20.0,106.0,50.0,106.0,220.0
He_112_A-0,Germany,Aviation,1.7,1.7,2.3,271.0,556.0,556.0,False,100.0,10.0,100.0,20.0,100.0,100.0
He_112_B-0,Germany,Aviation,2.3,2.0,2.3,354.0,873.0,860.0,False,106.0,20.0,106.0,50.0,106.0,210.0
He_112_B-1/U2,Italy,Aviation,2.3,2.0,2.3,720.0,290.0,170.0,True,212.0,60.0,212.0,100.0,212.0,700.0
He_112_B-1/U2_(Germany),Germany,Aviation,2.3,2.0,2.3,740.0,1000.0,310.0,True,212.0,60.0,212.0,120.0,212.0,280.0
He_112_B-2/U2,Germany,Aviation,2.3,2.0,2.3,1180.0,830.0,460.0,True,212.0,60.0,212.0,80.0,212.0,180.0
He_112_V-5,Germany,Aviation,1.3,1.3,1.7,137.0,225.0,100.0,False,100.0,10.0,100.0,20.0,100.0,40.0
He_51_A-1,Germany,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,40.0
He_51_B-1,Germany,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,30.0
He_51_B-2/H,Germany,Aviation,1.0,1.0,1.0,640.0,390.0,110.0,True,200.0,40.0,200.0,60.0,200.0,180.0
He_51_C-1,Germany,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,40.0
He_51_C-1/L,Germany,Aviation,1.0,1.0,1.0,233.0,172.0,627.0,False,100.0,10.0,100.0,20.0,100.0,30.0
Hs_123_A-1,Germany,Aviation,1.0,1.0,1.3,125.0,137.0,262.0,False,100.0,10.0,100.0,20.0,100.0,50.0
Hs_123_A-1_(China),China,Aviation,1.0,1.0,1.3,137.0,150.0,237.0,False,100.0,10.0,100.0,20.0,100.0,40.0
I-15_M-22,USSR,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,40.0
I-15_M-25,USSR,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,20.0
I-15_WR,USSR,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,40.0
I-153_M-62,USSR,Aviation,2.0,2.3,2.0,250.0,600.0,838.0,False,100.0,10.0,100.0,30.0,100.0,40.0
I-153_M-62_(China),China,Aviation,2.0,2.3,2.0,300.0,512.0,863.0,False,100.0,10.0,100.0,20.0,100.0,60.0
I-15bis,USSR,Aviation,1.3,1.0,1.0,137.0,187.0,350.0,False,100.0,10.0,100.0,20.0,100.0,30.0
I-15bis_(China),China,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,30.0
I-16_Chung_28_(China),China,Aviation,1.3,1.3,1.3,112.0,262.0,50.0,False,100.0,10.0,100.0,20.0,100.0,100.0
I-16_type_10,USSR,Aviation,2.3,2.0,1.7,285.0,721.0,466.0,False,100.0,10.0,100.0,30.0,100.0,60.0
I-16_type_10_(China),China,Aviation,2.3,2.0,1.7,421.0,1158.0,1097.0,False,106.0,10.0,106.0,30.0,106.0,90.0
I-16_type_18,USSR,Aviation,2.3,2.3,2.3,421.0,1158.0,1503.0,False,106.0,10.0,106.0,40.0,106.0,110.0
I-16_type_24,USSR,Aviation,2.3,2.7,2.7,436.0,1158.0,1383.0,False,106.0,10.0,106.0,40.0,106.0,190.0
I-16_type_5,USSR,Aviation,1.7,1.3,1.3,175.0,262.0,275.0,False,100.0,10.0,100.0,20.0,100.0,50.0
I-16_type_5_(China),China,Aviation,1.7,1.3,1.3,250.0,800.0,775.0,False,100.0,10.0,100.0,20.0,100.0,40.0
I-29,USSR,Aviation,2.7,2.7,2.3,1400.0,1200.0,170.0,True,212.0,60.0,212.0,60.0,212.0,100.0
Iacobi%27s_J8A,Sweden,Aviation,1.7,1.0,1.3,370.0,280.0,110.0,True,150.0,40.0,150.0,40.0,150.0,40.0
J11,Sweden,Aviation,1.7,1.3,1.3,174.0,349.0,389.0,False,100.0,10.0,100.0,30.0,100.0,60.0
J1N1,Japan,Aviation,2.0,2.0,2.3,243.0,690.0,677.0,False,106.0,10.0,106.0,40.0,106.0,70.0
J6B,Sweden,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,20.0
J8A,Sweden,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,20.0
Ju_87_B-2,Germany,Aviation,1.3,1.0,1.3,252.0,365.0,290.0,False,100.0,20.0,100.0,40.0,100.0,60.0
Ju_87_G-1,Germany,Aviation,2.0,1.3,2.7,822.0,1182.0,591.0,False,106.0,20.0,106.0,50.0,106.0,150.0
Ju_87_G-2,Germany,Aviation,2.0,1.7,2.7,1066.0,1542.0,848.0,False,106.0,30.0,106.0,60.0,106.0,170.0
Ju_87_R-2,Germany,Aviation,1.3,1.3,1.3,353.0,504.0,441.0,False,100.0,10.0,100.0,30.0,100.0,60.0
Ju_87_R-2_(Italy),Italy,Aviation,1.3,1.3,1.3,327.0,453.0,353.0,False,100.0,10.0,100.0,30.0,100.0,50.0
Ju_87_R-2_Libya,Germany,Aviation,1.3,1.3,1.3,320.0,140.0,400.0,True,200.0,40.0,200.0,80.0,200.0,220.0
Ki-10-I,Japan,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,80.0
Ki-10-I_C,Japan,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,30.0
Ki-10-II,Japan,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,50.0
Ki-10-II_C,Japan,Aviation,1.0,1.0,1.0,212.0,225.0,312.0,False,100.0,10.0,100.0,20.0,100.0,90.0
Ki-21-I_hei,Japan,Aviation,2.3,2.0,1.7,920.0,830.0,660.0,True,200.0,40.0,200.0,60.0,200.0,160.0
Ki-21-Ia,Japan,Aviation,2.0,1.7,1.7,264.0,706.0,933.0,False,100.0,10.0,100.0,40.0,100.0,90.0
Ki-27_otsu,Japan,Aviation,1.3,2.0,1.3,162.0,375.0,262.0,False,100.0,10.0,100.0,20.0,100.0,40.0
Ki-27_otsu_(China),China,Aviation,1.3,2.0,1.3,237.0,800.0,2001.0,False,106.0,20.0,106.0,40.0,106.0,120.0
Ki-27_otsu_Tachiarai,Japan,Aviation,1.3,1.7,1.3,800.0,1000.0,400.0,True,200.0,40.0,200.0,60.0,200.0,200.0
Ki-32,Japan,Aviation,1.0,1.3,1.3,126.0,277.0,353.0,False,100.0,10.0,100.0,30.0,100.0,40.0
Ki-45_tei,Japan,Aviation,1.3,2.0,2.3,612.0,482.0,1304.0,False,100.0,20.0,100.0,50.0,100.0,100.0
KOR-1,USSR,Aviation,1.3,1.3,1.3,,,,False,,,,,,
LaGG-3-23,USSR,Aviation,2.3,2.3,2.3,1200.0,690.0,390.0,True,212.0,60.0,212.0,100.0,212.0,160.0
LaGG-3-4,USSR,Aviation,2.3,2.3,2.0,430.0,1900.0,530.0,True,212.0,60.0,212.0,140.0,212.0,160.0
Late_298D,France,Aviation,1.3,1.3,1.3,180.0,180.0,120.0,True,200.0,40.0,200.0,80.0,200.0,140.0
M.S.405C1,France,Aviation,2.0,2.0,1.7,354.0,974.0,417.0,False,100.0,10.0,100.0,30.0,100.0,80.0
M.S.406C1,France,Aviation,2.0,2.0,2.0,417.0,1266.0,1215.0,False,106.0,10.0,106.0,50.0,106.0,320.0
Marcolin%27s_C.R.42_CN,Italy,Aviation,1.7,1.3,1.3,360.0,200.0,460.0,True,150.0,40.0,150.0,40.0,150.0,200.0
Marcolin%27s_C.R.42_CN_(Germany),Germany,Aviation,1.7,1.3,1.3,790.0,480.0,460.0,True,200.0,40.0,200.0,40.0,200.0,180.0
Martin_139WC,China,Aviation,1.7,1.3,1.7,287.0,700.0,550.0,False,100.0,20.0,100.0,70.0,100.0,290.0
Martin_167-A3,France,Aviation,2.0,2.0,2.3,403.0,1046.0,1160.0,False,100.0,20.0,100.0,50.0,100.0,260.0
MBR-2-M-34,USSR,Aviation,1.0,1.0,1.0,670.0,690.0,920.0,True,200.0,40.0,200.0,60.0,200.0,120.0
Nimrod_Mk_I,Britain,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,90.0
Nimrod_Mk_II,Britain,Aviation,1.0,1.0,1.0,137.0,275.0,225.0,False,100.0,10.0,100.0,30.0,100.0,40.0
OS2U-1,USA,Aviation,1.0,1.0,1.0,100.0,113.0,163.0,False,100.0,20.0,100.0,60.0,100.0,110.0
OS2U-3,USA,Aviation,1.0,1.0,1.0,264.0,327.0,567.0,False,100.0,20.0,100.0,80.0,100.0,20.0
Osprey_Mk_IV,Britain,Aviation,1.3,1.0,1.3,,,,False,,,,,,
P-26A-33,USA,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,30.0,100.0,40.0
P-26A-34,USA,Aviation,1.0,1.0,1.0,700.0,480.0,610.0,True,200.0,40.0,200.0,60.0,200.0,120.0
P-26A-34_M2,USA,Aviation,1.0,1.0,1.3,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,40.0
P-26B-35,USA,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,30.0,100.0,40.0
P-36A,USA,Aviation,1.7,1.3,1.7,139.0,240.0,88.0,False,100.0,10.0,100.0,20.0,100.0,40.0
P-36C,USA,Aviation,2.0,1.7,2.3,227.0,670.0,544.0,False,100.0,10.0,100.0,20.0,100.0,150.0
P-36G,USA,Aviation,2.3,2.7,2.7,354.0,1050.0,759.0,False,106.0,10.0,106.0,50.0,106.0,80.0
Pallier%27s_D.510,France,Aviation,1.7,1.3,1.3,490.0,270.0,310.0,True,150.0,40.0,150.0,40.0,150.0,60.0
PBY-5_Catalina,USA,Aviation,1.3,1.3,2.0,240.0,670.0,658.0,False,100.0,20.0,100.0,60.0,100.0,70.0
PBY-5A_Catalina,USA,Aviation,1.7,1.7,2.0,417.0,1050.0,1215.0,False,106.0,20.0,106.0,70.0,106.0,100.0
PBY-5A_Catalina_(USSR),USSR,Aviation,1.7,1.7,2.0,530.0,1100.0,470.0,True,212.0,60.0,212.0,200.0,212.0,220.0
Po-2,USSR,Aviation,1.0,1.0,1.0,130.0,236.0,343.0,False,100.0,30.0,100.0,60.0,100.0,50.0
Po-2_Night_Witch,USSR,Aviation,1.0,1.0,1.0,,,,False,,,,,,
Po-2M,USSR,Aviation,1.0,1.0,1.0,130.0,230.0,280.0,True,200.0,100.0,200.0,200.0,200.0,140.0
Potez_633,France,Aviation,1.3,1.7,1.7,264.0,706.0,290.0,False,100.0,10.0,100.0,30.0,100.0,40.0
Rasmussen%27s_P-36A,USA,Aviation,1.3,1.3,1.7,190.0,430.0,150.0,True,200.0,40.0,200.0,80.0,200.0,120.0
Ro.43,Italy,Aviation,1.3,1.3,1.3,,,,False,,,,,,
S.81,Italy,Aviation,1.3,1.3,1.3,162.0,310.0,229.0,False,100.0,10.0,100.0,30.0,100.0,40.0
S17BS,Sweden,Aviation,1.3,1.0,1.3,151.0,403.0,88.0,False,100.0,10.0,100.0,30.0,100.0,80.0
SB_2M-100,USSR,Aviation,1.3,1.3,1.7,258.0,541.0,640.0,False,100.0,20.0,100.0,80.0,100.0,190.0
SB_2M-103,USSR,Aviation,2.0,2.0,2.0,369.0,1021.0,1292.0,False,106.0,20.0,106.0,80.0,106.0,160.0
SB_2M-103_MV-3,USSR,Aviation,2.3,1.7,2.3,652.0,578.0,2092.0,False,118.0,20.0,118.0,140.0,118.0,110.0
SB_2M-103U,USSR,Aviation,2.7,2.3,2.3,713.0,1626.0,4628.0,False,118.0,30.0,118.0,110.0,118.0,110.0
SB_2M-103U_MV-3,USSR,Aviation,2.7,2.3,2.3,550.0,1501.0,1813.0,False,112.0,30.0,112.0,100.0,112.0,70.0
SB_2M-105,USSR,Aviation,3.0,2.7,2.7,587.0,1376.0,1876.0,False,112.0,30.0,112.0,100.0,112.0,230.0
SB2U-2,USA,Aviation,1.0,1.0,1.3,138.0,126.0,189.0,False,100.0,10.0,100.0,30.0,100.0,70.0
SB2U-3,USA,Aviation,1.7,1.7,1.7,229.0,356.0,178.0,False,100.0,10.0,100.0,30.0,100.0,80.0
SBD-3,USA,Aviation,1.7,2.0,1.7,354.0,607.0,557.0,False,106.0,20.0,106.0,50.0,106.0,120.0
Sea_Gladiator_Mk_I,Britain,Aviation,1.0,1.0,1.0,225.0,537.0,587.0,False,100.0,10.0,100.0,30.0,100.0,140.0
SOC-1,USA,Aviation,1.3,1.3,1.3,,,,False,,,,,,
Su-2_(M-82),USSR,Aviation,2.0,2.7,2.7,353.0,870.0,1097.0,False,106.0,10.0,106.0,50.0,106.0,140.0
Su-2_MV-5,USSR,Aviation,1.7,1.7,2.0,226.0,365.0,592.0,False,100.0,10.0,100.0,30.0,100.0,60.0
Su-2_TSS-1,USSR,Aviation,1.7,2.0,1.7,290.0,668.0,1298.0,False,106.0,10.0,106.0,50.0,106.0,100.0
Sunderland_Mk_IIIa,Britain,Aviation,2.0,1.7,1.7,445.0,1242.0,918.0,False,106.0,20.0,106.0,50.0,106.0,100.0
Swordfish_Mk_I,Britain,Aviation,1.0,1.0,1.0,162.0,175.0,418.0,False,100.0,20.0,100.0,30.0,100.0,100.0
Swordfish_Mk_II,Britain,Aviation,1.0,1.0,1.0,360.0,500.0,650.0,True,200.0,40.0,200.0,80.0,200.0,160.0
Tandem_MAI,USSR,Aviation,2.0,2.0,2.0,1100.0,1900.0,460.0,True,212.0,60.0,212.0,80.0,212.0,140.0
TB-3M-17-32,USSR,Aviation,1.3,1.3,1.3,830.0,770.0,580.0,True,212.0,60.0,212.0,60.0,212.0,200.0
TBD-1,USA,Aviation,1.0,1.0,1.7,139.0,189.0,265.0,False,100.0,10.0,100.0,30.0,100.0,90.0
Thach%27s_F2A-1,USA,Aviation,2.0,2.0,2.3,800.0,770.0,360.0,True,200.0,40.0,200.0,60.0,200.0,200.0
Tuck%27s_Gladiator_Mk_II,Britain,Aviation,1.3,1.0,1.3,280.0,280.0,50.0,True,150.0,40.0,150.0,40.0,150.0,140.0
V-11,China,Aviation,1.3,1.3,1.7,151.0,680.0,630.0,False,100.0,10.0,100.0,30.0,100.0,110.0
V-156-B1,Britain,Aviation,1.3,1.0,1.3,151.0,151.0,226.0,False,100.0,10.0,100.0,20.0,100.0,60.0
V-156-F,France,Aviation,1.3,1.0,1.3,151.0,290.0,126.0,False,100.0,10.0,100.0,20.0,100.0,90.0
Walrus_Mk.I,Britain,Aviation,1.3,1.0,1.3,,,,False,,,,,,
Wirraway_(Great_Britain),Britain,Aviation,1.3,1.3,1.3,410.0,440.0,460.0,True,200.0,40.0,200.0,60.0,200.0,140.0
Yak-2_KABB,USSR,Aviation,2.3,2.3,2.7,341.0,607.0,848.0,False,106.0,10.0,106.0,30.0,106.0,50.0
Yak-4,USSR,Aviation,2.0,2.0,2.3,403.0,1046.0,1160.0,False,106.0,20.0,106.0,60.0,106.0,210.0
Zhukovsky%27s_I-153-M62,USSR,Aviation,2.0,2.3,2.0,430.0,290.0,120.0,True,150.0,40.0,150.0,40.0,150.0,40.0
A-20G-25,USA,Aviation,2.7,3.0,3.0,859.0,2047.0,2074.0,False,124.0,40.0,124.0,100.0,124.0,250.0
A-35B_(France),France,Aviation,3.0,2.7,3.3,980.0,1654.0,2138.0,False,130.0,50.0,130.0,90.0,130.0,520.0
A-36,USA,Aviation,2.7,3.0,2.7,628.0,1507.0,1758.0,False,118.0,30.0,118.0,60.0,118.0,150.0
A6M2,Japan,Aviation,3.7,3.7,3.3,1050.0,3165.0,3975.0,False,130.0,40.0,130.0,90.0,130.0,190.0
A6M2_mod._11,Japan,Aviation,3.3,3.7,3.3,974.0,2532.0,2835.0,False,124.0,40.0,124.0,110.0,124.0,190.0
A6M2-N,Japan,Aviation,2.7,2.3,2.3,481.0,1266.0,1519.0,False,112.0,20.0,112.0,60.0,112.0,140.0
Avenger_Mk_II_(Great_Britain),Britain,Aviation,1.7,1.7,2.0,920.0,1800.0,390.0,True,248.0,100.0,248.0,420.0,248.0,400.0
B-25J-1,USA,Aviation,3.7,4.0,3.7,1146.0,2900.0,3866.0,False,130.0,60.0,130.0,140.0,130.0,300.0
B-34,USA,Aviation,2.7,3.3,2.7,766.0,2089.0,2075.0,False,118.0,30.0,118.0,80.0,118.0,180.0
B17A,Sweden,Aviation,2.0,1.7,2.0,453.0,1046.0,1387.0,False,112.0,40.0,112.0,70.0,112.0,160.0
