name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
Hampden_TB_Mk_I,Britain,Aviation,1.7,1.7,1.7,580.0,1273.0,1513.0,False,106,40,106,100,106,100
Hampden_TB_Mk_I_(USSR),USSR,Aviation,1.7,1.7,2.0,620.0,1800.0,1600.0,True,212,40,212,160,212,260
Havoc_Mk_I_(Great_Britain),Britain,Aviation,2.0,2.0,2.3,630.0,1300.0,1300.0,True,200,80,200,240,200,160
Hawk_H-75A-2_(Germany),Germany,Aviation,2.3,2.3,2.3,590.0,1800.0,1600.0,True,212,40,212,200,212,220
Hawk_III,China,Aviation,1.3,1.3,1.3,250.0,450.0,220.0,True,150,60,150,100,150,140
He_111_H-3,Germany,Aviation,1.7,1.7,2.3,500.0,1676.0,2001.0,False,100,30,100,70,100,70
He_112_A-0,Germany,Aviation,1.7,1.3,2.3,494.0,877.0,729.0,False,100,30,100,40,100,150
He_112_B-0,Germany,Aviation,2.3,2.0,2.3,670.0,1519.0,1645.0,False,106,30,106,110,106,150
He_112_B-1/U2,Germany,Aviation,2.3,2.3,2.3,700.0,1400.0,1100.0,True,212,60,212,220,212,320
He_112_B-2/U2,Germany,Aviation,2.3,2.3,2.3,710.0,1500.0,1090.0,True,212,40,212,160,212,220
He_112_V-5,Germany,Aviation,1.3,1.3,1.7,187.0,412.0,212.0,False,100,10,100,50,100,130
He_51_A-1,Germany,Aviation,1.0,1.0,1.0,,,,False,100,10,100,40,100,50
He_51_B-1,Germany,Aviation,1.0,1.0,1.0,,,,False,100,10,100,50,100,60
He_51_B-2/H,Germany,Aviation,1.0,1.0,1.0,390.0,690.0,800.0,True,200,40,200,140,200,160
He_51_C-1,Germany,Aviation,1.0,1.0,1.0,,,,False,100,10,100,40,100,80
He_51_C-1/L,Germany,Aviation,1.0,1.0,1.0,184.0,307.0,467.0,False,100,10,100,40,100,90
Hs_123_A-1,Germany,Aviation,1.3,1.3,1.3,225.0,250.0,262.0,False,100,20,100,60,100,100
Hs_123_A-1_(China),China,Aviation,1.3,1.3,1.3,212.0,287.0,312.0,False,100,20,100,50,100,130
I-15_M-22,USSR,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,70
I-15_WR,USSR,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,60
I-153_M-62,USSR,Aviation,1.7,2.0,2.0,412.0,988.0,1225.0,False,100,10,100,40,100,50
I-153_M-62_(China),China,Aviation,1.7,2.0,2.0,462.0,925.0,1376.0,False,100,10,100,40,100,60
I-15bis,USSR,Aviation,1.0,1.0,1.0,200.0,287.0,450.0,False,100,10,100,30,100,70
I-15bis_(China),China,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,80
I-15R,USSR,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,30
I-16_Chung_28,China,Aviation,1.3,1.3,1.3,225.0,462.0,250.0,False,100,10,100,40,100,110
I-16_type_10,USSR,Aviation,1.7,1.7,1.7,571.0,1338.0,962.0,False,100,10,100,50,100,120
I-16_type_10_(China),China,Aviation,1.7,1.7,1.7,661.0,2105.0,1804.0,False,106,20,106,60,106,100
I-16_type_18,USSR,Aviation,2.0,2.0,2.0,812.0,2105.0,2255.0,False,106,20,106,70,106,80
I-16_type_24,USSR,Aviation,2.0,2.3,2.7,797.0,2105.0,1955.0,False,106,20,106,90,106,110
I-16_type_5,USSR,Aviation,1.3,1.3,1.3,225.0,462.0,575.0,False,100,10,100,40,100,140
I-16_type_5_(China),China,Aviation,1.3,1.3,1.3,462.0,1501.0,1063.0,False,100,10,100,50,100,120
I-29,USSR,Aviation,2.7,2.7,2.3,780.0,1800.0,1600.0,True,212,40,212,120,212,160
Iacobi%27s_J8A,Sweden,Aviation,1.3,1.0,1.3,230.0,430.0,280.0,True,150,20,150,60,150,40
J11,Sweden,Aviation,1.3,1.3,1.3,263.0,502.0,552.0,False,100,20,100,60,100,120
J1N1,Japan,Aviation,1.7,2.0,2.3,460.0,1266.0,2430.0,False,100,20,100,60,100,80
J6B,Sweden,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,70
J8A,Sweden,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,30
Ju_87_B-2,Germany,Aviation,1.7,1.7,1.3,491.0,668.0,895.0,False,100,30,100,100,100,130
Ju_87_R-2,Germany,Aviation,1.7,1.7,1.7,668.0,907.0,1097.0,False,106,40,106,110,106,130
Ju_87_R-2_(Italy),Italy,Aviation,1.7,1.7,1.7,693.0,807.0,1223.0,False,106,40,106,120,106,190
Ju_88_A-1,Germany,Aviation,2.7,2.0,2.7,832.0,2269.0,2017.0,False,106,50,106,140,106,160
Ju_88_A-4,Germany,Aviation,2.7,2.3,2.7,1059.0,2648.0,2648.0,False,112,40,112,100,112,100
Ju_88_C-6,Germany,Aviation,2.7,2.7,2.7,972.0,2302.0,2046.0,False,112,50,112,170,112,100
Ki-10-I,Japan,Aviation,1.0,1.0,1.0,,,,False,100,10,100,30,100,100
Ki-10-I_C,Japan,Aviation,1.0,1.0,1.0,,,,False,100,10,100,30,100,70
Ki-10-II,Japan,Aviation,1.0,1.0,1.0,,,,False,100,10,100,30,100,70
Ki-10-II_C,Japan,Aviation,1.0,1.0,1.0,187.0,362.0,300.0,False,100,10,100,30,100,90
Ki-21-I_hei,Japan,Aviation,2.0,1.7,1.7,460.0,1700.0,1100.0,True,200,40,200,80,200,160
Ki-21-Ia,Japan,Aviation,2.0,1.7,1.7,542.0,1765.0,1639.0,False,100,30,100,80,100,80
Ki-27_otsu,Japan,Aviation,1.3,1.3,1.3,212.0,587.0,500.0,False,100,10,100,30,100,60
Ki-27_otsu_(China),China,Aviation,1.3,1.3,1.3,350.0,1225.0,1188.0,False,106,30,106,80,106,200
Ki-27_otsu_Tachiarai,Japan,Aviation,1.3,1.3,1.3,470.0,1600.0,1100.0,True,200,40,200,100,200,160
Ki-32,Japan,Aviation,1.3,1.3,1.3,214.0,416.0,945.0,False,100,20,100,60,100,60
Ki-45_ko,Japan,Aviation,2.0,2.3,2.7,629.0,1927.0,2056.0,False,106,40,106,120,106,130
LaGG-3-23,USSR,Aviation,2.3,2.3,2.3,710.0,1000.0,1300.0,True,212,40,212,180,212,220
LaGG-3-4,USSR,Aviation,2.3,2.3,2.0,530.0,1400.0,1600.0,True,212,60,212,200,212,220
M.S.405C1,France,Aviation,1.7,1.7,1.7,670.0,1772.0,1050.0,False,106,30,106,100,106,200
Marcolin%27s_C.R.42_CN,Italy,Aviation,1.3,1.3,1.3,210.0,350.0,260.0,True,150,40,150,60,150,180
Marcolin%27s_C.R.42_CN_(Germany),Germany,Aviation,1.3,1.3,1.3,400.0,870.0,1100.0,True,200,40,200,120,200,160
Martin_139WC,China,Aviation,1.7,1.3,1.7,525.0,1251.0,1876.0,False,100,40,100,100,100,130
Martin_167-A3,France,Aviation,2.3,2.3,2.3,718.0,1891.0,3026.0,False,106,60,106,150,106,140
MBR-2-M-34,USSR,Aviation,1.0,1.0,1.0,440.0,1200.0,1100.0,True,200,40,200,140,200,160
N.C.223.3,France,Aviation,2.3,2.3,2.3,822.0,2430.0,2152.0,False,106,30,106,90,106,110
Nimrod_Mk_I,Britain,Aviation,1.0,1.0,1.0,,,,False,100,10,100,50,100,100
Nimrod_Mk_II,Britain,Aviation,1.0,1.0,1.0,200.0,475.0,350.0,False,100,20,100,60,100,80
OS2U-1,USA,Aviation,1.0,1.0,1.0,201.0,113.0,113.0,False,100,40,100,90,100,140
OS2U-3,USA,Aviation,1.0,1.0,1.0,403.0,353.0,907.0,False,100,50,100,120,100,70
P-26A-33,USA,Aviation,1.0,1.0,1.0,,,,False,100,20,100,70,100,100
P-26A-34,USA,Aviation,1.0,1.0,1.0,370.0,910.0,1100.0,True,200,20,200,100,200,160
P-26A-34_M2,USA,Aviation,1.0,1.0,1.3,,,,False,100,10,100,40,100,100
P-26B-35,USA,Aviation,1.0,1.0,1.0,,,,False,100,20,100,70,100,100
P-36A,USA,Aviation,1.7,1.3,1.7,215.0,443.0,645.0,False,100,20,100,50,100,130
P-36C,USA,Aviation,2.0,1.7,2.0,468.0,1177.0,1303.0,False,100,20,100,60,100,60
P-36G,USA,Aviation,2.3,2.3,2.7,746.0,2025.0,1772.0,False,106,30,106,90,106,80
Pallier%27s_D.510,France,Aviation,1.3,1.3,1.3,240.0,410.0,400.0,True,150,20,150,60,150,100
PBY-5_Catalina,USA,Aviation,2.0,1.7,2.0,569.0,1177.0,1076.0,False,100,40,100,110,100,170
PBY-5a_Catalina,USA,Aviation,2.0,1.7,2.0,860.0,2025.0,2025.0,False,106,60,106,120,106,180
PBY-5a_Catalina_(USSR),USSR,Aviation,1.7,1.7,2.0,990.0,1720.0,2000.0,True,212,120,212,280,212,280
Po-2,USSR,Aviation,1.0,1.0,1.0,248.0,118.0,449.0,False,100,50,100,90,100,70
Po-2_Night_Witch,USSR,Aviation,1.0,1.0,1.0,180.0,397.0,300.0,False,100,20,100,40,100,70
Potez_630,France,Aviation,1.7,1.7,1.7,670.0,1899.0,1645.0,False,106,20,106,70,106,150
Potez_633,France,Aviation,1.3,1.7,1.7,504.0,1261.0,1765.0,False,100,40,100,90,100,120
Rasmussen%27s_P-36A,USA,Aviation,1.3,1.3,1.7,443.0,974.0,1392.0,False,100,30,100,90,100,140
S.81,Italy,Aviation,1.3,1.3,1.3,277.0,542.0,832.0,False,100,20,100,50,100,60
SB_2M-100,USSR,Aviation,1.7,1.7,1.7,529.0,972.0,1218.0,False,100,40,100,120,100,120
SB_2M-103,USSR,Aviation,2.0,2.0,2.3,775.0,2215.0,1563.0,False,106,40,106,120,106,130
SB_2M-103_MV-3,USSR,Aviation,2.3,2.3,2.3,1070.0,677.0,2954.0,False,118,60,118,240,118,160
SB_2M-103U,USSR,Aviation,2.7,2.3,2.3,1376.0,3127.0,2877.0,False,118,60,118,150,118,160
SB_2M-103U_MV-3,USSR,Aviation,2.7,2.3,2.3,950.0,2251.0,2714.0,False,112,60,112,200,112,140
SB_2M-105,USSR,Aviation,3.3,2.7,2.7,1113.0,2627.0,2001.0,False,112,70,112,200,112,140
SB2U-2,USA,Aviation,1.3,1.3,1.3,252.0,226.0,214.0,False,100,20,100,70,100,130
SB2U-3,USA,Aviation,1.7,1.7,1.7,483.0,649.0,407.0,False,100,20,100,60,100,180
SBD-3,USA,Aviation,2.0,2.3,1.7,595.0,1152.0,1126.0,False,106,40,106,120,106,260
Sea_Gladiator_Mk_I,Britain,Aviation,1.0,1.0,1.0,450.0,963.0,1025.0,False,100,20,100,70,100,170
Su-2_(M-82),USSR,Aviation,2.0,2.7,2.7,693.0,1513.0,1639.0,False,106,20,106,90,106,100
Su-2_MV-5,USSR,Aviation,1.7,1.7,2.0,416.0,668.0,769.0,False,100,20,100,60,100,70
Su-2_TSS-1,USSR,Aviation,1.7,2.0,1.7,517.0,1034.0,2522.0,False,106,20,106,100,106,130
Sunderland_Mk_IIIa,Britain,Aviation,2.0,1.7,1.7,870.0,2395.0,1891.0,False,106,60,106,100,106,140
Swordfish_Mk_I,Britain,Aviation,1.0,1.0,1.0,252.0,252.0,441.0,False,100,30,100,90,100,90
Swordfish_Mk_II,Britain,Aviation,1.0,1.0,1.0,450.0,490.0,1200.0,True,200,40,200,160,200,200
Tandem_MAI,USSR,Aviation,2.0,2.0,2.0,580.0,2900.0,1600.0,True,212,40,212,160,212,220
TB-3M-17-32,USSR,Aviation,1.3,1.3,1.3,820.0,2000.0,1300.0,True,212,60,212,120,212,220
TBD-1,USA,Aviation,1.7,1.3,1.7,265.0,354.0,772.0,False,100,30,100,70,100,130
Thach%27s_F2A-1,USA,Aviation,2.0,2.3,2.3,470.0,1300.0,760.0,True,200,20,200,80,200,180
Tuck%27s_Gladiator_Mk_II,Britain,Aviation,1.3,1.0,1.3,240.0,450.0,470.0,True,150,20,150,120,150,140
V-156-B1,Britain,Aviation,1.3,1.3,1.3,264.0,252.0,252.0,False,100,20,100,50,100,130
V-156-F,France,Aviation,1.3,1.3,1.3,277.0,466.0,466.0,False,100,20,100,60,100,150
Wirraway_(Great_Britain),Britain,Aviation,1.3,1.3,1.3,450.0,780.0,1100.0,True,200,40,200,120,200,160
Yak-2_KABB,USSR,Aviation,2.3,2.3,2.7,683.0,1101.0,1519.0,False,106,30,106,90,106,70
Yak-4,USSR,Aviation,2.3,2.3,2.3,958.0,1639.0,2648.0,False,106,40,106,150,106,160
Zhukovsky%27s_I-153-M62,USSR,Aviation,1.7,2.0,2.0,240.0,450.0,470.0,True,150,20,150,60,150,60
A-20G-25,USA,Aviation,2.7,3.0,3.0,1603.0,3691.0,2278.0,False,124,90,124,230,124,210
A-35B_(France),France,Aviation,3.3,3.0,3.3,1909.0,2927.0,2927.0,False,130,110,130,220,130,350
A-36,USA,Aviation,2.7,3.0,2.7,1218.0,2763.0,2637.0,False,118,50,118,140,118,180
A6M2,Japan,Aviation,3.7,3.3,3.3,2139.0,7216.0,5823.0,False,130,90,130,240,130,210
A6M2_mod._11,Japan,Aviation,3.3,3.3,3.3,1772.0,5570.0,4051.0,False,124,90,124,230,124,230
A6M2-N,Japan,Aviation,2.7,2.3,2.3,949.0,2152.0,2532.0,False,112,50,112,130,112,200
Avenger_Mk_II_(Great_Britain),Britain,Aviation,2.3,3.0,2.7,1600.0,1400.0,3300.0,True,248,160,248,500,248,460
B-25J-1,USA,Aviation,3.7,4.0,3.7,2186.0,5015.0,6044.0,False,130,120,130,310,130,220
B-34,USA,Aviation,2.7,2.7,2.7,1542.0,4730.0,3758.0,False,118,70,118,170,118,150
B17A,Sweden,Aviation,2.0,2.0,2.0,907.0,1639.0,1916.0,False,112,60,112,130,112,190
B18A,Sweden,Aviation,2.0,2.7,2.0,1018.0,2546.0,3564.0,False,112,40,112,120,112,140
B6N1_Model_11,Japan,Aviation,1.7,2.0,2.0,958.0,2900.0,2269.0,False,112,60,112,180,112,190
B6N2_Model_12,Japan,Aviation,2.0,2.3,2.3,1413.0,2251.0,3077.0,False,118,60,118,240,118,180
B6N2a_Model_12Ko,Japan,Aviation,2.0,2.3,2.3,1785.0,3544.0,4684.0,False,124,70,124,290,124,190
Beaufighter_Mk_VIc,Britain,Aviation,3.0,3.0,3.3,1139.0,3544.0,2785.0,False,118,90,118,230,118,220
Beaufighter_Mk_X,Britain,Aviation,3.7,3.3,3.7,1829.0,4182.0,4313.0,False,130,120,130,310,130,360
Bf_109_E-3,Germany,Aviation,2.7,2.7,2.7,962.0,2278.0,1772.0,False,112,50,112,160,112,150
Bf_109_E-4,Germany,Aviation,3.0,3.0,3.0,1291.0,3418.0,2911.0,False,118,50,118,150,118,140
Bf_109_E-7_(Japan),Japan,Aviation,3.0,3.0,2.7,1360.0,3700.0,3700.0,True,248,180,248,500,248,520
Bf_109_E-7/U2,Germany,Aviation,3.0,3.0,3.0,1600.0,3600.0,2400.0,True,236,60,236,160,236,200
Bf_109_F-1,Germany,Aviation,3.0,2.3,3.3,1367.0,3709.0,3798.0,False,124,80,124,230,124,210
Bf_109_F-2,Germany,Aviation,3.0,3.0,3.3,1949.0,5697.0,4937.0,False,130,80,130,220,130,200
Bf_110_C-6,Germany,Aviation,3.0,3.0,3.0,1500.0,3100.0,2500.0,True,248,100,248,260,248,380
Bf_110_C-7,Germany,Aviation,3.0,3.0,3.0,1227.0,2046.0,2302.0,False,118,60,118,130,118,170
Bf_110_F-2,Germany,Aviation,3.3,3.3,3.3,1547.0,2813.0,2813.0,False,124,80,124,220,124,210
Bf_110_G-2,Germany,Aviation,3.7,3.7,3.7,1808.0,3058.0,3856.0,False,130,70,130,200,130,210
Bf_110_G-4,Germany,Aviation,3.7,3.7,3.7,1859.0,5964.0,7319.0,False,136,80,136,210,136,170
Boomerang_Mk_I_(Great_Britain),Britain,Aviation,3.3,3.0,2.7,2200.0,6700.0,3800.0,True,260,140,260,500,260,440
Boomerang_Mk_II_(Great_Britain),Britain,Aviation,3.3,3.0,2.7,2000.0,6900.0,2500.0,True,260,120,260,420,260,440
Boston_Mk_I_(Great_Britain),Britain,Aviation,2.3,2.3,2.3,1100.0,1400.0,2400.0,True,224,180,224,400,224,380
Breda_88_(P.XI),Italy,Aviation,2.0,1.7,2.0,872.0,1371.0,2119.0,False,112,60,112,140,112,220
BV_238,Germany,Aviation,3.7,3.7,4.0,2800.0,7100.0,4700.0,True,260,160,260,360,260,340
C.202,Italy,Aviation,2.3,2.3,2.3,911.0,2278.0,2278.0,False,112,40,112,140,112,200
C.202EC,Italy,Aviation,3.0,3.3,3.0,1654.0,3691.0,2762.0,False,124,60,124,150,124,170
Corsair_F_Mk_II_(Great_Britain),Britain,Aviation,2.7,2.7,3.3,2200.0,6300.0,5200.0,True,260,100,260,300,260,420
D.520_(Great_Britain),Britain,Aviation,3.0,2.7,2.3,1700.0,6200.0,2770.0,True,248,100,248,380,248,440
D.521_(Great_Britain),Britain,Aviation,3.3,2.7,2.7,2025.0,4431.0,2785.0,False,124,50,124,220,124,210
D4Y1,Japan,Aviation,2.3,2.3,2.3,1235.0,2143.0,3278.0,False,118,90,118,240,118,330
D4Y2,Japan,Aviation,2.7,2.7,2.7,1740.0,2017.0,4539.0,False,124,140,124,290,124,350
D4Y3_Ko,Japan,Aviation,3.0,3.0,3.0,1899.0,4051.0,5823.0,False,130,100,130,280,130,330
DB-3A_(China),China,Aviation,2.7,2.7,2.7,1626.0,3502.0,3127.0,False,118,70,118,200,118,150
DB-3B,USSR,Aviation,2.7,2.7,2.7,1895.0,3459.0,4963.0,False,118,80,118,240,118,150
DB-7_(Great_Britain),Britain,Aviation,2.3,2.3,2.3,1100.0,1400.0,2400.0,True,224,180,224,400,224,380
F.C.20_Bis,Italy,Aviation,2.0,2.3,2.3,927.0,3181.0,4945.0,False,118,70,118,180,118,280
F4F-3,USA,Aviation,2.7,2.7,3.0,954.0,2637.0,1758.0,False,112,40,112,140,112,170
F4F-4,USA,Aviation,3.0,2.7,3.0,954.0,4144.0,4370.0,False,118,50,118,140,118,220
F4U-1A,USA,Aviation,2.7,2.7,3.3,1281.0,3265.0,2637.0,False,118,60,118,160,118,250
F4U-1A_(Japan),Japan,Aviation,2.7,2.7,3.3,1560.0,5100.0,2900.0,True,260,180,260,460,260,620
F4U-1A_(USMC),USA,Aviation,3.0,3.3,3.3,1632.0,5400.0,3642.0,False,124,70,124,240,124,250
F6F-5,USA,Aviation,3.0,3.7,3.7,1632.0,3140.0,4396.0,False,130,70,130,200,130,200
Fw_190_A-1,Germany,Aviation,3.7,3.3,3.3,1709.0,4557.0,3798.0,False,124,70,124,250,124,200
Fw_190_A-4,Germany,Aviation,4.3,4.3,4.0,2248.0,6682.0,5525.0,False,136,70,136,290,136,200
Fw_200_C-1,Germany,Aviation,2.7,2.3,3.0,1776.0,4441.0,4753.0,False,124,130,124,290,124,210
G4M1,Japan,Aviation,3.0,2.7,3.0,1126.0,1519.0,6203.0,False,112,90,112,200,112,290
H-81A-2,China,Aviation,2.3,2.3,2.3,1400.0,2500.0,3000.0,True,236,60,236,200,236,340
H8K3,Japan,Aviation,3.7,3.3,4.0,2400.0,4900.0,4000.0,True,260,140,260,500,260,400
Halifax_B_Mk_IIIa,Britain,Aviation,4.0,4.0,4.3,2251.0,7756.0,6880.0,False,130,90,130,270,130,240
He_100_D-1,Germany,Aviation,1.7,2.0,2.0,888.0,2376.0,1626.0,False,112,40,112,140,112,280
He_111_H-16,Germany,Aviation,3.3,3.0,3.7,1978.0,5268.0,7208.0,False,130,110,130,310,130,300
He_111_H-6,Germany,Aviation,2.7,2.7,2.7,950.0,2251.0,2126.0,False,112,60,112,170,112,110
Hs_129_B-3,Germany,Aviation,2.7,3.3,3.0,1513.0,2431.0,3782.0,False,130,150,130,310,130,430
Hudson_Mk_V_(Great_Britain),Britain,Aviation,2.3,2.0,2.0,1100.0,2900.0,2400.0,True,224,120,224,240,224,200
