name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
CW-21,China,Aviation,2.0,2.0,2.0,519.0,392.0,228.0,False,100.0,20.0,100.0,40.0,100.0,70.0
D.371,France,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,80.0
D.371_H.S.9,France,Aviation,1.3,1.3,1.3,520.0,300.0,300.0,True,200.0,20.0,200.0,100.0,200.0,180.0
D.373,France,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,90.0
D.500,France,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,80.0
D.501,France,Aviation,1.3,1.3,1.3,336.0,436.0,910.0,False,100.0,10.0,100.0,30.0,100.0,80.0
D3A1,Japan,Aviation,1.3,1.3,1.3,252.0,378.0,378.0,False,100.0,20.0,100.0,50.0,100.0,120.0
Do_17_E-1,Germany,Aviation,1.0,1.0,1.3,277.0,151.0,327.0,False,100.0,40.0,100.0,80.0,100.0,120.0
Do_17_Z-2,Germany,Aviation,1.7,1.7,1.7,453.0,996.0,248.0,False,100.0,30.0,100.0,80.0,100.0,80.0
Do_17_Z-7,Germany,Aviation,1.7,1.3,1.3,524.0,741.0,151.0,False,100.0,30.0,100.0,90.0,100.0,130.0
Do_217_J-1,Germany,Aviation,2.7,2.0,2.7,693.0,542.0,276.0,False,106.0,40.0,106.0,140.0,106.0,220.0
Do_217_J-2,Germany,Aviation,2.7,2.7,3.0,809.0,184.0,927.0,False,112.0,50.0,112.0,190.0,112.0,180.0
F.222.2,France,Aviation,1.3,1.3,1.3,300.0,663.0,587.0,False,100.0,20.0,100.0,30.0,100.0,40.0
F1M2,Japan,Aviation,1.0,1.0,1.0,226.0,290.0,453.0,False,100.0,20.0,100.0,50.0,100.0,120.0
F2A-1,USA,Aviation,2.0,2.3,2.3,506.0,392.0,25.0,False,100.0,10.0,100.0,40.0,100.0,150.0
F2A-3,USA,Aviation,2.7,2.7,2.3,766.0,758.0,758.0,False,106.0,20.0,106.0,80.0,106.0,100.0
F3F-2,USA,Aviation,1.7,1.3,1.3,227.0,417.0,595.0,False,100.0,10.0,100.0,30.0,100.0,120.0
Flegel%27s_Bf_109_A,Germany,Aviation,1.3,1.3,1.3,260.0,470.0,460.0,True,150.0,40.0,150.0,120.0,150.0,220.0
Fury_Mk_I,Britain,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,40.0,100.0,110.0
Fury_Mk_II,Britain,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,40.0,100.0,70.0
Fw_189_A-1,Germany,Aviation,1.7,1.7,1.7,610.0,510.0,300.0,True,200.0,20.0,200.0,40.0,200.0,140.0
G.50_AS_serie_7,Italy,Aviation,1.7,1.7,2.0,665.0,632.0,884.0,False,106.0,20.0,106.0,90.0,106.0,100.0
G.50_AS_serie_7_(Germany),Germany,Aviation,1.7,1.7,2.0,414.0,854.0,942.0,False,100.0,20.0,100.0,50.0,100.0,70.0
G.50_serie_2,Italy,Aviation,1.7,1.7,1.7,477.0,381.0,130.0,False,100.0,20.0,100.0,50.0,100.0,80.0
G.50_serie_2_(Germany),Germany,Aviation,1.7,1.7,1.7,401.0,193.0,230.0,False,100.0,20.0,100.0,50.0,100.0,50.0
Galer%27s_F3F-2,USA,Aviation,1.7,1.3,1.3,280.0,540.0,160.0,True,150.0,40.0,150.0,120.0,150.0,280.0
Gladiator_Mk_I_(China),China,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,30.0,100.0,110.0
Gladiator_Mk_II,Britain,Aviation,1.3,1.3,1.3,250.0,512.0,525.0,False,100.0,10.0,100.0,40.0,100.0,80.0
Gladiator_Mk_IIF,Britain,Aviation,1.3,1.3,1.3,287.0,675.0,700.0,False,100.0,10.0,100.0,50.0,100.0,70.0
Gladiator_Mk_IIS,Britain,Aviation,1.3,1.3,1.3,400.0,376.0,913.0,False,100.0,10.0,100.0,30.0,100.0,70.0
H-75A-1,France,Aviation,1.3,1.7,1.7,500.0,376.0,475.0,False,100.0,20.0,100.0,50.0,100.0,80.0
H-75A-4,France,Aviation,1.7,2.0,2.0,725.0,876.0,39.0,False,106.0,20.0,106.0,70.0,106.0,100.0
H6K4,Japan,Aviation,2.0,1.7,2.3,784.0,924.0,532.0,False,106.0,60.0,106.0,160.0,106.0,170.0
H8K2,Japan,Aviation,3.3,3.3,3.7,88.0,620.0,911.0,False,112.0,50.0,112.0,140.0,112.0,140.0
Hagiri%27s_A5M4,Japan,Aviation,1.3,1.3,1.3,240.0,540.0,400.0,True,150.0,40.0,150.0,100.0,150.0,200.0
Hampden_Mk_I,Britain,Aviation,1.7,1.7,1.7,479.0,525.0,210.0,False,100.0,40.0,100.0,80.0,100.0,90.0
Hampden_TB_Mk_I,Britain,Aviation,1.7,1.7,1.7,668.0,513.0,765.0,False,106.0,40.0,106.0,90.0,106.0,110.0
Hampden_TB_Mk_I_(USSR),USSR,Aviation,1.7,1.7,2.0,710.0,100.0,800.0,True,212.0,40.0,212.0,160.0,212.0,260.0
Havoc_Mk_I_(Great_Britain),Britain,Aviation,2.0,2.0,2.3,630.0,500.0,170.0,True,200.0,80.0,200.0,220.0,200.0,180.0
Hawk_H-75A-2_(Germany),Germany,Aviation,2.3,2.3,2.3,680.0,100.0,800.0,True,212.0,40.0,212.0,180.0,212.0,200.0
Hawk_III,China,Aviation,1.3,1.3,1.3,290.0,520.0,250.0,True,150.0,60.0,150.0,100.0,150.0,140.0
He_111_H-3,Germany,Aviation,1.7,1.7,2.3,512.0,801.0,751.0,False,100.0,30.0,100.0,60.0,100.0,80.0
He_112_A-0,Germany,Aviation,1.7,1.3,2.3,568.0,13.0,729.0,False,100.0,20.0,100.0,40.0,100.0,190.0
He_112_B-0,Germany,Aviation,2.3,2.0,2.3,746.0,772.0,810.0,False,106.0,30.0,106.0,90.0,106.0,180.0
He_112_B-1/U2,Germany,Aviation,2.3,2.3,2.3,700.0,600.0,300.0,True,212.0,60.0,212.0,200.0,212.0,300.0
He_112_B-2/U2,Germany,Aviation,2.3,2.3,2.3,820.0,500.0,300.0,True,212.0,40.0,212.0,140.0,212.0,220.0
He_112_V-5,Germany,Aviation,1.3,1.3,1.7,212.0,412.0,250.0,False,100.0,10.0,100.0,50.0,100.0,140.0
He_51_A-1,Germany,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,40.0,100.0,90.0
He_51_B-1,Germany,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,40.0,100.0,110.0
He_51_B-2/H,Germany,Aviation,1.0,1.0,1.0,390.0,790.0,700.0,True,200.0,40.0,200.0,140.0,200.0,140.0
He_51_C-1,Germany,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,30.0,100.0,70.0
He_51_C-1/L,Germany,Aviation,1.0,1.0,1.0,209.0,356.0,467.0,False,100.0,10.0,100.0,30.0,100.0,90.0
Hs_123_A-1,Germany,Aviation,1.3,1.3,1.3,262.0,287.0,300.0,False,100.0,20.0,100.0,60.0,100.0,110.0
Hs_123_A-1_(China),China,Aviation,1.3,1.3,1.3,250.0,287.0,362.0,False,100.0,20.0,100.0,40.0,100.0,120.0
I-15_M-22,USSR,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,70.0
I-15_WR,USSR,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,60.0
I-153_M-62,USSR,Aviation,1.7,2.0,2.0,475.0,138.0,251.0,False,100.0,10.0,100.0,40.0,100.0,60.0
I-153_M-62_(China),China,Aviation,1.7,2.0,2.0,462.0,925.0,626.0,False,100.0,10.0,100.0,30.0,100.0,60.0
I-15bis,USSR,Aviation,1.0,1.0,1.0,225.0,325.0,512.0,False,100.0,10.0,100.0,30.0,100.0,70.0
I-15bis_(China),China,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,100.0
I-15R,USSR,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,60.0
I-16_Chung_28,China,Aviation,1.3,1.3,1.3,237.0,537.0,287.0,False,100.0,10.0,100.0,40.0,100.0,140.0
I-16_type_10,USSR,Aviation,1.7,1.7,1.7,616.0,338.0,112.0,False,100.0,10.0,100.0,50.0,100.0,120.0
I-16_type_10_(China),China,Aviation,1.7,1.7,1.7,767.0,406.0,503.0,False,106.0,20.0,106.0,60.0,106.0,100.0
I-16_type_18,USSR,Aviation,2.0,2.0,2.0,872.0,406.0,240.0,False,106.0,20.0,106.0,60.0,106.0,80.0
I-16_type_24,USSR,Aviation,2.0,2.3,2.7,887.0,105.0,879.0,False,106.0,20.0,106.0,70.0,106.0,160.0
I-16_type_5,USSR,Aviation,1.3,1.3,1.3,262.0,462.0,663.0,False,100.0,10.0,100.0,40.0,100.0,140.0
I-16_type_5_(China),China,Aviation,1.3,1.3,1.3,500.0,726.0,225.0,False,100.0,10.0,100.0,40.0,100.0,120.0
I-29,USSR,Aviation,2.7,2.7,2.3,900.0,100.0,400.0,True,212.0,40.0,212.0,100.0,212.0,160.0
Iacobi%27s_J8A,Sweden,Aviation,1.3,1.0,1.3,260.0,490.0,320.0,True,150.0,20.0,150.0,60.0,150.0,40.0
J11,Sweden,Aviation,1.3,1.3,1.3,301.0,577.0,640.0,False,100.0,20.0,100.0,60.0,100.0,110.0
J1N1,Japan,Aviation,1.7,2.0,2.3,460.0,266.0,174.0,False,100.0,20.0,100.0,60.0,100.0,130.0
J6B,Sweden,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,60.0
J8A,Sweden,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,30.0
Ju_87_B-2,Germany,Aviation,1.3,1.3,1.3,517.0,668.0,34.0,False,100.0,30.0,100.0,100.0,100.0,160.0
Ju_87_R-2,Germany,Aviation,1.3,1.3,1.3,706.0,907.0,97.0,False,106.0,40.0,106.0,100.0,106.0,170.0
Ju_87_R-2_(Italy),Italy,Aviation,1.3,1.3,1.3,693.0,933.0,387.0,False,106.0,40.0,106.0,110.0,106.0,180.0
Ju_88_A-1,Germany,Aviation,2.7,2.0,2.7,870.0,269.0,916.0,False,106.0,40.0,106.0,120.0,106.0,190.0
Ju_88_A-4,Germany,Aviation,2.7,2.3,2.7,109.0,572.0,572.0,False,112.0,30.0,112.0,100.0,112.0,110.0
Ju_88_C-6,Germany,Aviation,2.7,2.7,2.7,99.0,685.0,790.0,False,112.0,50.0,112.0,160.0,112.0,140.0
Ki-10-I,Japan,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,30.0,100.0,90.0
Ki-10-I_C,Japan,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,30.0,100.0,90.0
Ki-10-II,Japan,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,100.0
Ki-10-II_C,Japan,Aviation,1.0,1.0,1.0,212.0,412.0,350.0,False,100.0,10.0,100.0,30.0,100.0,90.0
Ki-21-I_hei,Japan,Aviation,2.0,1.7,1.7,530.0,500.0,960.0,True,200.0,40.0,200.0,100.0,200.0,140.0
Ki-21-Ia,Japan,Aviation,2.0,1.7,1.7,529.0,513.0,651.0,False,100.0,30.0,100.0,80.0,100.0,70.0
Ki-27_otsu,Japan,Aviation,1.3,1.3,1.3,212.0,675.0,500.0,False,100.0,10.0,100.0,30.0,100.0,60.0
Ki-27_otsu_(China),China,Aviation,1.3,1.3,1.3,400.0,376.0,376.0,False,106.0,30.0,106.0,70.0,106.0,260.0
Ki-27_otsu_Tachiarai,Japan,Aviation,1.3,1.3,1.3,540.0,800.0,300.0,True,200.0,40.0,200.0,80.0,200.0,160.0
Ki-32,Japan,Aviation,1.3,1.3,1.3,214.0,479.0,819.0,False,100.0,20.0,100.0,50.0,100.0,100.0
Ki-45_ko,Japan,Aviation,2.0,2.3,2.7,719.0,197.0,799.0,False,106.0,30.0,106.0,120.0,106.0,170.0
LaGG-3-23,USSR,Aviation,2.3,2.3,2.3,710.0,200.0,500.0,True,212.0,40.0,212.0,180.0,212.0,220.0
LaGG-3-4,USSR,Aviation,2.3,2.3,2.0,460.0,400.0,800.0,True,212.0,60.0,212.0,180.0,212.0,200.0
M.S.405C1,France,Aviation,1.7,1.7,1.7,772.0,25.0,139.0,False,106.0,20.0,106.0,100.0,106.0,270.0
Marcolin%27s_C.R.42_CN,Italy,Aviation,1.3,1.3,1.3,240.0,400.0,230.0,True,150.0,40.0,150.0,60.0,150.0,200.0
Marcolin%27s_C.R.42_CN_(Germany),Germany,Aviation,1.3,1.3,1.3,460.0,0.0,960.0,True,200.0,40.0,200.0,100.0,200.0,140.0
Martin_139WC,China,Aviation,1.7,1.3,1.7,512.0,501.0,776.0,False,100.0,40.0,100.0,90.0,100.0,120.0
Martin_167-A3,France,Aviation,2.3,2.3,2.3,807.0,143.0,648.0,False,106.0,60.0,106.0,140.0,106.0,170.0
MBR-2-M-34,USSR,Aviation,1.0,1.0,1.0,440.0,400.0,300.0,True,200.0,40.0,200.0,120.0,200.0,140.0
N.C.223.3,France,Aviation,2.3,2.3,2.3,797.0,468.0,532.0,False,106.0,30.0,106.0,80.0,106.0,100.0
Nimrod_Mk_I,Britain,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,50.0,100.0,90.0
Nimrod_Mk_II,Britain,Aviation,1.0,1.0,1.0,225.0,475.0,400.0,False,100.0,10.0,100.0,60.0,100.0,140.0
OS2U-1,USA,Aviation,1.0,1.0,1.0,226.0,126.0,126.0,False,100.0,40.0,100.0,80.0,100.0,140.0
OS2U-3,USA,Aviation,1.0,1.0,1.0,466.0,403.0,554.0,False,100.0,40.0,100.0,110.0,100.0,70.0
P-26A-33,USA,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,60.0,100.0,110.0
P-26A-34,USA,Aviation,1.0,1.0,1.0,430.0,910.0,960.0,True,200.0,20.0,200.0,80.0,200.0,140.0
P-26A-34_M2,USA,Aviation,1.0,1.0,1.3,0.0,0.0,0.0,False,100.0,10.0,100.0,40.0,100.0,90.0
P-26B-35,USA,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,20.0,100.0,60.0,100.0,110.0
P-36A,USA,Aviation,1.7,1.3,1.7,253.0,506.0,708.0,False,100.0,10.0,100.0,50.0,100.0,140.0
P-36C,USA,Aviation,2.0,1.7,2.0,506.0,392.0,190.0,False,100.0,20.0,100.0,50.0,100.0,70.0
P-36G,USA,Aviation,2.3,2.3,2.7,759.0,25.0,962.0,False,106.0,20.0,106.0,80.0,106.0,90.0
Pallier%27s_D.510,France,Aviation,1.3,1.3,1.3,280.0,470.0,350.0,True,150.0,20.0,150.0,60.0,150.0,100.0
PBY-5_Catalina,USA,Aviation,2.0,1.7,2.0,443.0,392.0,240.0,False,100.0,50.0,100.0,110.0,100.0,160.0
PBY-5a_Catalina,USA,Aviation,2.0,1.7,2.0,759.0,848.0,278.0,False,106.0,60.0,106.0,140.0,106.0,170.0
PBY-5a_Catalina_(USSR),USSR,Aviation,1.7,1.7,2.0,990.0,0.0,300.0,True,212.0,120.0,212.0,280.0,212.0,300.0
Po-2,USSR,Aviation,1.0,1.0,1.0,284.0,142.0,390.0,False,100.0,40.0,100.0,80.0,100.0,110.0
Po-2_Night_Witch,USSR,Aviation,1.0,1.0,1.0,,,,False,,,,,,
Potez_630,France,Aviation,1.7,1.7,1.7,784.0,101.0,899.0,False,106.0,20.0,106.0,70.0,106.0,150.0
Potez_633,France,Aviation,1.3,1.7,1.7,567.0,513.0,765.0,False,100.0,30.0,100.0,80.0,100.0,120.0
Rasmussen%27s_P-36A,USA,Aviation,1.3,1.3,1.7,506.0,126.0,303.0,False,100.0,30.0,100.0,90.0,100.0,190.0
S.81,Italy,Aviation,1.3,1.3,1.3,277.0,617.0,882.0,False,100.0,20.0,100.0,40.0,100.0,60.0
SB_2M-100,USSR,Aviation,1.7,1.7,1.7,455.0,120.0,354.0,False,100.0,40.0,100.0,110.0,100.0,140.0
SB_2M-103,USSR,Aviation,2.0,2.0,2.3,738.0,166.0,846.0,False,106.0,40.0,106.0,130.0,106.0,130.0
SB_2M-103_MV-3,USSR,Aviation,2.3,2.3,2.3,292.0,775.0,708.0,False,118.0,50.0,118.0,220.0,118.0,160.0
SB_2M-103U,USSR,Aviation,2.7,2.3,2.3,551.0,502.0,252.0,False,118.0,50.0,118.0,190.0,118.0,160.0
SB_2M-103U_MV-3,USSR,Aviation,2.7,2.3,2.3,88.0,627.0,577.0,False,112.0,60.0,112.0,170.0,112.0,170.0
SB_2M-105,USSR,Aviation,3.3,2.7,2.7,276.0,2.0,251.0,False,112.0,60.0,112.0,160.0,112.0,140.0
SB2U-2,USA,Aviation,1.3,1.3,1.3,290.0,264.0,252.0,False,100.0,30.0,100.0,70.0,100.0,140.0
SB2U-3,USA,Aviation,1.7,1.7,1.7,483.0,751.0,471.0,False,100.0,20.0,100.0,60.0,100.0,170.0
SBD-3,USA,Aviation,2.0,2.0,1.7,670.0,266.0,266.0,False,106.0,40.0,106.0,110.0,106.0,270.0
Sea_Gladiator_Mk_I,Britain,Aviation,1.0,1.0,1.0,512.0,113.0,175.0,False,100.0,20.0,100.0,60.0,100.0,190.0
Su-2_(M-82),USSR,Aviation,2.0,2.7,2.7,693.0,765.0,639.0,False,106.0,20.0,106.0,90.0,106.0,110.0
Su-2_MV-5,USSR,Aviation,1.7,1.7,2.0,416.0,769.0,882.0,False,100.0,20.0,100.0,60.0,100.0,80.0
Su-2_TSS-1,USSR,Aviation,1.7,2.0,1.7,517.0,185.0,522.0,False,106.0,20.0,106.0,90.0,106.0,120.0
Sunderland_Mk_IIIa,Britain,Aviation,2.0,1.7,1.7,743.0,93.0,891.0,False,106.0,60.0,106.0,120.0,106.0,180.0
Swordfish_Mk_I,Britain,Aviation,1.0,1.0,1.0,290.0,290.0,504.0,False,100.0,30.0,100.0,70.0,100.0,90.0
Swordfish_Mk_II,Britain,Aviation,1.0,1.0,1.0,520.0,560.0,400.0,True,200.0,40.0,200.0,160.0,200.0,200.0
Tandem_MAI,USSR,Aviation,2.0,2.0,2.0,670.0,300.0,800.0,True,212.0,40.0,212.0,160.0,212.0,200.0
TB-3M-17-32,USSR,Aviation,1.3,1.3,1.3,210.0,700.0,500.0,True,212.0,60.0,212.0,120.0,212.0,200.0
TBD-1,USA,Aviation,1.7,1.3,1.7,291.0,405.0,886.0,False,100.0,30.0,100.0,60.0,100.0,110.0
Thach%27s_F2A-1,USA,Aviation,2.0,2.3,2.3,470.0,300.0,870.0,True,200.0,20.0,200.0,80.0,200.0,180.0
Tuck%27s_Gladiator_Mk_II,Britain,Aviation,1.3,1.0,1.3,280.0,520.0,540.0,True,150.0,20.0,150.0,100.0,150.0,140.0
V-11,China,Aviation,1.7,1.3,1.7,353.0,487.0,878.0,False,100.0,30.0,100.0,70.0,100.0,120.0
V-156-B1,Britain,Aviation,1.3,1.3,1.3,302.0,290.0,252.0,False,100.0,20.0,100.0,50.0,100.0,120.0
V-156-F,France,Aviation,1.3,1.3,1.3,315.0,542.0,542.0,False,100.0,20.0,100.0,50.0,100.0,140.0
Wirraway_(Great_Britain),Britain,Aviation,1.3,1.3,1.3,450.0,780.0,960.0,True,200.0,40.0,200.0,100.0,200.0,140.0
Yak-2_KABB,USSR,Aviation,2.3,2.3,2.7,721.0,266.0,772.0,False,106.0,30.0,106.0,80.0,106.0,80.0
Yak-4,USSR,Aviation,2.3,2.3,2.3,832.0,891.0,26.0,False,106.0,40.0,106.0,130.0,106.0,150.0
Zhukovsky%27s_I-153-M62,USSR,Aviation,1.7,2.0,2.0,280.0,520.0,410.0,True,150.0,20.0,150.0,60.0,150.0,80.0
A-20G-25,USA,Aviation,2.7,3.0,3.0,718.0,200.0,673.0,False,124.0,80.0,124.0,200.0,124.0,240.0
A-35B_(France),France,Aviation,3.3,3.0,3.3,113.0,309.0,309.0,False,130.0,90.0,130.0,200.0,130.0,330.0
A-36,USA,Aviation,2.7,3.0,2.7,356.0,140.0,1.0,False,118.0,50.0,118.0,130.0,118.0,220.0
A6M2,Japan,Aviation,3.7,3.3,3.3,291.0,937.0,456.0,False,130.0,80.0,130.0,210.0,130.0,230.0
A6M2_mod._11,Japan,Aviation,3.3,3.3,3.3,50.0,570.0,13.0,False,124.0,70.0,124.0,210.0,124.0,290.0
A6M2-N,Japan,Aviation,2.7,2.3,2.3,50.0,532.0,266.0,False,112.0,50.0,112.0,140.0,112.0,280.0
Avenger_Mk_II_(Great_Britain),Britain,Aviation,2.0,2.7,2.7,800.0,600.0,900.0,True,248.0,160.0,248.0,500.0,248.0,460.0
B-25J-1,USA,Aviation,3.7,4.0,3.7,211.0,787.0,237.0,False,130.0,110.0,130.0,270.0,130.0,220.0
B-34,USA,Aviation,2.7,2.7,2.7,516.0,367.0,693.0,False,118.0,60.0,118.0,150.0,118.0,160.0
B17A,Sweden,Aviation,2.0,2.0,2.0,983.0,891.0,143.0,False,112.0,60.0,112.0,120.0,112.0,200.0
B18A,Sweden,Aviation,2.0,2.7,2.0,967.0,546.0,73.0,False,112.0,40.0,112.0,110.0,112.0,130.0
B6N1_Model_11,Japan,Aviation,1.7,2.0,2.0,983.0,522.0,269.0,False,112.0,60.0,112.0,190.0,112.0,180.0
B6N2_Model_12,Japan,Aviation,2.0,2.3,2.3,213.0,627.0,627.0,False,118.0,70.0,118.0,220.0,118.0,180.0
B6N2a_Model_12Ko,Japan,Aviation,2.0,2.3,2.3,772.0,544.0,304.0,False,124.0,70.0,124.0,270.0,124.0,220.0
Beaufighter_Mk_VIc,Britain,Aviation,3.0,3.0,3.3,291.0,734.0,165.0,False,118.0,80.0,118.0,210.0,118.0,230.0
Beaufighter_Mk_X,Britain,Aviation,3.7,3.3,3.7,908.0,835.0,809.0,False,130.0,110.0,130.0,290.0,130.0,420.0
Bf_109_E-3,Germany,Aviation,2.7,2.7,2.7,50.0,658.0,772.0,False,112.0,50.0,112.0,140.0,112.0,150.0
Bf_109_E-4,Germany,Aviation,3.0,3.0,3.0,405.0,418.0,911.0,False,118.0,40.0,118.0,140.0,118.0,170.0
Bf_109_E-7_(Japan),Japan,Aviation,3.0,3.0,2.7,600.0,300.0,300.0,True,248.0,160.0,248.0,500.0,248.0,520.0
Bf_109_E-7/U2,Germany,Aviation,3.0,3.0,3.0,600.0,100.0,400.0,True,236.0,40.0,236.0,160.0,236.0,200.0
Bf_109_F-1,Germany,Aviation,3.0,2.3,3.3,519.0,304.0,937.0,False,124.0,70.0,124.0,190.0,124.0,250.0
Bf_109_F-2,Germany,Aviation,3.0,3.0,3.3,139.0,431.0,734.0,False,130.0,70.0,130.0,200.0,130.0,230.0
