name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
H-75A-1,France,Aviation,1.3,1.7,1.7,128.0,217.0,192.0,False,100.0,10.0,100.0,20.0,100.0,40.0
H-75A-4,France,Aviation,1.7,2.3,2.3,206.0,472.0,628.0,False,100.0,10.0,100.0,30.0,100.0,60.0
H6K4,Japan,Aviation,2.0,1.7,2.3,446.0,622.0,1106.0,False,106.0,30.0,106.0,60.0,106.0,110.0
Hagiri%27s_A5M4,Japan,Aviation,1.3,1.3,1.3,323.0,204.0,149.0,True,150.0,40.0,150.0,40.0,150.0,160.0
Hampden_Mk_I,Britain,Aviation,1.7,1.7,1.7,282.0,429.0,607.0,False,100.0,20.0,100.0,40.0,100.0,80.0
Hampden_TB_Mk_I,Britain,Aviation,1.7,1.7,1.7,426.0,624.0,855.0,False,106.0,30.0,106.0,60.0,106.0,120.0
Hampden_TB_Mk_I_(USSR),USSR,Aviation,1.7,1.7,2.0,212.0,318.0,548.0,True,212.0,60.0,212.0,120.0,212.0,220.0
Havoc_Mk_I_(Great_Britain),Britain,Aviation,2.0,2.0,2.3,189.0,1236.0,493.0,True,200.0,40.0,200.0,140.0,200.0,200.0
Hawk_H-75A-2_(Germany),Germany,Aviation,2.7,2.7,2.3,840.0,849.0,488.0,True,212.0,60.0,212.0,100.0,212.0,180.0
Hawk_III,China,Aviation,1.0,1.0,1.3,300.0,96.0,183.0,True,150.0,40.0,150.0,40.0,150.0,120.0
He_100_D-1,Germany,Aviation,1.7,1.7,2.0,320.0,625.0,795.0,False,106.0,20.0,106.0,50.0,106.0,90.0
He_111_H-3,Germany,Aviation,1.7,2.3,2.3,427.0,778.0,1108.0,False,106.0,30.0,106.0,60.0,106.0,110.0
He_112_A-0,Germany,Aviation,1.7,1.7,2.0,212.0,422.0,563.0,False,100.0,10.0,100.0,30.0,100.0,60.0
He_112_B-0,Germany,Aviation,2.3,2.0,2.3,340.0,667.0,883.0,False,106.0,20.0,106.0,40.0,106.0,90.0
He_112_B-1/U2,Italy,Aviation,2.3,2.0,2.3,838.0,499.0,1580.0,True,212.0,60.0,212.0,100.0,212.0,700.0
He_112_B-1/U2_(Germany),Germany,Aviation,2.3,2.0,2.3,838.0,1031.0,689.0,True,212.0,60.0,212.0,120.0,212.0,280.0
He_112_B-2/U2,Germany,Aviation,2.3,2.0,2.3,838.0,335.0,517.0,True,212.0,60.0,212.0,80.0,212.0,180.0
He_112_V-5,Germany,Aviation,1.3,1.3,1.7,128.0,201.0,192.0,False,100.0,10.0,100.0,20.0,100.0,40.0
He_51_A-1,Germany,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,50.0
He_51_B-1,Germany,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,50.0
He_51_B-2/H,Germany,Aviation,1.0,1.0,1.0,384.0,187.0,251.0,True,200.0,40.0,200.0,80.0,200.0,260.0
He_51_C-1,Germany,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,50.0
He_51_C-1/L,Germany,Aviation,1.0,1.0,1.0,124.0,185.0,112.0,False,100.0,10.0,100.0,20.0,100.0,80.0
Hs_123_A-1,Germany,Aviation,1.0,1.0,1.3,138.0,196.0,236.0,False,100.0,20.0,100.0,30.0,100.0,50.0
Hs_123_A-1_(China),China,Aviation,1.0,1.0,1.3,138.0,196.0,236.0,False,100.0,20.0,100.0,30.0,100.0,50.0
I-15_M-22,USSR,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,50.0
I-15_M-25,USSR,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,50.0
I-15_WR,USSR,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,50.0
I-153_M-62,USSR,Aviation,2.0,2.3,2.0,212.0,472.0,564.0,False,100.0,10.0,100.0,30.0,100.0,60.0
I-153_M-62_(China),China,Aviation,2.0,2.3,2.0,212.0,472.0,564.0,False,100.0,10.0,100.0,30.0,100.0,60.0
I-15bis,USSR,Aviation,1.3,1.0,1.0,128.0,186.0,112.0,False,100.0,10.0,100.0,20.0,100.0,80.0
I-15bis_(China),China,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,50.0
I-16_Chung_28_(China),China,Aviation,1.3,1.3,1.3,128.0,201.0,141.0,False,100.0,10.0,100.0,20.0,100.0,60.0
I-16_type_10,USSR,Aviation,2.3,2.0,1.7,258.0,544.0,532.0,False,100.0,10.0,100.0,30.0,100.0,70.0
I-16_type_10_(China),China,Aviation,2.3,2.0,1.7,410.0,803.0,751.0,False,106.0,20.0,106.0,40.0,106.0,100.0
I-16_type_18,USSR,Aviation,2.3,2.3,2.3,410.0,821.0,1064.0,False,106.0,20.0,106.0,40.0,106.0,90.0
I-16_type_24,USSR,Aviation,2.3,2.7,2.7,410.0,812.0,1124.0,False,106.0,20.0,106.0,40.0,106.0,90.0
I-16_type_5,USSR,Aviation,1.7,1.3,1.3,138.0,201.0,141.0,False,100.0,10.0,100.0,20.0,100.0,60.0
I-16_type_5_(China),China,Aviation,1.7,1.3,1.3,206.0,390.0,325.0,False,100.0,10.0,100.0,30.0,100.0,90.0
I-29,USSR,Aviation,2.7,2.7,2.3,840.0,345.0,1216.0,True,212.0,60.0,212.0,80.0,212.0,180.0
Iacobi%27s_J8A,Sweden,Aviation,1.7,1.0,1.0,372.0,96.0,63.0,True,150.0,40.0,150.0,40.0,150.0,160.0
J11,Sweden,Aviation,1.7,1.3,1.3,205.0,388.0,323.0,False,100.0,10.0,100.0,30.0,100.0,90.0
J1N1,Japan,Aviation,2.0,2.0,2.3,333.0,667.0,885.0,False,106.0,20.0,106.0,40.0,106.0,90.0
J6B,Sweden,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,50.0
J8A,Sweden,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,50.0
Ju_87_B-2,Germany,Aviation,1.3,1.0,1.3,284.0,382.0,540.0,False,100.0,20.0,100.0,50.0,100.0,80.0
Ju_87_G-1,Germany,Aviation,2.0,1.3,2.7,325.0,413.0,908.0,False,106.0,20.0,106.0,50.0,106.0,80.0
Ju_87_G-2,Germany,Aviation,2.0,1.7,2.7,325.0,413.0,908.0,False,106.0,20.0,106.0,50.0,106.0,80.0
Ju_87_R-2,Germany,Aviation,1.3,1.3,1.3,284.0,402.0,540.0,False,100.0,20.0,100.0,40.0,100.0,80.0
Ju_87_R-2_(Italy),Italy,Aviation,1.3,1.3,1.3,284.0,402.0,540.0,False,100.0,20.0,100.0,40.0,100.0,80.0
Ju_87_R-2_Libya,Germany,Aviation,1.3,1.3,1.3,147.0,193.0,2416.0,True,200.0,40.0,200.0,80.0,200.0,220.0
Ki-10-I,Japan,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,50.0
Ki-10-I_C,Japan,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,50.0
Ki-10-II,Japan,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,50.0
Ki-10-II_C,Japan,Aviation,1.0,1.0,1.0,121.0,186.0,112.0,False,100.0,10.0,100.0,20.0,100.0,80.0
Ki-21-I_hei,Japan,Aviation,2.3,2.0,1.7,286.0,230.0,338.0,True,200.0,40.0,200.0,80.0,200.0,160.0
Ki-21-Ia,Japan,Aviation,2.0,1.7,1.7,301.0,428.0,607.0,False,100.0,20.0,100.0,40.0,100.0,80.0
Ki-27_otsu,Japan,Aviation,1.3,2.0,1.3,128.0,230.0,141.0,False,100.0,10.0,100.0,20.0,100.0,60.0
Ki-27_otsu_(China),China,Aviation,1.3,2.0,1.3,283.0,668.0,459.0,False,106.0,20.0,106.0,40.0,106.0,120.0
Ki-27_otsu_Tachiarai,Japan,Aviation,1.3,2.0,1.3,431.0,222.0,193.0,True,200.0,40.0,200.0,60.0,200.0,200.0
Ki-32,Japan,Aviation,1.0,1.3,1.3,138.0,190.0,237.0,False,100.0,20.0,100.0,30.0,100.0,50.0
Ki-45_tei,Japan,Aviation,1.3,1.7,2.3,192.0,422.0,627.0,False,100.0,10.0,100.0,30.0,100.0,60.0
KOR-1,USSR,Aviation,1.3,1.3,1.3,,,,False,,,,,,
Krasnolutsky%27s_I-15bis,USSR,Aviation,1.3,1.0,1.0,323.0,96.0,63.0,True,150.0,40.0,150.0,40.0,150.0,160.0
LaGG-3-23,USSR,Aviation,2.3,2.3,2.3,838.0,603.0,885.0,True,212.0,60.0,212.0,100.0,212.0,180.0
LaGG-3-4,USSR,Aviation,2.3,2.3,2.0,838.0,1700.0,439.0,True,212.0,60.0,212.0,140.0,212.0,180.0
Late_298D,France,Aviation,1.3,1.3,1.3,147.0,193.0,294.0,True,200.0,40.0,200.0,80.0,200.0,160.0
M.S.405C1,France,Aviation,2.0,2.0,1.7,212.0,452.0,441.0,False,100.0,10.0,100.0,30.0,100.0,70.0
M.S.406C1,France,Aviation,2.0,2.0,2.0,333.0,669.0,795.0,False,106.0,20.0,106.0,40.0,106.0,90.0
Marcolin%27s_C.R.42_CN,Italy,Aviation,1.7,1.3,1.3,372.0,109.0,519.0,True,150.0,40.0,150.0,40.0,150.0,200.0
Marcolin%27s_C.R.42_CN_(Germany),Germany,Aviation,1.7,1.3,1.3,491.0,195.0,733.0,True,200.0,40.0,200.0,60.0,200.0,180.0
Martin_139WC,China,Aviation,1.7,1.3,1.7,283.0,401.0,607.0,False,100.0,20.0,100.0,40.0,100.0,80.0
Martin_167-A3,France,Aviation,2.0,2.0,2.3,301.0,466.0,787.0,False,100.0,20.0,100.0,40.0,100.0,80.0
MBR-2-M-34,USSR,Aviation,1.0,1.0,1.0,157.0,193.0,270.0,True,200.0,40.0,200.0,100.0,200.0,180.0
Nimrod_Mk_I,Britain,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,50.0
Nimrod_Mk_II,Britain,Aviation,1.0,1.0,1.0,121.0,186.0,112.0,False,100.0,10.0,100.0,20.0,100.0,80.0
OS2U-1,USA,Aviation,1.0,1.0,1.0,139.0,195.0,216.0,False,100.0,20.0,100.0,30.0,100.0,60.0
OS2U-3,USA,Aviation,1.0,1.0,1.0,285.0,382.0,497.0,False,100.0,20.0,100.0,50.0,100.0,90.0
Osprey_Mk_IV,Britain,Aviation,1.3,1.0,1.3,,,,False,,,,,,
P-26A-33,USA,Aviation,1.0,1.0,1.0,124.0,185.0,112.0,False,100.0,10.0,100.0,20.0,100.0,80.0
P-26A-34,USA,Aviation,1.0,1.0,1.0,384.0,187.0,141.0,True,200.0,40.0,200.0,80.0,200.0,260.0
P-26A-34_M2,USA,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,50.0
P-26B-35,USA,Aviation,1.0,1.0,1.0,209.0,375.0,259.0,False,100.0,10.0,100.0,40.0,100.0,130.0
P-36A,USA,Aviation,1.7,1.3,1.7,137.0,200.0,192.0,False,100.0,10.0,100.0,20.0,100.0,40.0
P-36C,USA,Aviation,2.0,1.7,2.3,211.0,421.0,626.0,False,100.0,10.0,100.0,30.0,100.0,60.0
P-36C_(TheRussianBadger),USA,Aviation,2.0,1.7,2.3,211.0,421.0,626.0,False,100.0,10.0,100.0,30.0,100.0,60.0
P-36G,USA,Aviation,2.3,2.7,2.7,340.0,674.0,934.0,False,106.0,20.0,106.0,40.0,106.0,90.0
Pallier%27s_D.510,France,Aviation,1.7,1.3,1.3,372.0,109.0,79.0,True,150.0,40.0,150.0,40.0,150.0,120.0
PBY-5_Catalina,USA,Aviation,1.3,1.3,2.0,284.0,401.0,707.0,False,100.0,20.0,100.0,40.0,100.0,80.0
PBY-5A_Catalina,USA,Aviation,1.7,1.7,2.0,427.0,622.0,996.0,False,106.0,30.0,106.0,60.0,106.0,110.0
PBY-5A_Catalina_(USSR),USSR,Aviation,1.7,1.7,2.0,212.0,1339.0,548.0,True,212.0,60.0,212.0,200.0,212.0,220.0
PBY-5A_Late_(France),France,Aviation,1.7,1.7,2.0,212.0,318.0,548.0,True,212.0,60.0,212.0,120.0,212.0,220.0
Po-2,USSR,Aviation,1.0,1.0,1.0,143.0,195.0,215.0,False,100.0,20.0,100.0,30.0,100.0,60.0
Po-2_Night_Witch,USSR,Aviation,1.0,1.0,1.0,,,,False,,,,,,
Po-2M,USSR,Aviation,1.0,1.0,1.0,1161.0,1411.0,2184.0,True,200.0,100.0,200.0,200.0,200.0,180.0
Potez_633,France,Aviation,1.3,1.7,1.7,147.0,199.0,263.0,False,100.0,20.0,100.0,30.0,100.0,50.0
Rasmussen%27s_P-36A,USA,Aviation,1.3,1.3,1.7,431.0,512.0,333.0,True,200.0,40.0,200.0,80.0,200.0,140.0
Ro.43,Italy,Aviation,1.3,1.3,1.3,,,,False,,,,,,
Ro.44,Italy,Aviation,1.0,1.0,1.0,120.0,185.0,111.0,False,100.0,10.0,100.0,20.0,100.0,80.0
S.81,Italy,Aviation,1.3,1.3,1.3,147.0,190.0,236.0,False,100.0,20.0,100.0,30.0,100.0,50.0
S17BS,Sweden,Aviation,1.3,1.0,1.3,147.0,195.0,237.0,False,100.0,20.0,100.0,30.0,100.0,50.0
SB_2M-100,USSR,Aviation,1.3,1.3,1.7,293.0,401.0,607.0,False,100.0,20.0,100.0,40.0,100.0,80.0
SB_2M-103,USSR,Aviation,2.0,2.0,2.0,460.0,689.0,997.0,False,106.0,30.0,106.0,60.0,106.0,110.0
SB_2M-103_MV-3,USSR,Aviation,2.3,1.7,2.3,872.0,1146.0,2116.0,False,118.0,50.0,118.0,110.0,118.0,200.0
SB_2M-103U,USSR,Aviation,2.7,2.3,2.3,891.0,1424.0,2116.0,False,118.0,50.0,118.0,100.0,118.0,200.0
SB_2M-103U_MV-3,USSR,Aviation,2.7,2.3,2.3,626.0,1019.0,1511.0,False,112.0,30.0,112.0,80.0,112.0,150.0
SB_2M-105,USSR,Aviation,3.0,2.7,2.7,631.0,1050.0,1589.0,False,112.0,30.0,112.0,70.0,112.0,140.0
SB2U-2,USA,Aviation,1.0,1.0,1.3,139.0,195.0,236.0,False,100.0,20.0,100.0,30.0,100.0,50.0
SB2U-3,USA,Aviation,1.7,1.7,1.7,282.0,428.0,607.0,False,100.0,20.0,100.0,40.0,100.0,80.0
SBD-3,USA,Aviation,1.7,2.0,1.7,427.0,690.0,856.0,False,106.0,30.0,106.0,60.0,106.0,120.0
Sea_Gladiator_Mk_I,Britain,Aviation,1.0,1.0,1.0,202.0,375.0,258.0,False,100.0,10.0,100.0,40.0,100.0,130.0
SOC-1,USA,Aviation,1.3,1.3,1.3,,,,False,,,,,,
Su-2_(M-82),USSR,Aviation,2.0,2.7,2.7,324.0,435.0,907.0,False,106.0,20.0,106.0,40.0,106.0,80.0
Su-2_MV-5,USSR,Aviation,1.7,1.7,2.0,216.0,282.0,568.0,False,100.0,10.0,100.0,30.0,100.0,60.0
Su-2_TSS-1,USSR,Aviation,1.7,2.0,1.7,329.0,416.0,780.0,False,106.0,20.0,106.0,40.0,106.0,100.0
Sunderland_Mk_IIIa,Britain,Aviation,2.0,1.7,1.7,445.0,624.0,855.0,False,106.0,30.0,106.0,60.0,106.0,120.0
Swordfish_Mk_I,Britain,Aviation,1.0,1.0,1.0,139.0,195.0,216.0,False,100.0,20.0,100.0,30.0,100.0,60.0
Swordfish_Mk_II,Britain,Aviation,1.0,1.0,1.0,157.0,193.0,270.0,True,200.0,40.0,200.0,100.0,200.0,180.0
Tandem_MAI,USSR,Aviation,2.0,2.0,2.0,690.0,213.0,437.0,True,212.0,60.0,212.0,80.0,212.0,180.0
TB-3M-17-32,USSR,Aviation,1.3,1.3,1.3,218.0,299.0,421.0,True,212.0,60.0,212.0,140.0,212.0,240.0
TBD-1,USA,Aviation,1.0,1.0,1.7,138.0,195.0,263.0,False,100.0,20.0,100.0,30.0,100.0,50.0
Thach%27s_F2A-1,USA,Aviation,2.0,2.0,2.0,556.0,222.0,487.0,True,200.0,40.0,200.0,60.0,200.0,200.0
Tuck%27s_Gladiator_Mk_II,Britain,Aviation,1.3,1.0,1.3,323.0,139.0,136.0,True,150.0,40.0,150.0,40.0,150.0,140.0
V-11,China,Aviation,1.3,1.3,1.7,225.0,283.0,546.0,False,100.0,10.0,100.0,30.0,100.0,70.0
V-156-B1,Britain,Aviation,1.3,1.0,1.3,147.0,195.0,236.0,False,100.0,20.0,100.0,30.0,100.0,50.0
V-156-F,France,Aviation,1.3,1.0,1.3,147.0,195.0,236.0,False,100.0,20.0,100.0,30.0,100.0,50.0
Walrus_Mk.I,Britain,Aviation,1.3,1.0,1.3,,,,False,,,,,,
Wirraway_(Great_Britain),Britain,Aviation,1.3,1.3,1.3,519.0,144.0,986.0,True,200.0,40.0,200.0,60.0,200.0,140.0
Yak-2_KABB,USSR,Aviation,2.3,2.3,2.7,320.0,414.0,908.0,False,106.0,20.0,106.0,40.0,106.0,80.0
Yak-4,USSR,Aviation,2.0,2.0,2.3,445.0,689.0,1107.0,False,106.0,30.0,106.0,60.0,106.0,110.0
A-20G-25,USA,Aviation,2.7,3.0,3.0,771.0,1046.0,2310.0,False,124.0,40.0,124.0,80.0,124.0,160.0
A-35B_(France),France,Aviation,3.0,2.7,3.3,1335.0,2237.0,3712.0,False,130.0,70.0,130.0,150.0,130.0,220.0
A-36,USA,Aviation,2.7,3.0,2.7,624.0,832.0,1724.0,False,118.0,30.0,118.0,60.0,118.0,140.0
A6M2,Japan,Aviation,3.7,3.7,3.3,986.0,2124.0,3042.0,False,130.0,50.0,130.0,110.0,130.0,230.0
A6M2_mod._11,Japan,Aviation,3.3,3.7,3.3,802.0,1750.0,2467.0,False,124.0,40.0,124.0,90.0,124.0,200.0
