name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
I-15_WR,USSR,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,60
I-153_M-62,USSR,Aviation,1.7,2.0,2.0,311.0,748.0,923.0,False,100,10,100,40,100,60
I-153_M-62_(China),China,Aviation,1.7,2.0,2.0,349.0,698.0,1035.0,False,100,10,100,40,100,70
I-15bis,USSR,Aviation,1.0,1.0,1.0,149.0,212.0,336.0,False,100,10,100,30,100,80
I-15bis_(China),China,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,90
I-15R,USSR,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,40
I-16_Chung_28,China,Aviation,1.3,1.3,1.3,174.0,349.0,187.0,False,100,10,100,40,100,120
I-16_type_10,USSR,Aviation,1.7,1.7,1.7,435.0,1005.0,735.0,False,100,20,100,50,100,90
I-16_type_10_(China),China,Aviation,1.7,1.7,1.7,660.0,1605.0,1500.0,False,106,20,106,60,106,110
I-16_type_18,USSR,Aviation,2.0,2.0,2.0,615.0,1545.0,1650.0,False,106,20,106,70,106,80
I-16_type_24,USSR,Aviation,2.0,2.3,2.7,600.0,1590.0,1440.0,False,106,20,106,90,106,120
I-16_type_5,USSR,Aviation,1.3,1.3,1.3,174.0,349.0,436.0,False,100,10,100,40,100,160
I-16_type_5_(China),China,Aviation,1.3,1.3,1.3,349.0,1110.0,1223.0,False,100,10,100,40,100,140
I-29,USSR,Aviation,2.7,2.7,2.3,590.0,1350.0,1600.0,True,212,40,212,120,212,160
Iacobi%27s_J8A,Sweden,Aviation,1.3,1.0,1.3,200.0,320.0,280.0,True,150,20,150,60,150,40
J11,Sweden,Aviation,1.3,1.3,1.3,225.0,439.0,476.0,False,100,20,100,60,100,70
J1N1,Japan,Aviation,1.7,2.0,2.3,344.0,957.0,2937.0,False,100,20,100,70,100,90
J6B,Sweden,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,60
J8A,Sweden,Aviation,1.0,1.0,1.0,,,,False,100,10,100,20,100,30
Ju_87_B-2,Germany,Aviation,1.7,1.7,1.3,390.0,503.0,679.0,False,100,30,100,110,100,130
Ju_87_R-2,Germany,Aviation,1.7,1.7,1.7,566.0,692.0,956.0,False,106,40,106,110,106,130
Ju_87_R-2_(Italy),Italy,Aviation,1.7,1.7,1.7,528.0,616.0,919.0,False,106,40,106,130,106,200
Ju_88_A-1,Germany,Aviation,2.7,2.0,2.7,679.0,1712.0,1510.0,False,106,60,106,160,106,170
Ju_88_A-4,Germany,Aviation,2.7,2.3,2.7,868.0,1951.0,2014.0,False,112,40,112,100,112,110
Ju_88_C-6,Germany,Aviation,2.7,2.7,2.7,727.0,1775.0,1621.0,False,112,60,112,180,112,110
Ki-10-I,Japan,Aviation,1.0,1.0,1.0,,,,False,100,10,100,30,100,80
Ki-10-I_C,Japan,Aviation,1.0,1.0,1.0,,,,False,100,10,100,40,100,70
Ki-10-II,Japan,Aviation,1.0,1.0,1.0,,,,False,100,10,100,30,100,60
Ki-10-II_C,Japan,Aviation,1.0,1.0,1.0,137.0,274.0,224.0,False,100,10,100,30,100,100
Ki-21-I_hei,Japan,Aviation,2.0,1.7,1.7,350.0,1300.0,800.0,True,200,20,200,100,200,160
Ki-21-Ia,Japan,Aviation,2.0,1.7,1.7,528.0,1347.0,1183.0,False,100,30,100,90,100,90
Ki-27_otsu,Japan,Aviation,1.3,1.3,1.3,162.0,449.0,374.0,False,100,10,100,40,100,60
Ki-27_otsu_(China),China,Aviation,1.3,1.3,1.3,349.0,1223.0,1185.0,False,106,30,106,80,106,230
Ki-27_otsu_Tachiarai,Japan,Aviation,1.3,1.3,1.3,360.0,1600.0,800.0,True,200,40,200,100,200,160
Ki-32,Japan,Aviation,1.3,1.3,1.3,188.0,314.0,906.0,False,100,20,100,70,100,60
Ki-45_ko,Japan,Aviation,2.0,2.3,2.7,500.0,1476.0,1527.0,False,106,40,106,140,106,130
LaGG-3-23,USSR,Aviation,2.3,2.3,2.3,540.0,770.0,1300.0,True,212,40,212,180,212,240
LaGG-3-4,USSR,Aviation,2.3,2.3,2.0,610.0,1340.0,1260.0,True,212,60,212,200,212,220
M.S.405C1,France,Aviation,1.7,1.7,1.7,506.0,1366.0,796.0,False,106,30,106,100,106,210
Marcolin%27s_C.R.42_CN,Italy,Aviation,1.3,1.3,1.3,160.0,260.0,260.0,True,150,40,150,80,150,160
Marcolin%27s_C.R.42_CN_(Germany),Germany,Aviation,1.3,1.3,1.3,300.0,660.0,800.0,True,200,40,200,120,200,160
Martin_139WC,China,Aviation,1.7,1.3,1.7,499.0,948.0,1497.0,False,100,40,100,120,100,150
Martin_167-A3,France,Aviation,2.3,2.3,2.3,654.0,1410.0,2266.0,False,106,70,106,170,106,160
MBR-2-M-34,USSR,Aviation,1.0,1.0,1.0,330.0,900.0,800.0,True,200,40,200,140,200,160
N.C.223.3,France,Aviation,2.3,2.3,2.3,771.0,2239.0,1657.0,False,106,30,106,100,106,100
Nimrod_Mk_I,Britain,Aviation,1.0,1.0,1.0,,,,False,100,10,100,50,100,100
Nimrod_Mk_II,Britain,Aviation,1.0,1.0,1.0,149.0,361.0,262.0,False,100,20,100,60,100,100
OS2U-1,USA,Aviation,1.0,1.0,1.0,151.0,88.0,88.0,False,100,40,100,90,100,140
OS2U-3,USA,Aviation,1.0,1.0,1.0,352.0,264.0,793.0,False,100,50,100,120,100,80
P-26A-33,USA,Aviation,1.0,1.0,1.0,,,,False,100,20,100,70,100,110
P-26A-34,USA,Aviation,1.0,1.0,1.0,280.0,690.0,800.0,True,200,20,200,100,200,160
P-26A-34_M2,USA,Aviation,1.0,1.0,1.3,,,,False,100,10,100,40,100,110
P-26B-35,USA,Aviation,1.0,1.0,1.0,,,,False,100,20,100,70,100,100
P-36A,USA,Aviation,1.7,1.3,1.7,164.0,341.0,480.0,False,100,20,100,60,100,140
P-36C,USA,Aviation,2.0,1.7,2.0,366.0,885.0,999.0,False,100,20,100,50,100,50
P-36G,USA,Aviation,2.3,2.3,2.7,569.0,1505.0,1277.0,False,106,30,106,100,106,80
Pallier%27s_D.510,France,Aviation,1.3,1.3,1.3,180.0,360.0,300.0,True,150,20,150,60,150,100
PBY-5_Catalina,USA,Aviation,2.0,1.7,2.0,531.0,885.0,809.0,False,100,50,100,120,100,180
PBY-5a_Catalina,USA,Aviation,2.0,1.7,2.0,733.0,1720.0,1771.0,False,106,60,106,150,106,190
PBY-5a_Catalina_(USSR),USSR,Aviation,1.7,1.7,2.0,750.0,1720.0,1500.0,True,212,120,212,300,212,280
Po-2,USSR,Aviation,1.0,1.0,1.0,189.0,94.0,449.0,False,100,50,100,90,100,70
Po-2_Night_Witch,USSR,Aviation,1.0,1.0,1.0,168.0,300.0,228.0,False,100,20,100,50,100,70
Potez_630,France,Aviation,1.7,1.7,1.7,518.0,1416.0,1214.0,False,106,20,106,80,106,160
Potez_633,France,Aviation,1.3,1.7,1.7,402.0,956.0,1762.0,False,100,40,100,90,100,130
Rasmussen%27s_P-36A,USA,Aviation,1.3,1.3,1.7,328.0,733.0,1087.0,False,100,30,100,100,100,160
S.81,Italy,Aviation,1.3,1.3,1.3,214.0,402.0,881.0,False,100,20,100,50,100,50
SB_2M-100,USSR,Aviation,1.7,1.7,1.7,516.0,737.0,921.0,False,100,40,100,120,100,130
SB_2M-103,USSR,Aviation,2.0,2.0,2.3,725.0,1757.0,1560.0,False,106,40,106,150,106,110
SB_2M-103_MV-3,USSR,Aviation,2.3,2.3,2.3,823.0,516.0,2212.0,False,118,50,118,240,118,180
SB_2M-103U,USSR,Aviation,2.7,2.3,2.3,1160.0,2383.0,2221.0,False,118,70,118,170,118,180
SB_2M-103U_MV-3,USSR,Aviation,2.7,2.3,2.3,948.0,1784.0,2720.0,False,112,60,112,200,112,160
SB_2M-105,USSR,Aviation,3.3,2.7,2.7,911.0,1996.0,1535.0,False,112,80,112,200,112,160
SB2U-2,USA,Aviation,1.3,1.3,1.3,188.0,176.0,163.0,False,100,30,100,90,100,140
SB2U-3,USA,Aviation,1.7,1.7,1.7,368.0,483.0,305.0,False,100,20,100,60,100,190
SBD-3,USA,Aviation,2.0,2.3,1.7,594.0,872.0,847.0,False,106,40,106,130,106,270
Sea_Gladiator_Mk_I,Britain,Aviation,1.0,1.0,1.0,336.0,723.0,773.0,False,100,20,100,70,100,170
Su-2_(M-82),USSR,Aviation,2.0,2.7,2.7,528.0,1095.0,1233.0,False,106,20,106,110,106,110
Su-2_MV-5,USSR,Aviation,1.7,1.7,2.0,314.0,503.0,767.0,False,100,20,100,70,100,70
Su-2_TSS-1,USSR,Aviation,1.7,2.0,1.7,453.0,893.0,1888.0,False,106,20,106,120,106,140
Sunderland_Mk_IIIa,Britain,Aviation,2.0,1.7,1.7,705.0,2052.0,1384.0,False,106,60,106,130,106,160
Swordfish_Mk_I,Britain,Aviation,1.0,1.0,1.0,188.0,188.0,327.0,False,100,30,100,90,100,100
Swordfish_Mk_II,Britain,Aviation,1.0,1.0,1.0,340.0,490.0,890.0,True,200,40,200,180,200,180
Tandem_MAI,USSR,Aviation,2.0,2.0,2.0,670.0,2200.0,1260.0,True,212,40,212,180,212,220
TB-3M-17-32,USSR,Aviation,1.3,1.3,1.3,630.0,2000.0,1260.0,True,212,60,212,120,212,220
TBD-1,USA,Aviation,1.7,1.3,1.7,202.0,265.0,581.0,False,100,30,100,80,100,130
Thach%27s_F2A-1,USA,Aviation,2.0,2.3,2.3,360.0,960.0,760.0,True,200,20,200,100,200,180
Tuck%27s_Gladiator_Mk_II,Britain,Aviation,1.3,1.0,1.3,180.0,340.0,470.0,True,150,20,150,120,150,140
V-156-B1,Britain,Aviation,1.3,1.3,1.3,201.0,214.0,188.0,False,100,20,100,60,100,130
V-156-F,France,Aviation,1.3,1.3,1.3,251.0,352.0,352.0,False,100,20,100,60,100,170
Wirraway_(Great_Britain),Britain,Aviation,1.3,1.3,1.3,340.0,590.0,800.0,True,200,40,200,120,200,160
Yak-2_KABB,USSR,Aviation,2.3,2.3,2.7,518.0,834.0,1100.0,False,106,30,106,90,106,90
Yak-4,USSR,Aviation,2.3,2.3,2.3,717.0,1233.0,2014.0,False,106,50,106,170,106,180
Zhukovsky%27s_I-153-M62,USSR,Aviation,1.7,2.0,2.0,180.0,340.0,360.0,True,150,20,150,60,150,80
A-20G-25,USA,Aviation,2.7,3.0,3.0,1221.0,2811.0,2276.0,False,124,90,124,250,124,220
A-35B_(France),France,Aviation,3.3,3.0,3.3,1500.0,2264.0,2276.0,False,130,120,130,230,130,390
A-36,USA,Aviation,2.7,3.0,2.7,941.0,2020.0,1995.0,False,118,50,118,140,118,200
A6M2,Japan,Aviation,3.7,3.3,3.3,1796.0,5755.0,4427.0,False,130,100,130,270,130,220
A6M2_mod._11,Japan,Aviation,3.3,3.3,3.3,1467.0,4161.0,3466.0,False,124,90,124,250,124,250
A6M2-N,Japan,Aviation,2.7,2.3,2.3,746.0,1695.0,1859.0,False,112,50,112,170,112,220
Avenger_Mk_II_(Great_Britain),Britain,Aviation,2.3,3.0,2.7,1250.0,1020.0,3300.0,True,248,180,248,500,248,480
B-25J-1,USA,Aviation,3.7,4.0,3.7,1876.0,3765.0,4561.0,False,130,130,130,310,130,240
B-34,USA,Aviation,2.7,2.7,2.7,1306.0,3687.0,2846.0,False,118,80,118,180,118,140
B17A,Sweden,Aviation,2.0,2.0,2.0,730.0,1221.0,1913.0,False,112,60,112,130,112,220
B18A,Sweden,Aviation,2.0,2.7,2.0,890.0,1946.0,2938.0,False,112,40,112,120,112,160
B6N1_Model_11,Japan,Aviation,1.7,2.0,2.0,856.0,2140.0,1989.0,False,112,50,112,200,112,190
B6N2_Model_12,Japan,Aviation,2.0,2.3,2.3,1335.0,1747.0,3070.0,False,118,70,118,240,118,180
B6N2a_Model_12Ko,Japan,Aviation,2.0,2.3,2.3,1758.0,2656.0,3554.0,False,124,70,124,290,124,210
Beaufighter_Mk_VIc,Britain,Aviation,3.0,3.0,3.3,860.0,2643.0,2061.0,False,118,100,118,240,118,200
Beaufighter_Mk_X,Britain,Aviation,3.7,3.3,3.7,1331.0,3197.0,3262.0,False,130,130,130,310,130,380
Bf_109_E-3,Germany,Aviation,2.7,2.7,2.7,746.0,1758.0,1378.0,False,112,50,112,170,112,160
Bf_109_E-4,Germany,Aviation,3.0,3.0,3.0,1075.0,2985.0,2567.0,False,118,50,118,160,118,150
Bf_109_E-7_(Japan),Japan,Aviation,3.0,3.0,2.7,1360.0,2740.0,2800.0,True,248,180,248,500,248,540
Bf_109_E-7/U2,Germany,Aviation,3.0,3.0,3.0,1260.0,2700.0,2400.0,True,236,60,236,180,236,220
Bf_109_F-1,Germany,Aviation,3.0,2.3,3.3,1366.0,3719.0,2808.0,False,124,80,124,220,124,220
Bf_109_F-2,Germany,Aviation,3.0,3.0,3.3,1669.0,4263.0,3769.0,False,130,90,130,250,130,200
Bf_110_C-6,Germany,Aviation,3.0,3.0,3.0,1150.0,2320.0,1870.0,True,248,100,248,280,248,400
Bf_110_C-7,Germany,Aviation,3.0,3.0,3.0,957.0,1506.0,1762.0,False,118,60,118,130,118,160
Bf_110_F-2,Germany,Aviation,3.3,3.3,3.3,1174.0,2170.0,2158.0,False,124,80,124,200,124,230
Bf_110_G-2,Germany,Aviation,3.7,3.7,3.7,1433.0,2295.0,2919.0,False,130,70,130,170,130,220
Boomerang_Mk_I_(Great_Britain),Britain,Aviation,3.3,3.0,2.7,1610.0,5040.0,2900.0,True,260,160,260,500,260,440
Boomerang_Mk_II_(Great_Britain),Britain,Aviation,3.3,3.0,2.7,1460.0,5220.0,3300.0,True,260,120,260,440,260,440
Boston_Mk_I_(Great_Britain),Britain,Aviation,2.3,2.3,2.3,920.0,1070.0,2100.0,True,224,200,224,400,224,400
Breda_88_(P.XI),Italy,Aviation,2.0,1.7,2.0,647.0,1121.0,1868.0,False,112,60,112,140,112,250
BV_238,Germany,Aviation,3.7,3.7,4.0,2070.0,5370.0,4700.0,True,260,160,260,340,260,340
C.202,Italy,Aviation,2.3,2.3,2.3,695.0,1745.0,1771.0,False,112,40,112,140,112,230
C.202EC,Italy,Aviation,3.0,3.3,3.0,1462.0,2798.0,2760.0,False,124,60,124,140,124,180
Corsair_F_Mk_II_(Great_Britain),Britain,Aviation,2.7,2.7,3.3,1650.0,4800.0,3900.0,True,260,120,260,320,260,440
D.520_(Great_Britain),Britain,Aviation,3.0,2.7,2.3,1270.0,4700.0,2770.0,True,248,120,248,380,248,460
D.521_(Great_Britain),Britain,Aviation,3.3,2.7,2.7,1555.0,3326.0,2770.0,False,124,60,124,250,124,230
D4Y1,Japan,Aviation,2.3,2.3,2.3,1070.0,1687.0,3273.0,False,118,90,118,240,118,300
D4Y2,Japan,Aviation,2.7,2.7,2.7,1410.0,1510.0,3399.0,False,124,150,124,290,124,370
D4Y3_Ko,Japan,Aviation,3.0,3.0,3.0,1821.0,3048.0,5819.0,False,130,110,130,310,130,370
DB-3A_(China),China,Aviation,2.7,2.7,2.7,1435.0,2620.0,2421.0,False,118,70,118,240,118,150
DB-3B,USSR,Aviation,2.7,2.7,2.7,1590.0,2640.0,3780.0,False,118,90,118,240,118,170
DB-7_(Great_Britain),Britain,Aviation,2.3,2.3,2.3,920.0,1070.0,2100.0,True,224,200,224,400,224,400
F4F-3,USA,Aviation,2.7,2.7,3.0,715.0,1995.0,1280.0,False,112,50,112,150,112,180
F4F-4,USA,Aviation,3.0,2.7,3.0,953.0,3162.0,3514.0,False,118,50,118,150,118,250
F4U-1A,USA,Aviation,2.7,2.7,3.3,978.0,2535.0,1932.0,False,118,60,118,170,118,260
F4U-1A_(Japan),Japan,Aviation,2.7,2.7,3.3,1560.0,3800.0,2200.0,True,260,180,260,440,260,620
F4U-1A_(USMC),USA,Aviation,3.0,3.3,3.3,1242.0,4091.0,2723.0,False,124,70,124,280,124,250
F6F-5,USA,Aviation,3.0,3.7,3.7,1430.0,2409.0,3263.0,False,130,70,130,210,130,220
Fw_190_A-1,Germany,Aviation,3.7,3.3,3.3,1277.0,3415.0,2909.0,False,124,80,124,270,124,220
Fw_190_A-4,Germany,Aviation,4.3,4.3,4.0,1797.0,5058.0,4095.0,False,136,80,136,300,136,210
Fw_200_C-1,Germany,Aviation,2.7,2.3,3.0,1634.0,3494.0,3594.0,False,124,130,124,290,124,230
G4M1,Japan,Aviation,3.0,2.7,3.0,948.0,1100.0,4680.0,False,112,110,112,200,112,330
H-81A-2,China,Aviation,2.3,2.3,2.3,1030.0,1920.0,2220.0,True,236,60,236,200,236,360
H8K3,Japan,Aviation,3.7,3.3,4.0,2120.0,5000.0,3000.0,True,260,160,260,500,260,400
Halifax_B_Mk_IIIa,Britain,Aviation,4.0,4.0,4.3,2009.0,6027.0,5241.0,False,130,100,130,290,130,240
He_100_D-1,Germany,Aviation,1.7,2.0,2.0,673.0,2059.0,1173.0,False,112,40,112,140,112,300
He_111_H-16,Germany,Aviation,3.3,3.0,3.7,1810.0,4018.0,7203.0,False,130,110,130,310,130,340
He_111_H-6,Germany,Aviation,2.7,2.7,2.7,811.0,1697.0,1647.0,False,112,50,112,180,112,120
Hs_129_B-3,Germany,Aviation,3.0,3.3,3.0,1160.0,1821.0,2832.0,False,130,150,130,310,130,450
Hudson_Mk_V_(Great_Britain),Britain,Aviation,2.3,2.0,2.0,830.0,2200.0,1800.0,True,224,140,224,260,224,220
Hurricane_Mk_I/L,Britain,Aviation,2.7,2.3,2.0,1075.0,3044.0,3140.0,False,118,50,118,190,118,220
Hurricane_Mk_IIB_(USSR),USSR,Aviation,3.0,3.0,3.0,810.0,1370.0,1660.0,True,224,60,224,260,224,200
Hurricane_Mk_IIB/Trop,Britain,Aviation,2.3,2.0,2.0,786.0,1634.0,1622.0,False,112,40,112,100,112,120
Hurricane_Mk_IV,Britain,Aviation,2.3,2.0,2.0,1043.0,1648.0,2472.0,False,118,80,118,180,118,230
