name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
cn_type_64,China,Ground_vehicles,5.3,6.0,6.0,1248,1453,1801.0,True,320,180,320,270,320,350.0
cn_type_65_aa,China,Ground_vehicles,5.7,5.0,5.0,3794,2978,4519.0,False,160,110,160,140,160,200.0
cn_type_69,China,Ground_vehicles,8.0,8.0,8.0,5763,6372,8746.0,False,202,130,202,200,202,240.0
cn_type_69_2a,China,Ground_vehicles,8.3,8.3,8.3,3162,3446,4734.0,True,416,270,416,410,416,490.0
cn_type_69_2g,China,Ground_vehicles,9.0,9.0,9.0,3149,3362,4100.0,True,452,290,452,420,452,500.0
cn_type_86,China,Ground_vehicles,7.7,8.0,8.0,4484,5371,7305.0,False,196,110,196,160,196,210.0
cn_type_97_chi_ha,China,Ground_vehicles,1.3,1.3,1.3,170,142,154.0,False,100,10,100,10,100,20.0
cn_type_97_kai,China,Ground_vehicles,2.3,2.3,2.3,537,574,719.0,False,112,30,112,40,112,40.0
cn_t_26_1940,China,Ground_vehicles,1.0,1.0,1.0,0,0,0.0,False,100,10,100,10,100,10.0
cn_t_26_no531,China,Ground_vehicles,1.0,1.0,1.0,322,226,201.0,True,150,30,150,30,150,40.0
cn_t_34_1942,China,Ground_vehicles,4.0,4.0,4.0,1248,1469,1884.0,False,136,60,136,90,136,110.0
cn_t_34_85_d_5t,China,Ground_vehicles,5.7,5.7,5.7,3474,4129,5169.0,False,166,100,166,160,166,190.0
cn_t_34_85_zis_53_no215,China,Ground_vehicles,5.7,5.7,5.7,1687,2081,2654.0,True,332,210,332,330,332,390.0
cn_t_62,China,Ground_vehicles,8.7,8.7,8.7,3039,3312,4358.0,True,428,280,428,400,428,490.0
cn_vt_4b,China,Ground_vehicles,12.0,12.0,12.0,7020,6804,8610.0,False,256,160,256,200,256,210.0
cn_wma_301,China,Ground_vehicles,8.7,9.0,9.0,2568,2706,3145.0,True,428,250,428,320,428,410.0
cn_wz_1001,China,Ground_vehicles,12.0,12.0,12.0,6949,6749,8547.0,False,250,150,250,190,250,210.0
cn_wz_305,China,Ground_vehicles,8.7,8.0,8.0,6377,5148,6493.0,False,196,130,196,180,196,220.0
cn_zbd_04a,China,Ground_vehicles,10.0,10.0,10.0,5821,5575,7428.0,False,232,140,232,170,232,220.0
cn_zsd63_pg87,China,Ground_vehicles,5.3,5.0,5.0,1921,1524,2211.0,False,142,80,142,100,142,150.0
cn_zsl_92,China,Ground_vehicles,6.7,6.3,6.3,4723,4582,6746.0,False,184,140,184,170,184,240.0
cn_ztl_11,China,Ground_vehicles,9.7,9.7,9.7,5907,5661,7262.0,False,238,140,238,180,238,230.0
cn_zts_63_1980,China,Ground_vehicles,7.7,7.7,7.7,4403,5258,7162.0,False,190,110,190,160,190,200.0
cn_ztz_59a,China,Ground_vehicles,8.0,8.0,8.0,2818,3225,4391.0,True,392,260,392,400,392,460.0
cn_ztz_88a,China,Ground_vehicles,9.0,9.0,9.0,6224,6463,7997.0,False,220,150,220,200,220,240.0
cn_ztz_88b,China,Ground_vehicles,9.0,9.0,9.0,6095,6316,7819.0,False,214,140,214,200,214,230.0
cn_ztz_96,China,Ground_vehicles,9.3,9.3,9.3,6251,6190,8029.0,False,226,160,226,200,226,240.0
cn_ztz_96a,China,Ground_vehicles,10.3,10.3,10.3,6621,6415,7497.0,False,232,150,232,200,232,250.0
cn_ztz_96a_prot,China,Ground_vehicles,10.3,10.3,10.3,3363,3260,3794.0,True,464,300,464,390,464,490.0
cn_ztz_99,China,Ground_vehicles,11.0,11.0,11.0,6657,6548,7702.0,False,238,150,238,200,238,230.0
cn_ztz_99a,China,Ground_vehicles,12.0,12.0,12.0,6933,6731,8525.0,False,250,150,250,190,250,210.0
cn_ztz_99_w,China,Ground_vehicles,11.0,11.0,11.0,6793,6678,7829.0,False,244,150,244,200,244,240.0
fr_amc_34,France,Ground_vehicles,1.0,1.0,1.0,136,122,143.0,False,100,10,100,10,100,20.0
fr_amc_35,France,Ground_vehicles,1.3,1.3,1.3,129,124,144.0,False,100,10,100,10,100,20.0
fr_amd_35,France,Ground_vehicles,1.0,1.0,1.0,0,0,0.0,False,100,10,100,10,100,10.0
fr_amd_35_sa35,France,Ground_vehicles,1.7,1.7,1.7,438,338,691.0,True,200,40,200,50,200,70.0
fr_aml_90,France,Ground_vehicles,7.0,7.7,7.7,4407,5320,7142.0,False,190,120,190,160,190,210.0
fr_amr_35_zt3,France,Ground_vehicles,1.0,1.0,1.0,111,139,156.0,False,100,10,100,20,100,20.0
fr_amx_10m_acra,France,Ground_vehicles,7.3,7.3,7.3,6552,6737,10956.0,False,190,150,190,210,190,240.0
fr_amx_10p,France,Ground_vehicles,6.0,6.3,6.3,3776,2996,4634.0,False,160,110,160,140,160,200.0
fr_amx_10rc,France,Ground_vehicles,8.3,8.3,8.3,5074,5734,6998.0,False,214,120,214,170,214,210.0
fr_amx_13_75,France,Ground_vehicles,6.3,6.7,6.7,3881,4685,6277.0,False,178,120,178,150,178,200.0
fr_amx_13_75_ss11,France,Ground_vehicles,6.7,6.7,6.7,2161,2638,3608.0,True,380,240,380,320,380,420.0
fr_amx_13_90,France,Ground_vehicles,7.7,7.7,7.7,4489,5376,7311.0,False,196,110,196,160,196,210.0
fr_amx_13_chaffee,France,Ground_vehicles,3.7,3.7,3.7,741,866,2405.0,True,260,110,260,150,260,280.0
fr_amx_13_dca_40,France,Ground_vehicles,4.7,5.0,5.0,1921,1524,2211.0,False,142,80,142,100,142,150.0
fr_amx_13_fl_11,France,Ground_vehicles,4.0,4.3,4.3,1344,1539,1890.0,False,142,60,142,90,142,120.0
fr_amx_13_hot,France,Ground_vehicles,8.3,8.3,8.3,5082,5744,7010.0,False,214,120,214,170,214,210.0
fr_amx_30,France,Ground_vehicles,8.0,8.0,8.0,3150,3584,4896.0,True,416,280,416,420,416,490.0
fr_amx_30_1972,France,Ground_vehicles,8.0,8.0,8.0,5774,6432,9119.0,False,202,140,202,200,202,240.0
fr_amx_30_acra,France,Ground_vehicles,8.3,8.3,8.3,6178,6834,9373.0,False,208,140,208,200,208,250.0
fr_amx_30_auf_1,France,Ground_vehicles,7.0,7.0,7.0,5637,6277,9290.0,False,184,140,184,210,184,240.0
fr_amx_30_b2,France,Ground_vehicles,8.7,8.7,8.7,6184,6729,8599.0,False,214,140,214,200,214,240.0
fr_amx_30_b2_brenus,France,Ground_vehicles,8.7,8.7,8.7,6320,6881,8758.0,False,220,140,220,210,220,250.0
fr_amx_30_dca,France,Ground_vehicles,8.7,8.7,8.7,6652,5677,6898.0,False,208,140,208,190,208,220.0
fr_amx_30_roland,France,Ground_vehicles,9.7,9.7,9.7,6723,6429,7092.0,False,232,160,232,190,232,240.0
fr_amx_30_super,France,Ground_vehicles,9.3,9.3,9.3,3085,3148,3887.0,True,440,300,440,390,440,460.0
fr_amx_32,France,Ground_vehicles,9.3,9.3,9.3,6261,6199,8042.0,False,226,160,226,200,226,240.0
fr_amx_32_105,France,Ground_vehicles,9.3,9.3,9.3,6109,6240,7974.0,False,220,150,220,200,220,230.0
fr_amx_40,France,Ground_vehicles,9.7,9.7,9.7,6569,6365,7768.0,False,232,160,232,200,232,250.0
fr_amx_50,France,Ground_vehicles,7.0,7.7,7.0,5541,6296,8692.0,False,196,140,196,200,196,220.0
fr_amx_50_1950,France,Ground_vehicles,8.0,8.0,8.0,2828,3241,4518.0,True,392,270,392,400,392,450.0
fr_amx_50_foch,France,Ground_vehicles,7.3,7.3,7.3,6690,6745,11169.0,False,196,150,196,210,196,250.0
fr_amx_50_surbaisse,France,Ground_vehicles,7.7,7.7,7.7,7234,7661,12191.0,False,202,150,202,210,202,250.0
fr_amx_50_surblinde,France,Ground_vehicles,7.7,7.7,7.7,7248,7675,12214.0,False,202,150,202,210,202,250.0
fr_amx_elc_bis,France,Ground_vehicles,6.0,6.0,6.0,4280,4974,6516.0,False,172,120,172,190,172,250.0
fr_amx_m4,France,Ground_vehicles,6.7,6.7,6.7,4611,5395,7022.0,False,178,120,178,180,178,210.0
fr_amx_vtt_dca,France,Ground_vehicles,3.0,3.0,3.0,880,696,1091.0,False,118,40,118,50,118,60.0
fr_arl_44,France,Ground_vehicles,5.3,5.3,5.3,1796,2105,2943.0,False,148,90,148,140,148,170.0
fr_arl_44_acl1,France,Ground_vehicles,3.7,3.7,3.7,1627,1667,2185.0,False,136,80,136,110,136,120.0
fr_b1_bis,France,Ground_vehicles,2.3,2.3,2.3,873,866,1082.0,False,112,30,112,40,112,50.0
fr_b1_ter,France,Ground_vehicles,2.7,2.7,2.7,929,418,1990.0,True,224,70,224,90,224,150.0
fr_bat_chat_25t,France,Ground_vehicles,8.0,8.0,8.0,4489,5376,7311.0,False,196,110,196,160,196,210.0
fr_cckw_353_bofors,France,Ground_vehicles,2.7,2.0,2.0,626,503,715.0,False,112,30,112,40,112,50.0
fr_char_2c,France,Ground_vehicles,2.3,2.3,2.3,1180,1166,1525.0,False,118,40,118,60,118,70.0
fr_char_2c_bis,France,Ground_vehicles,1.7,1.7,1.7,2086,328,406.0,True,212,60,212,60,212,80.0
fr_citroen_kegresse_p4t,France,Ground_vehicles,1.3,1.3,1.3,131,116,179.0,False,100,10,100,10,100,20.0
fr_crotale_ng,France,Ground_vehicles,12.0,12.0,12.0,7971,9497,10656.0,False,250,160,250,210,250,200.0
fr_crusader_mk_2,France,Ground_vehicles,2.3,2.7,2.7,627,717,888.0,False,118,40,118,40,118,50.0
fr_cv_9035_nl,France,Ground_vehicles,9.7,9.7,9.7,5946,5670,7575.0,False,238,140,238,180,238,230.0
fr_fcm_36,France,Ground_vehicles,1.0,1.0,1.0,136,122,143.0,False,100,10,100,10,100,20.0
fr_hotchkiss_h35,France,Ground_vehicles,1.0,1.0,1.0,136,122,143.0,False,100,10,100,10,100,20.0
fr_hotchkiss_h39,France,Ground_vehicles,1.0,1.0,1.0,0,0,0.0,False,100,10,100,10,100,10.0
fr_hotchkiss_h39_cambronne,France,Ground_vehicles,1.0,1.0,1.0,322,172,847.0,True,150,30,150,30,150,80.0
fr_leclerc_azur,France,Ground_vehicles,12.0,12.0,12.0,7047,6822,8633.0,False,262,160,262,200,262,210.0
fr_leclerc_s1,France,Ground_vehicles,12.0,12.0,12.0,6942,6741,8537.0,False,250,150,250,190,250,210.0
fr_leclerc_s2,France,Ground_vehicles,12.0,12.0,12.0,7011,6796,8601.0,False,256,160,256,200,256,210.0
fr_leclerc_sxxi,France,Ground_vehicles,12.0,12.0,12.0,7011,6796,8601.0,False,256,160,256,200,256,210.0
fr_leopard_2a4nl,France,Ground_vehicles,10.7,10.7,10.7,6650,6541,7693.0,False,238,150,238,200,238,230.0
fr_leopard_2a5nl,France,Ground_vehicles,12.0,12.0,12.0,7172,6846,8650.0,False,250,150,250,190,250,200.0
fr_leopard_2a6nl,France,Ground_vehicles,12.0,12.0,12.0,7247,6875,8717.0,False,256,150,256,190,256,200.0
fr_lorraine_100,France,Ground_vehicles,5.7,6.0,6.0,3655,4259,5711.0,False,166,110,166,180,166,230.0
fr_lorraine_155,France,Ground_vehicles,4.3,4.3,4.3,835,1033,1309.0,True,296,180,296,270,296,340.0
fr_lorraine_37l,France,Ground_vehicles,1.3,1.3,1.3,247,271,313.0,False,100,20,100,30,100,30.0
fr_lorraine_40t,France,Ground_vehicles,7.0,7.7,7.3,5420,6154,8707.0,False,190,130,190,190,190,220.0
fr_lvt_bofors,France,Ground_vehicles,3.7,3.7,3.7,886,409,1525.0,True,224,70,224,70,224,150.0
fr_m10,France,Ground_vehicles,3.7,3.3,3.3,1112,1337,1621.0,False,130,60,130,90,130,120.0
fr_m26_pershing,France,Ground_vehicles,6.7,6.7,6.7,4279,4982,6510.0,False,172,120,172,180,172,200.0
fr_m36b2_cefeo,France,Ground_vehicles,5.7,5.7,5.7,2244,2641,3650.0,False,154,100,154,150,154,190.0
fr_m3a3_stuart,France,Ground_vehicles,2.3,2.7,2.7,627,717,888.0,False,118,40,118,40,118,50.0
fr_m4a1_sherman,France,Ground_vehicles,3.3,3.3,3.3,1124,1291,1605.0,False,130,50,130,80,130,90.0
fr_m4a1_sherman_fl_10,France,Ground_vehicles,4.7,5.0,5.0,1339,1536,1907.0,True,320,180,320,290,320,340.0
fr_m4a3e2_sherman_jumbo,France,Ground_vehicles,5.3,5.7,5.7,2486,2692,3738.0,False,154,90,154,140,154,150.0
fr_m4a3_105_sherman,France,Ground_vehicles,3.0,3.0,3.0,925,1045,1283.0,False,124,50,124,60,124,70.0
fr_m4a4_cn_75_50,France,Ground_vehicles,5.0,5.0,5.0,1606,1896,2416.0,False,148,80,148,120,148,140.0
fr_m4a4_sherman,France,Ground_vehicles,3.7,3.7,3.7,1265,1466,1871.0,False,136,60,136,90,136,110.0
fr_mars_15,France,Ground_vehicles,8.3,8.3,8.3,4944,5603,6840.0,False,208,120,208,170,208,200.0
fr_panhard_ebr_1951,France,Ground_vehicles,4.3,5.3,5.0,1777,2168,2643.0,False,154,80,154,120,154,160.0
fr_panhard_ebr_1954,France,Ground_vehicles,6.7,6.7,6.7,1225,1599,2105.0,True,320,190,320,250,320,330.0
fr_panhard_ebr_1963,France,Ground_vehicles,7.3,7.7,7.7,2157,2661,3637.0,True,380,230,380,320,380,410.0
fr_pzkpfw_v_panther_dauphine,France,Ground_vehicles,6.0,6.0,6.0,2252,2515,3329.0,True,356,240,356,370,356,440.0
fr_renault_d2,France,Ground_vehicles,1.3,1.3,1.3,257,263,327.0,False,100,10,100,20,100,30.0
fr_renault_r39,France,Ground_vehicles,1.0,1.0,1.0,136,122,143.0,False,100,10,100,10,100,20.0
fr_sk105_a2,France,Ground_vehicles,8.7,8.7,8.7,5382,5757,6892.0,False,220,130,220,170,220,210.0
fr_somua_s35,France,Ground_vehicles,1.3,1.3,1.3,170,142,154.0,False,100,10,100,10,100,20.0
fr_somua_sau40,France,Ground_vehicles,1.7,1.7,1.7,369,411,495.0,False,106,20,106,30,106,40.0
fr_somua_sm,France,Ground_vehicles,7.7,7.7,7.7,3498,3754,5385.0,True,392,300,392,420,392,480.0
fr_tpk_641_vpc,France,Ground_vehicles,5.3,5.7,5.7,2193,1739,2698.0,False,148,90,148,120,148,160.0
fr_vab_santal,France,Ground_vehicles,9.3,9.3,9.3,7404,6465,6889.0,False,226,160,226,210,226,250.0
fr_vbci2_mct30,France,Ground_vehicles,9.7,9.7,9.7,2816,2783,3409.0,True,440,260,440,330,440,420.0
fr_vcac_mephisto,France,Ground_vehicles,8.7,8.7,8.7,5881,6734,7132.0,False,214,160,214,210,214,250.0
fr_vextra_105,France,Ground_vehicles,9.7,9.7,9.7,5807,5561,7410.0,False,232,140,232,170,232,220.0
germ_9a33bm3,Germany,Ground_vehicles,10.3,10.3,10.3,6872,6935,7944.0,False,244,160,244,200,244,240.0
germ_amd_35_kwk,Germany,Ground_vehicles,2.0,2.0,2.0,121,130,146.0,True,200,30,200,40,200,40.0
germ_begleitpanzer_57,Germany,Ground_vehicles,9.7,9.3,9.3,5581,5339,6840.0,False,220,130,220,160,220,210.0
germ_bmp_1_ddr,Germany,Ground_vehicles,7.7,8.0,8.0,4484,5371,7305.0,False,196,110,196,160,196,210.0
germ_boxer_3105,Germany,Ground_vehicles,10.3,10.3,10.3,5985,5710,7604.0,False,232,140,232,170,232,220.0
germ_erprobungstrager_3_achs_turm,Germany,Ground_vehicles,8.3,8.3,8.3,2901,3311,4427.0,True,428,280,428,420,428,500.0
germ_flakpanzer_38t_gepard,Germany,Ground_vehicles,2.0,1.7,1.7,286,239,337.0,False,100,20,100,20,100,20.0
germ_flakpanzer_iv_kugelblitz,Germany,Ground_vehicles,7.3,7.0,7.0,4529,4309,6520.0,False,178,140,178,170,178,240.0
germ_flakpanzer_iv_ostwind,Germany,Ground_vehicles,4.7,3.3,3.3,1660,1265,1898.0,False,136,70,136,90,136,130.0
germ_flakpanzer_iv_ostwind_2,Germany,Ground_vehicles,5.7,5.3,5.3,3794,2978,4519.0,False,160,110,160,140,160,200.0
germ_flakpanzer_iv_wirbelwind,Germany,Ground_vehicles,4.7,3.7,3.7,1898,1439,2174.0,False,142,90,142,100,142,150.0
germ_flakpanzer_i_ausf_a,Germany,Ground_vehicles,1.3,1.3,1.3,131,116,179.0,False,100,10,100,10,100,20.0
germ_flakpanzer_v_coelian,Germany,Ground_vehicles,6.7,6.3,6.3,4418,4614,7000.0,False,178,130,178,160,178,230.0
germ_flakpanzer_zerstorer_45,Germany,Ground_vehicles,6.0,6.0,6.0,5818,4497,7008.0,False,172,120,172,160,172,220.0
germ_flakpz_1a2_gepard,Germany,Ground_vehicles,9.7,9.7,9.7,7038,6795,6561.0,False,238,160,238,210,238,250.0
germ_flakpz_i_gepard,Germany,Ground_vehicles,8.3,8.3,8.3,6622,5665,7124.0,False,208,150,208,190,208,230.0
germ_flarakpz_1,Germany,Ground_vehicles,10.0,10.3,10.3,6723,6805,7795.0,False,238,160,238,200,238,240.0
germ_flarakrad,Germany,Ground_vehicles,11.7,11.7,11.7,7984,9512,10673.0,False,250,160,250,210,250,200.0
germ_infanterie_kampfpanzer_churchill,Germany,Ground_vehicles,4.0,4.0,4.3,1303,1330,1894.0,True,308,200,308,280,308,300.0
germ_jgdpz_38t,Germany,Ground_vehicles,4.7,4.3,4.3,1556,1808,2354.0,False,142,80,142,120,142,150.0
germ_jgdpz_iv_l48,Germany,Ground_vehicles,4.7,4.3,4.3,1369,1575,2052.0,False,136,70,136,100,136,140.0
germ_kanonenjagdpanzer,Germany,Ground_vehicles,6.3,6.3,6.3,3894,4455,6045.0,False,166,110,166,180,166,230.0
germ_kpz_70,Germany,Ground_vehicles,9.0,9.3,9.3,6107,6055,7883.0,False,220,150,220,200,220,230.0
germ_kpz_t72m1,Germany,Ground_vehicles,9.3,9.3,9.3,6256,6196,8037.0,False,226,160,226,200,226,240.0
germ_kv_1b_finland,Germany,Ground_vehicles,4.3,4.0,4.3,953,1127,1508.0,True,296,170,296,250,296,270.0
germ_kv_1_kwk_40,Germany,Ground_vehicles,5.0,5.0,5.0,1616,1777,2437.0,True,320,200,320,310,320,340.0
germ_kv_2_754r,Germany,Ground_vehicles,3.7,3.7,3.7,1283,1352,1809.0,True,308,210,308,300,308,330.0
germ_leopard_1a5,Germany,Ground_vehicles,9.3,9.3,9.3,6103,6234,7965.0,False,220,150,220,200,220,230.0
germ_leopard_2a4,Germany,Ground_vehicles,10.7,10.7,10.7,6786,6571,7686.0,False,238,150,238,200,238,250.0
germ_leopard_2a4m_can,Germany,Ground_vehicles,11.7,11.7,11.7,3506,3375,4194.0,True,488,300,488,380,488,410.0
germ_leopard_2a4_pzbtl_123,Germany,Ground_vehicles,10.7,10.7,10.7,3381,3259,3789.0,True,464,300,464,390,464,480.0
germ_leopard_2a5,Germany,Ground_vehicles,12.0,12.0,12.0,6942,6741,8537.0,False,250,150,250,190,250,210.0
germ_leopard_2a5_pso,Germany,Ground_vehicles,12.0,12.0,12.0,7012,6795,8602.0,False,256,160,256,200,256,210.0
germ_leopard_2a5_yt_cup_2019,Germany,Ground_vehicles,12.0,12.0,12.0,6942,6741,8537.0,False,250,150,250,190,250,210.0
germ_leopard_2a6,Germany,Ground_vehicles,12.0,12.0,12.0,7011,6796,8601.0,False,256,160,256,200,256,210.0
germ_leopard_2a7v,Germany,Ground_vehicles,12.0,12.0,12.0,7047,6824,8634.0,False,262,160,262,200,262,210.0
germ_leopard_2av,Germany,Ground_vehicles,10.0,10.0,10.0,6583,6377,7782.0,False,232,160,232,200,232,250.0
germ_leopard_2k,Germany,Ground_vehicles,10.0,10.0,10.0,6583,6377,7782.0,False,232,160,232,200,232,250.0
germ_leopard_2pl,Germany,Ground_vehicles,11.7,11.7,11.7,6885,6721,8532.0,False,250,150,250,190,250,210.0
germ_leopard_2_pt14,Germany,Ground_vehicles,10.3,10.3,10.3,6576,6372,7775.0,False,232,160,232,200,232,250.0
germ_leopard_a1a1_120,Germany,Ground_vehicles,9.3,9.3,9.3,3145,3217,3976.0,True,452,300,452,400,452,480.0
germ_leopard_c2_mexas,Germany,Ground_vehicles,9.3,9.3,9.3,6227,6354,8120.0,False,226,150,226,200,226,240.0
germ_leopard_i,Germany,Ground_vehicles,8.0,8.0,8.0,5710,6476,9138.0,False,202,140,202,210,202,230.0
germ_leopard_i_a1,Germany,Ground_vehicles,9.0,9.0,9.0,6100,6322,7826.0,False,214,140,214,200,214,230.0
germ_le_kpz_m41,Germany,Ground_vehicles,6.3,6.7,6.7,3598,4374,5860.0,False,172,110,172,150,172,190.0
germ_m109g,Germany,Ground_vehicles,6.0,6.0,6.0,3017,3553,4665.0,False,160,100,160,160,160,220.0
germ_marder_1a1,Germany,Ground_vehicles,7.7,7.7,7.7,4398,5253,7154.0,False,190,110,190,160,190,200.0
germ_marder_1a3,Germany,Ground_vehicles,8.0,8.0,8.0,4515,5223,6648.0,False,196,110,196,160,196,200.0
germ_marder_df_105,Germany,Ground_vehicles,8.0,8.0,8.0,4541,5366,6819.0,False,202,110,202,170,202,200.0
germ_mkpz_m47,Germany,Ground_vehicles,7.3,7.3,7.3,2828,3241,4518.0,True,392,270,392,400,392,450.0
germ_mkpz_m48a2c,Germany,Ground_vehicles,7.7,7.7,7.7,5463,6174,8700.0,False,190,130,190,200,190,220.0
