name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
C._200_serie_3,Italy,Aviation,1.7,1.7,1.7,590.0,1632.0,1632.0,False,106.0,30.0,106.0,70.0,106.0,130.0
C._200_serie_3_(Germany),Germany,Aviation,1.7,1.7,1.7,540.0,1256.0,1306.0,False,106.0,20.0,106.0,60.0,106.0,160.0
C._200_serie_7,Italy,Aviation,1.7,2.0,2.0,715.0,1884.0,2009.0,False,112.0,30.0,112.0,110.0,112.0,150.0
C._200_serie_7_(Germany),Germany,Aviation,1.7,2.0,2.0,552.0,1632.0,2009.0,False,106.0,20.0,106.0,80.0,106.0,110.0
C._202_(Germany),Germany,Aviation,2.3,2.3,2.3,822.0,2278.0,2152.0,False,112.0,30.0,112.0,90.0,112.0,150.0
C.R.714,France,Aviation,1.3,1.3,1.3,212.0,387.0,275.0,False,100.0,10.0,100.0,30.0,100.0,60.0
Catalina_Mk_IIIa_(Great_Britain),Britain,Aviation,2.0,1.7,2.0,620.0,1920.0,1120.0,True,212.0,80.0,212.0,280.0,212.0,220.0
CR.32,Italy,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,150.0
CR.32_bis,Italy,Aviation,1.7,1.7,1.7,520.0,1200.0,1150.0,True,200.0,40.0,200.0,40.0,200.0,120.0
CR.32_quater,Italy,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,130.0
CR.42,Italy,Aviation,1.3,1.3,1.3,175.0,389.0,439.0,False,100.0,10.0,100.0,30.0,100.0,130.0
CR.42_(Germany),Germany,Aviation,1.3,1.3,1.3,175.0,364.0,502.0,False,100.0,10.0,100.0,20.0,100.0,60.0
CW-21,China,Aviation,2.0,2.0,2.0,417.0,1392.0,1468.0,False,100.0,10.0,100.0,30.0,100.0,60.0
D.371,France,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,90.0
D.371_H.S.9,France,Aviation,1.3,1.3,1.3,600.0,1300.0,1100.0,True,200.0,40.0,200.0,80.0,200.0,180.0
D.373,France,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,90.0
D.500,France,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,50.0
D.501,France,Aviation,1.3,1.3,1.3,286.0,411.0,723.0,False,100.0,10.0,100.0,30.0,100.0,100.0
D3A1,Japan,Aviation,1.3,1.3,1.3,239.0,315.0,567.0,False,100.0,20.0,100.0,40.0,100.0,100.0
Do_17_E-1,Germany,Aviation,1.0,1.0,1.3,226.0,176.0,315.0,False,100.0,30.0,100.0,70.0,100.0,100.0
Do_17_Z-2,Germany,Aviation,1.7,1.7,1.7,428.0,958.0,1160.0,False,100.0,20.0,100.0,60.0,100.0,70.0
Do_17_Z-7,Germany,Aviation,1.7,1.3,1.3,422.0,716.0,1061.0,False,100.0,20.0,100.0,80.0,100.0,110.0
Do_217_J-1,Germany,Aviation,2.7,2.0,2.7,578.0,1542.0,2621.0,False,106.0,40.0,106.0,120.0,106.0,180.0
Do_217_J-2,Germany,Aviation,2.7,2.7,3.0,758.0,1799.0,1799.0,False,112.0,40.0,112.0,160.0,112.0,150.0
F.222.2,France,Aviation,1.3,1.3,1.3,275.0,525.0,487.0,False,100.0,10.0,100.0,30.0,100.0,30.0
F1M2,Japan,Aviation,1.0,1.0,1.0,189.0,277.0,378.0,False,100.0,20.0,100.0,40.0,100.0,100.0
F2A-1,USA,Aviation,2.0,2.3,2.3,405.0,1139.0,860.0,False,100.0,10.0,100.0,40.0,100.0,130.0
F2A-3,USA,Aviation,2.7,2.7,2.3,602.0,1632.0,1632.0,False,106.0,20.0,106.0,70.0,106.0,80.0
F3F-2,USA,Aviation,1.7,1.3,1.3,189.0,354.0,860.0,False,100.0,10.0,100.0,30.0,100.0,100.0
Flegel%27s_Bf_109_A,Germany,Aviation,1.3,1.3,1.3,290.0,500.0,440.0,True,150.0,40.0,150.0,100.0,150.0,200.0
Fury_Mk_I,Britain,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,140.0
Fury_Mk_II,Britain,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,70.0
Fw_189_A-1,Germany,Aviation,1.7,1.7,1.7,730.0,1200.0,1300.0,True,200.0,40.0,200.0,40.0,200.0,120.0
G.50_AS_serie_7,Italy,Aviation,1.7,1.7,2.0,602.0,1381.0,1507.0,False,106.0,20.0,106.0,80.0,106.0,90.0
G.50_AS_serie_7_(Germany),Germany,Aviation,1.7,1.7,2.0,401.0,816.0,904.0,False,100.0,10.0,100.0,40.0,100.0,60.0
G.50_serie_2,Italy,Aviation,1.7,1.7,1.7,401.0,1105.0,942.0,False,100.0,10.0,100.0,40.0,100.0,70.0
G.50_serie_2_(Germany),Germany,Aviation,1.7,1.7,1.7,389.0,992.0,1155.0,False,100.0,10.0,100.0,40.0,100.0,40.0
Galer%27s_F3F-2,USA,Aviation,1.7,1.3,1.3,270.0,540.0,130.0,True,150.0,40.0,150.0,100.0,150.0,280.0
Gladiator_Mk_I_(China),China,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,120.0
Gladiator_Mk_II,Britain,Aviation,1.3,1.3,1.3,212.0,487.0,500.0,False,100.0,10.0,100.0,40.0,100.0,90.0
Gladiator_Mk_IIF,Britain,Aviation,1.3,1.3,1.3,275.0,650.0,663.0,False,100.0,10.0,100.0,40.0,100.0,60.0
Gladiator_Mk_IIS,Britain,Aviation,1.3,1.3,1.3,337.0,1100.0,725.0,False,100.0,10.0,100.0,30.0,100.0,60.0
H-75A-1,France,Aviation,1.3,1.7,1.7,412.0,1225.0,562.0,False,100.0,10.0,100.0,40.0,100.0,70.0
H-75A-4,France,Aviation,1.7,2.0,2.0,600.0,1751.0,1876.0,False,106.0,20.0,106.0,60.0,106.0,90.0
H6K4,Japan,Aviation,2.0,1.7,2.3,620.0,1772.0,2025.0,False,106.0,50.0,106.0,140.0,106.0,150.0
H8K2,Japan,Aviation,3.3,3.3,3.7,886.0,2911.0,2329.0,False,112.0,40.0,112.0,120.0,112.0,120.0
Hagiri%27s_A5M4,Japan,Aviation,1.3,1.3,1.3,230.0,680.0,380.0,True,150.0,40.0,150.0,80.0,150.0,180.0
Hampden_Mk_I,Britain,Aviation,1.7,1.7,1.7,466.0,1223.0,1160.0,False,100.0,30.0,100.0,60.0,100.0,80.0
Hampden_TB_Mk_I,Britain,Aviation,1.7,1.7,1.7,643.0,1513.0,1929.0,False,106.0,30.0,106.0,80.0,106.0,90.0
Hampden_TB_Mk_I_(USSR),USSR,Aviation,1.7,1.7,2.0,850.0,1700.0,2160.0,True,212.0,60.0,212.0,140.0,212.0,240.0
Havoc_Mk_I_(Great_Britain),Britain,Aviation,2.0,2.0,2.3,750.0,1800.0,930.0,True,200.0,60.0,200.0,200.0,200.0,200.0
Hawk_H-75A-2_(Germany),Germany,Aviation,2.7,2.7,2.3,810.0,2100.0,2100.0,True,212.0,60.0,212.0,160.0,212.0,220.0
Hawk_III,China,Aviation,1.3,1.3,1.3,280.0,430.0,200.0,True,150.0,40.0,150.0,80.0,150.0,120.0
He_111_H-3,Germany,Aviation,1.7,1.7,2.3,475.0,1438.0,1401.0,False,100.0,20.0,100.0,50.0,100.0,70.0
He_112_A-0,Germany,Aviation,1.7,1.3,2.3,469.0,964.0,704.0,False,100.0,20.0,100.0,30.0,100.0,180.0
He_112_B-0,Germany,Aviation,2.3,2.0,2.3,595.0,1519.0,1519.0,False,106.0,30.0,106.0,80.0,106.0,150.0
He_112_B-1/U2,Germany,Aviation,2.3,2.3,2.3,680.0,1300.0,1100.0,True,212.0,60.0,212.0,180.0,212.0,300.0
He_112_B-2/U2,Germany,Aviation,2.3,2.3,2.3,820.0,1400.0,1300.0,True,212.0,60.0,212.0,120.0,212.0,200.0
He_112_V-5,Germany,Aviation,1.3,1.3,1.7,212.0,400.0,237.0,False,100.0,10.0,100.0,40.0,100.0,120.0
He_51_A-1,Germany,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,70.0
He_51_B-1,Germany,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,30.0,100.0,70.0
He_51_B-2/H,Germany,Aviation,1.0,1.0,1.0,440.0,660.0,680.0,True,200.0,40.0,200.0,120.0,200.0,160.0
He_51_C-1,Germany,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,30.0,100.0,50.0
He_51_C-1/L,Germany,Aviation,1.0,1.0,1.0,184.0,295.0,553.0,False,100.0,10.0,100.0,30.0,100.0,70.0
Hs_123_A-1,Germany,Aviation,1.3,1.3,1.3,225.0,237.0,350.0,False,100.0,20.0,100.0,50.0,100.0,90.0
Hs_123_A-1_(China),China,Aviation,1.3,1.3,1.3,237.0,275.0,425.0,False,100.0,20.0,100.0,40.0,100.0,100.0
I-15_M-22,USSR,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,60.0
I-15_WR,USSR,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,40.0
I-153_M-62,USSR,Aviation,1.7,2.0,2.0,412.0,1038.0,1251.0,False,100.0,10.0,100.0,30.0,100.0,50.0
I-153_M-62_(China),China,Aviation,1.7,2.0,2.0,450.0,888.0,1301.0,False,100.0,10.0,100.0,30.0,100.0,60.0
I-15bis,USSR,Aviation,1.0,1.0,1.0,187.0,312.0,775.0,False,100.0,10.0,100.0,20.0,100.0,60.0
I-15bis_(China),China,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,60.0
I-15R,USSR,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,40.0
I-16_Chung_28_(China),China,Aviation,1.3,1.3,1.3,200.0,450.0,300.0,False,100.0,10.0,100.0,30.0,100.0,120.0
I-16_type_10,USSR,Aviation,1.7,1.7,1.7,511.0,1248.0,932.0,False,100.0,10.0,100.0,40.0,100.0,130.0
I-16_type_10_(China),China,Aviation,1.7,1.7,1.7,736.0,1955.0,1503.0,False,106.0,20.0,106.0,50.0,106.0,90.0
I-16_type_18,USSR,Aviation,2.0,2.0,2.0,706.0,1955.0,2105.0,False,106.0,20.0,106.0,60.0,106.0,70.0
I-16_type_24,USSR,Aviation,2.0,2.3,2.7,751.0,1955.0,1654.0,False,106.0,20.0,106.0,60.0,106.0,140.0
I-16_type_5,USSR,Aviation,1.3,1.3,1.3,225.0,450.0,550.0,False,100.0,10.0,100.0,30.0,100.0,130.0
I-16_type_5_(China),China,Aviation,1.3,1.3,1.3,412.0,1376.0,975.0,False,100.0,10.0,100.0,40.0,100.0,100.0
I-29,USSR,Aviation,2.7,2.7,2.3,1000.0,2000.0,1680.0,True,212.0,40.0,212.0,80.0,212.0,140.0
Iacobi%27s_J8A,Sweden,Aviation,1.3,1.0,1.3,310.0,470.0,380.0,True,150.0,40.0,150.0,40.0,150.0,40.0
J11,Sweden,Aviation,1.3,1.3,1.3,288.0,552.0,615.0,False,100.0,10.0,100.0,50.0,100.0,130.0
J1N1,Japan,Aviation,1.7,2.0,2.3,422.0,1202.0,1918.0,False,100.0,20.0,100.0,50.0,100.0,110.0
J6B,Sweden,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,40.0
J8A,Sweden,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,20.0
Ju_87_B-2,Germany,Aviation,1.3,1.3,1.3,441.0,643.0,857.0,False,100.0,30.0,100.0,80.0,100.0,150.0
Ju_87_R-2,Germany,Aviation,1.3,1.3,1.3,605.0,870.0,1046.0,False,106.0,30.0,106.0,90.0,106.0,140.0
Ju_87_R-2_(Italy),Italy,Aviation,1.3,1.3,1.3,554.0,781.0,1160.0,False,100.0,20.0,100.0,60.0,100.0,100.0
Ju_88_A-1,Germany,Aviation,2.7,2.0,2.7,693.0,1815.0,1639.0,False,106.0,30.0,106.0,100.0,106.0,160.0
Ju_88_A-4,Germany,Aviation,2.7,2.3,2.7,882.0,2143.0,2143.0,False,112.0,30.0,112.0,90.0,112.0,90.0
Ju_88_C-6,Germany,Aviation,2.7,2.7,2.7,869.0,2174.0,1662.0,False,112.0,40.0,112.0,140.0,112.0,120.0
Ki-10-I,Japan,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,120.0
Ki-10-I_C,Japan,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,60.0
Ki-10-II,Japan,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,70.0
Ki-10-II_C,Japan,Aviation,1.0,1.0,1.0,175.0,400.0,350.0,False,100.0,10.0,100.0,20.0,100.0,110.0
Ki-21-I_hei,Japan,Aviation,2.3,2.0,1.7,530.0,1400.0,1150.0,True,200.0,40.0,200.0,80.0,200.0,160.0
Ki-21-Ia,Japan,Aviation,2.0,1.7,1.7,453.0,1210.0,1336.0,False,100.0,20.0,100.0,60.0,100.0,80.0
Ki-27_otsu,Japan,Aviation,1.3,1.3,1.3,212.0,650.0,600.0,False,100.0,10.0,100.0,20.0,100.0,50.0
Ki-27_otsu_(China),China,Aviation,1.3,1.3,1.3,387.0,1376.0,1651.0,False,106.0,30.0,106.0,60.0,106.0,310.0
Ki-27_otsu_Tachiarai,Japan,Aviation,1.3,1.3,1.3,540.0,1700.0,1560.0,True,200.0,40.0,200.0,60.0,200.0,180.0
Ki-32,Japan,Aviation,1.3,1.3,1.3,214.0,466.0,1223.0,False,100.0,20.0,100.0,40.0,100.0,80.0
Ki-45_ko,Japan,Aviation,2.0,2.3,2.7,603.0,1799.0,1670.0,False,106.0,30.0,106.0,100.0,106.0,140.0
LaGG-3-23,USSR,Aviation,2.3,2.3,2.3,850.0,1200.0,1400.0,True,212.0,60.0,212.0,160.0,212.0,220.0
LaGG-3-4,USSR,Aviation,2.3,2.3,2.0,360.0,1810.0,2100.0,True,212.0,80.0,212.0,160.0,212.0,180.0
M.S.405C1,France,Aviation,1.7,1.7,1.7,620.0,1645.0,1266.0,False,106.0,20.0,106.0,80.0,106.0,230.0
Marcolin%27s_C.R.42_CN,Italy,Aviation,1.3,1.3,1.3,220.0,330.0,180.0,True,150.0,40.0,150.0,40.0,150.0,220.0
Marcolin%27s_C.R.42_CN_(Germany),Germany,Aviation,1.3,1.3,1.3,460.0,830.0,760.0,True,200.0,40.0,200.0,80.0,200.0,160.0
Martin_139WC,China,Aviation,1.7,1.3,1.7,487.0,1200.0,1413.0,False,100.0,30.0,100.0,80.0,100.0,150.0
Martin_167-A3,France,Aviation,2.3,2.3,2.3,680.0,1765.0,3392.0,False,106.0,50.0,106.0,120.0,106.0,140.0
MBR-2-M-34,USSR,Aviation,1.0,1.0,1.0,520.0,1200.0,1560.0,True,200.0,40.0,200.0,100.0,200.0,160.0
N.C.223.3,France,Aviation,2.3,2.3,2.3,759.0,1974.0,2025.0,False,106.0,30.0,106.0,70.0,106.0,90.0
Nimrod_Mk_I,Britain,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,30.0,100.0,130.0
Nimrod_Mk_II,Britain,Aviation,1.0,1.0,1.0,187.0,462.0,400.0,False,100.0,10.0,100.0,50.0,100.0,120.0
OS2U-1,USA,Aviation,1.0,1.0,1.0,189.0,151.0,126.0,False,100.0,30.0,100.0,80.0,100.0,160.0
OS2U-3,USA,Aviation,1.0,1.0,1.0,453.0,390.0,441.0,False,100.0,40.0,100.0,90.0,100.0,90.0
P-26A-33,USA,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,40.0,100.0,110.0
P-26A-34,USA,Aviation,1.0,1.0,1.0,480.0,830.0,1150.0,True,200.0,40.0,200.0,60.0,200.0,140.0
P-26A-34_M2,USA,Aviation,1.0,1.0,1.3,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,60.0
P-26B-35,USA,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,40.0,100.0,120.0
P-36A,USA,Aviation,1.7,1.3,1.7,240.0,417.0,670.0,False,100.0,10.0,100.0,40.0,100.0,120.0
P-36C,USA,Aviation,2.0,1.7,2.0,405.0,1164.0,1025.0,False,100.0,20.0,100.0,40.0,100.0,80.0
P-36G,USA,Aviation,2.3,2.3,2.7,607.0,1772.0,1899.0,False,106.0,20.0,106.0,70.0,106.0,80.0
Pallier%27s_D.510,France,Aviation,1.3,1.3,1.3,280.0,450.0,420.0,True,150.0,40.0,150.0,40.0,150.0,80.0
PBY-5_Catalina,USA,Aviation,2.0,1.7,2.0,417.0,1164.0,1164.0,False,100.0,40.0,100.0,90.0,100.0,140.0
PBY-5a_Catalina,USA,Aviation,2.0,1.7,2.0,708.0,1772.0,1899.0,False,106.0,50.0,106.0,120.0,106.0,140.0
PBY-5a_Catalina_(USSR),USSR,Aviation,1.7,1.7,2.0,920.0,1900.0,2760.0,True,212.0,100.0,212.0,260.0,212.0,280.0
Po-2,USSR,Aviation,1.0,1.0,1.0,224.0,165.0,378.0,False,100.0,40.0,100.0,70.0,100.0,100.0
Po-2_Night_Witch,USSR,Aviation,1.0,1.0,1.0,,,,False,,,,,,
Potez_630,France,Aviation,1.7,1.7,1.7,620.0,1671.0,2278.0,False,106.0,20.0,106.0,60.0,106.0,170.0
Potez_633,France,Aviation,1.3,1.7,1.7,453.0,1210.0,1513.0,False,100.0,30.0,100.0,60.0,100.0,100.0
Rasmussen%27s_P-36A,USA,Aviation,1.3,1.3,1.7,430.0,936.0,1038.0,False,100.0,30.0,100.0,70.0,100.0,230.0
S.81,Italy,Aviation,1.3,1.3,1.3,264.0,517.0,706.0,False,100.0,20.0,100.0,40.0,100.0,70.0
SB_2M-100,USSR,Aviation,1.7,1.7,1.7,443.0,935.0,1354.0,False,100.0,30.0,100.0,90.0,100.0,110.0
SB_2M-103,USSR,Aviation,2.0,2.0,2.3,640.0,1723.0,1477.0,False,106.0,30.0,106.0,110.0,106.0,140.0
SB_2M-103_MV-3,USSR,Aviation,2.3,2.0,2.3,1132.0,738.0,2166.0,False,118.0,40.0,118.0,200.0,118.0,190.0
SB_2M-103U,USSR,Aviation,2.7,2.3,2.3,1238.0,2802.0,2889.0,False,118.0,40.0,118.0,160.0,118.0,190.0
SB_2M-103U_MV-3,USSR,Aviation,2.7,2.3,2.3,950.0,2502.0,3315.0,False,112.0,50.0,112.0,150.0,112.0,140.0
SB_2M-105,USSR,Aviation,3.3,2.7,2.7,1013.0,2401.0,2014.0,False,112.0,50.0,112.0,140.0,112.0,140.0
SB2U-2,USA,Aviation,1.3,1.3,1.3,239.0,226.0,239.0,False,100.0,20.0,100.0,60.0,100.0,120.0
SB2U-3,USA,Aviation,1.7,1.7,1.7,407.0,623.0,458.0,False,100.0,20.0,100.0,50.0,100.0,210.0
SBD-3,USA,Aviation,2.0,2.0,1.7,595.0,1050.0,1050.0,False,106.0,40.0,106.0,100.0,106.0,250.0
Sea_Gladiator_Mk_I,Britain,Aviation,1.0,1.0,1.0,400.0,925.0,1150.0,False,100.0,10.0,100.0,50.0,100.0,160.0
Su-2_(M-82),USSR,Aviation,2.0,2.7,2.7,605.0,1513.0,1626.0,False,106.0,20.0,106.0,70.0,106.0,100.0
Su-2_MV-5,USSR,Aviation,1.7,1.7,2.0,390.0,643.0,857.0,False,100.0,10.0,100.0,50.0,100.0,60.0
Su-2_TSS-1,USSR,Aviation,1.7,2.0,1.7,491.0,1160.0,2017.0,False,106.0,20.0,106.0,80.0,106.0,110.0
Sunderland_Mk_IIIa,Britain,Aviation,2.0,1.7,1.7,706.0,2017.0,1765.0,False,106.0,50.0,106.0,100.0,106.0,150.0
Swordfish_Mk_I,Britain,Aviation,1.0,1.0,1.0,264.0,277.0,479.0,False,100.0,20.0,100.0,60.0,100.0,90.0
Swordfish_Mk_II,Britain,Aviation,1.0,1.0,1.0,500.0,680.0,1680.0,True,200.0,40.0,200.0,140.0,200.0,220.0
Tandem_MAI,USSR,Aviation,2.0,2.0,2.0,790.0,3200.0,1500.0,True,212.0,60.0,212.0,140.0,212.0,180.0
TB-3M-17-32,USSR,Aviation,1.3,1.3,1.3,1000.0,1360.0,1200.0,True,212.0,60.0,212.0,100.0,212.0,220.0
TBD-1,USA,Aviation,1.7,1.3,1.7,240.0,341.0,734.0,False,100.0,20.0,100.0,50.0,100.0,90.0
Thach%27s_F2A-1,USA,Aviation,2.0,2.3,2.3,560.0,1300.0,830.0,True,200.0,40.0,200.0,60.0,200.0,140.0
Tuck%27s_Gladiator_Mk_II,Britain,Aviation,1.3,1.0,1.3,280.0,470.0,430.0,True,150.0,40.0,150.0,80.0,150.0,160.0
V-11,China,Aviation,1.7,1.3,1.7,277.0,1185.0,1500.0,False,100.0,20.0,100.0,60.0,100.0,110.0
V-156-B1,Britain,Aviation,1.3,1.3,1.3,252.0,277.0,327.0,False,100.0,20.0,100.0,40.0,100.0,100.0
V-156-F,France,Aviation,1.3,1.3,1.3,252.0,517.0,617.0,False,100.0,20.0,100.0,40.0,100.0,150.0
Wirraway_(Great_Britain),Britain,Aviation,1.3,1.3,1.3,430.0,750.0,920.0,True,200.0,40.0,200.0,80.0,200.0,120.0
Yak-2_KABB,USSR,Aviation,2.3,2.3,2.7,582.0,1050.0,1645.0,False,106.0,20.0,106.0,70.0,106.0,70.0
Yak-4,USSR,Aviation,2.3,2.3,2.3,680.0,1765.0,2421.0,False,106.0,40.0,106.0,110.0,106.0,120.0
Zhukovsky%27s_I-153-M62,USSR,Aviation,1.7,2.0,2.0,280.0,500.0,330.0,True,150.0,40.0,150.0,40.0,150.0,80.0
A-20G-25,USA,Aviation,2.7,3.0,3.0,1374.0,3360.0,2698.0,False,124.0,60.0,124.0,170.0,124.0,200.0
A-35B_(France),France,Aviation,3.3,3.0,3.3,1680.0,2800.0,2673.0,False,130.0,80.0,130.0,170.0,130.0,350.0
A-36,USA,Aviation,2.7,3.0,2.7,1080.0,2512.0,2512.0,False,118.0,40.0,118.0,110.0,118.0,190.0
A6M2,Japan,Aviation,3.7,3.3,3.3,1823.0,5545.0,5646.0,False,130.0,70.0,130.0,180.0,130.0,250.0
A6M2_mod._11,Japan,Aviation,3.3,3.3,3.3,1633.0,4456.0,4810.0,False,124.0,60.0,124.0,180.0,124.0,240.0
A6M2-N,Japan,Aviation,2.7,2.3,2.3,835.0,2152.0,3418.0,False,112.0,40.0,112.0,120.0,112.0,240.0
Avenger_Mk_II_(Great_Britain),Britain,Aviation,2.0,2.7,2.7,1500.0,1900.0,2800.0,True,248.0,140.0,248.0,480.0,248.0,460.0
B-25J-1,USA,Aviation,3.7,4.0,3.7,1800.0,4629.0,5015.0,False,130.0,90.0,130.0,230.0,130.0,190.0
B-34,USA,Aviation,2.7,2.7,2.7,1231.0,3486.0,3240.0,False,118.0,50.0,118.0,130.0,118.0,140.0
B17A,Sweden,Aviation,2.0,2.0,2.0,781.0,1765.0,2458.0,False,112.0,50.0,112.0,110.0,112.0,170.0
B18A,Sweden,Aviation,2.0,2.7,2.0,840.0,2036.0,3258.0,False,112.0,40.0,112.0,100.0,112.0,110.0
B6N1_Model_11,Japan,Aviation,1.7,2.0,2.0,844.0,2143.0,2143.0,False,112.0,50.0,112.0,160.0,112.0,160.0
B6N2_Model_12,Japan,Aviation,2.0,2.3,2.3,1150.0,2126.0,2502.0,False,118.0,60.0,118.0,190.0,118.0,150.0
B6N2a_Model_12Ko,Japan,Aviation,2.0,2.3,2.3,1519.0,3038.0,4241.0,False,124.0,60.0,124.0,230.0,124.0,210.0
Beaufighter_Mk_VIc,Britain,Aviation,3.0,3.0,3.3,1025.0,2987.0,2911.0,False,118.0,60.0,118.0,180.0,118.0,200.0
Beaufighter_Mk_X,Britain,Aviation,3.7,3.3,3.7,1516.0,4182.0,4574.0,False,130.0,90.0,130.0,240.0,130.0,360.0
Bf_109_E-3,Germany,Aviation,2.7,2.7,2.7,835.0,2126.0,1645.0,False,112.0,40.0,112.0,120.0,112.0,130.0
