name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
Hs_123_A-1,Germany,Aviation,1.0,1.0,1.3,150.0,162.0,312.0,False,100.0,10.0,100.0,20.0,100.0,50.0
Hs_123_A-1_(China),China,Aviation,1.0,1.0,1.3,162.0,187.0,200.0,False,100.0,10.0,100.0,20.0,100.0,60.0
I-15_M-22,USSR,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,50.0
I-15_WR,USSR,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,60.0
I-153_M-62,USSR,Aviation,2.0,2.3,2.0,287.0,725.0,950.0,False,100.0,10.0,100.0,20.0,100.0,40.0
I-153_M-62_(China),China,Aviation,2.0,2.3,2.0,312.0,612.0,950.0,False,100.0,10.0,100.0,20.0,100.0,40.0
I-15bis,USSR,Aviation,1.3,1.0,1.0,137.0,225.0,412.0,False,100.0,10.0,100.0,20.0,100.0,30.0
I-15bis_(China),China,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,30.0
I-15R,USSR,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,20.0
I-16_Chung_28_(China),China,Aviation,1.3,1.3,1.3,137.0,312.0,50.0,False,100.0,10.0,100.0,20.0,100.0,70.0
I-16_type_10,USSR,Aviation,2.3,2.0,1.7,345.0,872.0,556.0,False,100.0,10.0,100.0,30.0,100.0,80.0
I-16_type_10_(China),China,Aviation,2.3,2.0,1.7,511.0,1383.0,1188.0,False,106.0,10.0,106.0,30.0,106.0,80.0
I-16_type_18,USSR,Aviation,2.3,2.3,2.3,496.0,1383.0,1804.0,False,106.0,10.0,106.0,30.0,106.0,80.0
I-16_type_24,USSR,Aviation,2.3,2.7,2.7,526.0,1383.0,1654.0,False,106.0,10.0,106.0,40.0,106.0,140.0
I-16_type_5,USSR,Aviation,1.7,1.3,1.3,150.0,312.0,325.0,False,100.0,10.0,100.0,20.0,100.0,70.0
I-16_type_5_(China),China,Aviation,1.7,1.3,1.3,287.0,963.0,925.0,False,100.0,10.0,100.0,20.0,100.0,50.0
I-29,USSR,Aviation,2.7,2.7,2.3,1200.0,1400.0,170.0,True,212.0,60.0,212.0,80.0,212.0,120.0
Iacobi%27s_J8A,Sweden,Aviation,1.7,1.0,1.3,370.0,330.0,130.0,True,150.0,40.0,150.0,40.0,150.0,40.0
J11,Sweden,Aviation,1.7,1.3,1.3,200.0,389.0,439.0,False,100.0,10.0,100.0,30.0,100.0,70.0
J1N1,Japan,Aviation,2.0,2.0,2.3,294.0,831.0,818.0,False,100.0,10.0,100.0,30.0,100.0,100.0
J6B,Sweden,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,20.0
J8A,Sweden,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,10.0
Ju_87_B-2,Germany,Aviation,1.3,1.0,1.3,302.0,441.0,353.0,False,100.0,20.0,100.0,40.0,100.0,90.0
Ju_87_G-1,Germany,Aviation,2.0,1.3,2.7,989.0,1413.0,706.0,False,106.0,20.0,106.0,80.0,106.0,150.0
Ju_87_G-2,Germany,Aviation,2.0,1.7,2.7,1285.0,1799.0,1002.0,False,106.0,40.0,106.0,80.0,106.0,130.0
Ju_87_R-2,Germany,Aviation,1.3,1.3,1.3,416.0,605.0,428.0,False,100.0,20.0,100.0,40.0,100.0,70.0
Ju_87_R-2_(Italy),Italy,Aviation,1.3,1.3,1.3,390.0,542.0,327.0,False,100.0,20.0,100.0,30.0,100.0,60.0
Ki-10-I,Japan,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,110.0
Ki-10-I_C,Japan,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,40.0
Ki-10-II,Japan,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,10.0,100.0,60.0
Ki-10-II_C,Japan,Aviation,1.0,1.0,1.0,175.0,275.0,375.0,False,100.0,10.0,100.0,10.0,100.0,130.0
Ki-21-I_hei,Japan,Aviation,2.3,2.0,1.7,770.0,1000.0,590.0,True,200.0,40.0,200.0,60.0,200.0,160.0
Ki-21-Ia,Japan,Aviation,2.0,1.7,1.7,315.0,844.0,996.0,False,100.0,20.0,100.0,40.0,100.0,70.0
Ki-27_otsu,Japan,Aviation,1.3,2.0,1.3,150.0,450.0,312.0,False,100.0,10.0,100.0,20.0,100.0,30.0
Ki-27_otsu_(China),China,Aviation,1.3,2.0,1.3,275.0,963.0,2376.0,False,106.0,20.0,106.0,50.0,106.0,150.0
Ki-27_otsu_Tachiarai,Japan,Aviation,1.3,1.7,1.3,670.0,1200.0,480.0,True,200.0,40.0,200.0,60.0,200.0,180.0
Ki-32,Japan,Aviation,1.0,1.3,1.3,151.0,327.0,416.0,False,100.0,10.0,100.0,30.0,100.0,40.0
Ki-45_tei,Japan,Aviation,1.3,2.0,2.3,730.0,834.0,1564.0,False,106.0,30.0,106.0,80.0,106.0,140.0
KOR-1,USSR,Aviation,1.3,1.3,1.3,,,,False,,,,,,
LaGG-3-23,USSR,Aviation,2.3,2.3,2.3,1000.0,830.0,470.0,True,212.0,60.0,212.0,120.0,212.0,180.0
LaGG-3-4,USSR,Aviation,2.3,2.3,2.0,360.0,1600.0,630.0,True,212.0,60.0,212.0,140.0,212.0,180.0
M.S.405C1,France,Aviation,2.0,2.0,1.7,430.0,1164.0,493.0,False,100.0,10.0,100.0,30.0,100.0,110.0
M.S.406C1,France,Aviation,2.0,2.0,2.0,506.0,1519.0,1012.0,False,106.0,10.0,106.0,50.0,106.0,240.0
Marcolin%27s_C.R.42_CN,Italy,Aviation,1.7,1.3,1.3,300.0,230.0,550.0,True,150.0,40.0,150.0,40.0,150.0,220.0
Marcolin%27s_C.R.42_CN_(Germany),Germany,Aviation,1.7,1.3,1.3,660.0,580.0,380.0,True,200.0,40.0,200.0,40.0,200.0,160.0
Martin_139WC,China,Aviation,1.7,1.3,1.7,350.0,838.0,550.0,False,100.0,20.0,100.0,60.0,100.0,210.0
Martin_167-A3,France,Aviation,2.0,2.3,2.3,479.0,1261.0,1387.0,False,106.0,30.0,106.0,70.0,106.0,190.0
MBR-2-M-34,USSR,Aviation,1.0,1.0,1.0,560.0,830.0,1100.0,True,200.0,40.0,200.0,80.0,200.0,140.0
Nimrod_Mk_I,Britain,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,120.0
Nimrod_Mk_II,Britain,Aviation,1.0,1.0,1.0,125.0,325.0,275.0,False,100.0,10.0,100.0,30.0,100.0,60.0
OS2U-1,USA,Aviation,1.0,1.0,1.0,126.0,126.0,201.0,False,100.0,20.0,100.0,70.0,100.0,150.0
OS2U-3,USA,Aviation,1.0,1.0,1.0,315.0,390.0,680.0,False,100.0,20.0,100.0,80.0,100.0,40.0
Osprey_Mk_IV,Britain,Aviation,1.3,1.0,1.3,,,,False,,,,,,
P-26A-33,USA,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,30.0,100.0,50.0
P-26A-34,USA,Aviation,1.0,1.0,1.0,580.0,580.0,730.0,True,200.0,40.0,200.0,40.0,200.0,140.0
P-26A-34_M2,USA,Aviation,1.0,1.0,1.3,0.0,0.0,0.0,False,100.0,10.0,100.0,20.0,100.0,60.0
P-26B-35,USA,Aviation,1.0,1.0,1.0,0.0,0.0,0.0,False,100.0,10.0,100.0,30.0,100.0,60.0
P-36A,USA,Aviation,1.7,1.3,1.7,164.0,291.0,101.0,False,100.0,10.0,100.0,20.0,100.0,60.0
P-36C,USA,Aviation,2.0,1.7,2.3,278.0,810.0,658.0,False,100.0,10.0,100.0,30.0,100.0,100.0
P-36G,USA,Aviation,2.3,2.7,2.7,417.0,1266.0,911.0,False,106.0,10.0,106.0,50.0,106.0,60.0
Pallier%27s_D.510,France,Aviation,1.7,1.3,1.3,410.0,320.0,370.0,True,150.0,40.0,150.0,40.0,150.0,80.0
PBY-5_Catalina,USA,Aviation,1.3,1.3,2.0,291.0,810.0,784.0,False,100.0,20.0,100.0,60.0,100.0,60.0
PBY-5A_Catalina,USA,Aviation,1.7,1.7,2.0,493.0,1266.0,1253.0,False,106.0,30.0,106.0,60.0,106.0,100.0
PBY-5A_Catalina_(USSR),USSR,Aviation,1.7,1.7,2.0,640.0,1360.0,560.0,True,212.0,60.0,212.0,220.0,212.0,240.0
Po-2,USSR,Aviation,1.0,1.0,1.0,153.0,165.0,284.0,False,100.0,20.0,100.0,80.0,100.0,50.0
Po-2_Night_Witch,USSR,Aviation,1.0,1.0,1.0,,,,False,,,,,,
Potez_633,France,Aviation,1.3,1.7,1.7,315.0,844.0,517.0,False,100.0,20.0,100.0,50.0,100.0,70.0
Rasmussen%27s_P-36A,USA,Aviation,1.3,1.3,1.7,291.0,658.0,227.0,False,100.0,20.0,100.0,40.0,100.0,170.0
Ro.43,Italy,Aviation,1.3,1.3,1.3,,,,False,,,,,,
S.81,Italy,Aviation,1.3,1.3,1.3,189.0,353.0,176.0,False,100.0,10.0,100.0,30.0,100.0,60.0
SB_2M-100,USSR,Aviation,1.3,1.3,1.7,307.0,652.0,763.0,False,100.0,20.0,100.0,70.0,100.0,170.0
SB_2M-103,USSR,Aviation,2.0,2.0,2.0,443.0,1230.0,1194.0,False,106.0,20.0,106.0,70.0,106.0,140.0
SB_2M-103_MV-3,USSR,Aviation,2.3,1.7,2.3,787.0,689.0,1772.0,False,118.0,20.0,118.0,120.0,118.0,120.0
SB_2M-103U,USSR,Aviation,2.7,2.3,2.3,850.0,2001.0,5504.0,False,118.0,30.0,118.0,110.0,118.0,120.0
SB_2M-103U_MV-3,USSR,Aviation,2.7,2.3,2.3,663.0,1751.0,2126.0,False,112.0,30.0,112.0,100.0,112.0,70.0
SB_2M-105,USSR,Aviation,3.0,2.7,2.7,713.0,1626.0,1513.0,False,112.0,30.0,112.0,100.0,112.0,160.0
SB2U-2,USA,Aviation,1.0,1.0,1.3,163.0,151.0,226.0,False,100.0,10.0,100.0,30.0,100.0,90.0
SB2U-3,USA,Aviation,1.7,1.7,1.7,280.0,432.0,178.0,False,100.0,10.0,100.0,30.0,100.0,110.0
SBD-3,USA,Aviation,1.7,2.0,1.7,417.0,734.0,670.0,False,106.0,20.0,106.0,50.0,106.0,160.0
Sea_Gladiator_Mk_I,Britain,Aviation,1.0,1.0,1.0,275.0,650.0,713.0,False,100.0,10.0,100.0,30.0,100.0,100.0
SOC-1,USA,Aviation,1.3,1.3,1.3,,,,False,,,,,,
Su-2_(M-82),USSR,Aviation,2.0,2.7,2.7,416.0,1046.0,1071.0,False,106.0,10.0,106.0,50.0,106.0,150.0
Su-2_MV-5,USSR,Aviation,1.7,1.7,2.0,277.0,441.0,718.0,False,100.0,10.0,100.0,30.0,100.0,60.0
Su-2_TSS-1,USSR,Aviation,1.7,2.0,1.7,353.0,807.0,1134.0,False,106.0,10.0,106.0,50.0,106.0,130.0
Sunderland_Mk_IIIa,Britain,Aviation,2.0,1.7,1.7,491.0,1387.0,895.0,False,106.0,30.0,106.0,60.0,106.0,90.0
Swordfish_Mk_I,Britain,Aviation,1.0,1.0,1.0,189.0,201.0,466.0,False,100.0,20.0,100.0,30.0,100.0,90.0
Swordfish_Mk_II,Britain,Aviation,1.0,1.0,1.0,350.0,600.0,770.0,True,200.0,40.0,200.0,100.0,200.0,180.0
Tandem_MAI,USSR,Aviation,2.0,2.0,2.0,950.0,2300.0,380.0,True,212.0,60.0,212.0,100.0,212.0,160.0
TB-3M-17-32,USSR,Aviation,1.3,1.3,1.3,690.0,920.0,700.0,True,212.0,60.0,212.0,60.0,212.0,220.0
TBD-1,USA,Aviation,1.0,1.0,1.7,164.0,227.0,316.0,False,100.0,20.0,100.0,30.0,100.0,60.0
Thach%27s_F2A-1,USA,Aviation,2.0,2.3,2.3,800.0,920.0,430.0,True,200.0,40.0,200.0,60.0,200.0,180.0
Tuck%27s_Gladiator_Mk_II,Britain,Aviation,1.3,1.0,1.3,330.0,330.0,50.0,True,150.0,40.0,150.0,40.0,150.0,160.0
V-11,China,Aviation,1.3,1.3,1.7,189.0,819.0,529.0,False,100.0,10.0,100.0,30.0,100.0,90.0
V-156-B1,Britain,Aviation,1.3,1.0,1.3,176.0,189.0,264.0,False,100.0,10.0,100.0,20.0,100.0,80.0
V-156-F,France,Aviation,1.3,1.0,1.3,176.0,353.0,100.0,False,100.0,10.0,100.0,30.0,100.0,70.0
Walrus_Mk.I,Britain,Aviation,1.3,1.0,1.3,,,,False,,,,,,
Wirraway_(Great_Britain),Britain,Aviation,1.3,1.3,1.3,340.0,530.0,380.0,True,200.0,40.0,200.0,60.0,200.0,120.0
Yak-2_KABB,USSR,Aviation,2.3,2.3,2.7,405.0,734.0,936.0,False,106.0,10.0,106.0,30.0,106.0,50.0
Yak-4,USSR,Aviation,2.0,2.0,2.3,479.0,1261.0,1387.0,False,106.0,30.0,106.0,60.0,106.0,150.0
Zhukovsky%27s_I-153-M62,USSR,Aviation,2.0,2.3,2.0,410.0,350.0,150.0,True,150.0,40.0,150.0,40.0,150.0,60.0
A-20G-25,USA,Aviation,2.7,3.0,3.0,954.0,2291.0,2418.0,False,124.0,40.0,124.0,100.0,124.0,210.0
A-35B_(France),France,Aviation,3.0,2.7,3.3,1171.0,1909.0,2546.0,False,130.0,50.0,130.0,90.0,130.0,380.0
A-36,USA,Aviation,2.7,3.0,2.7,753.0,1758.0,2135.0,False,118.0,30.0,118.0,60.0,118.0,160.0
A6M2,Japan,Aviation,3.7,3.7,3.3,1266.0,3798.0,4076.0,False,130.0,40.0,130.0,100.0,130.0,150.0
A6M2_mod._11,Japan,Aviation,3.3,3.7,3.3,1164.0,3038.0,2962.0,False,124.0,40.0,124.0,120.0,124.0,200.0
A6M2-N,Japan,Aviation,2.7,2.3,2.3,582.0,1519.0,1772.0,False,112.0,20.0,112.0,60.0,112.0,130.0
Avenger_Mk_II_(Great_Britain),Britain,Aviation,1.7,1.7,2.0,1100.0,1500.0,390.0,True,248.0,100.0,248.0,440.0,248.0,420.0
B-25J-1,USA,Aviation,3.7,4.0,3.7,1286.0,3215.0,4243.0,False,130.0,60.0,130.0,130.0,130.0,260.0
B-34,USA,Aviation,2.7,3.3,2.7,855.0,2332.0,2242.0,False,118.0,30.0,118.0,80.0,118.0,200.0
B17A,Sweden,Aviation,2.0,2.0,2.0,542.0,1261.0,1185.0,False,112.0,40.0,112.0,70.0,112.0,180.0
B18A,Sweden,Aviation,2.0,2.7,2.3,585.0,1400.0,1654.0,False,112.0,30.0,112.0,60.0,112.0,100.0
B6N1_Model_11,Japan,Aviation,1.7,1.7,2.0,592.0,1513.0,1197.0,False,112.0,30.0,112.0,100.0,112.0,120.0
B6N2_Model_12,Japan,Aviation,2.0,2.3,2.3,800.0,1638.0,2039.0,False,118.0,30.0,118.0,170.0,118.0,210.0
B6N2a_Model_12Ko,Japan,Aviation,2.0,2.3,2.3,1050.0,2152.0,2759.0,False,124.0,30.0,124.0,180.0,124.0,200.0
